No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
85,juhu beach,550000,28,1210.0,$0.41,6,49,https://www.mappls.com/place-juhu+beach+area-juhu-mumbai-maharashtra-400049-UAR8G7@appzdata=MTkuMDk2Njg4KzcyLjgyNTU4NSsxNStVQVI4RzcrKzI0MDAwed,Mumbai,Maharashtra,India,West,Mumbai,Juhu,,,,mappls.com,beach,,place area 400049 uar8g7 appzdata mtkumdk2njg4kzcyljgyntu4nssxnstvqvi4rzcrkzi0mdawed,1
86,i o n digital zone,550000,13,10835.0,$0.07,7,18,https://www.mappls.com/yc1gpm,,,,,,,,,,mappls.com,,,yc1gpm,1
87,hsr layout bangalore,450000,85,1155.0,$0.19,16,23,https://www.mappls.com/place-hsr+layout+metro+station-outer+ring+road-sector+6-hsr+layout-bengaluru-karnataka-560102-DJFP5M@zdata=MTIuOTE2NDUxKzc3LjYzMzMyNCsxNytESkZQNU0rK25yed,Bengaluru,Karnataka,India,South,Bengaluru,,,,,mappls.com,hsr layout,,place metro station outer ring road sector hsr layout 560102 djfp5m zdata mtiuote2nduxkzc3ljyzmzmyncsxnyteskzqnu0rk25yed,1
88,mumbai dadar railway station,450000,41,1155.0,$0.08,3,20,https://www.mappls.com/f74ct3,,,,,,,,,,mappls.com,,,f74ct3,1
89,sarojini market in new delhi,550000,26,1485.0,$0.03,1,26,https://www.mappls.com/aqoqfb,,,,,,,,,,mappls.com,,,aqoqfb,1
90,lokmanya tilak ltt station,550000,23,2805.0,$0.10,5,20,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya tilak,,place terminus pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
91,goa baga beach location,550000,39,1155.0,$0.06,10,38,https://www.mappls.com/place-baga+beach-baga-calangute-goa-403516-eaffet@zdata=MTUuNTU5NDM5KzczLjc1MDExNisxNytlYWZmZXQrKw==ed,Calangute,Goa,India,West,Calangute,,,,,mappls.com,baga beach,,place baga 403516 eaffet zdata mtuuntu5ndm5kzczljc1mdexnisxnytlywzmzxqrkw ed,1
92,kalyan station,368000,32,1155.0,$0,6,49,https://www.mappls.com/7fb245,,,,,,,,,,mappls.com,,,7fb245,1
93,dlf mall noida,550000,20,2365.0,$0.21,5,44,https://www.mappls.com/place-dlf+mall+of+india-plot+no+m+03-sector+18-noida-uttar+pradesh-201301-7tcdaf@zdata=MjguNTY3NTErNzcuMzIxMDY2KzE3Kzd0Y2RhZisred,Noida,,India,,Noida,,,,,mappls.com,dlf mall,,place plot no 03 sector 18 uttar pradesh 201301 7tcdaf zdata mjgunty3nternzcumzixmdy2kze3kzd0y2rhzisred,1
94,c n g station near me,550000,20,2805.0,$0.02,1,14,https://www.mappls.com/cng%20station-near-me,,,,,,,,,,mappls.com,station me,,cng,1
95,atm of canara bank,550000,10,18590.0,$0.04,1,19,https://www.mappls.com/place-canara+bank+atm-bandra+west+branch-16th+road-bandra+west-mumbai-maharashtra-400050-b1dc67@zdata=MTkuMDY0OTc5KzcyLjgzMDcyOSsxNytiMWRjNjcrKw==ed,Mumbai,Maharashtra,India,West,Mumbai,Bandra,,,,mappls.com,atm canara bank,,place branch 16th road 400050 b1dc67 zdata mtkumdy0otc5kzcyljgzmdcyossxnytimwrjnjcrkw ed,1
96,rajiv chowk in delhi,550000,32,1155.0,$0.12,4,28,https://www.mappls.com/4q0rzr,,,,,,,,,,mappls.com,,,4q0rzr,1
97,lokmanya tilak terminus mumbai maharashtra,550000,16,4125.0,$0.10,5,20,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya tilak terminus,,place pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
98,lokmanya station,550000,23,2365.0,$0.10,5,20,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya,,place tilak terminus pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
99,lajpat nagar new delhi,550000,38,1155.0,$0.16,4,21,https://www.mappls.com/place-lajpat+nagar+central+market-near+ashram+chowk-lajpat+nagar-south+delhi-new+delhi-delhi-110024-BAF345@zdata=MjguNTY5MjYrNzcuMjQxNjQrMTcrQkFGMzQ1Kys=ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,lajpat nagar new,,place market ashram chowk lajpat nagar 110024 baf345 zdata mjgunty5mjyrnzcumjqxnjqrmtcrqkfgmzq1kys ed,1
100,cng pump near me near me,450000,13,8250.0,$0.01,1,13,https://www.mappls.com/cng%20station-near-me,,,,,,,,,,mappls.com,cng me,,station,1
101,sarojini nagar market in delhi,550000,28,1210.0,$0,1,34,https://www.mappls.com/aqoqfb,,,,,,,,,,mappls.com,,,aqoqfb,1
102,lokmanya tilak terminus mumbai,368000,17,3080.0,$0.12,11,19,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya tilak terminus,,place pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
103,ev charging station near me,301000,54,1155.0,$0.10,5,36,https://www.mappls.com/ev%20charging-near-me,,,,,,,,,,mappls.com,ev charging me,,,1
104,dlf mall of noida,550000,18,2365.0,$0.25,5,35,https://www.mappls.com/place-dlf+mall+of+india-plot+no+m+03-sector+18-noida-uttar+pradesh-201301-7tcdaf@zdata=MjguNTY3NTErNzcuMzIxMDY2KzE3Kzd0Y2RhZisred,Noida,,India,,Noida,,,,,mappls.com,dlf mall,,place plot no 03 sector 18 uttar pradesh 201301 7tcdaf zdata mjgunty3nternzcumzixmdy2kze3kzd0y2rhzisred,1
105,beach juhu,550000,37,1155.0,$0.12,6,34,https://www.mappls.com/place-juhu+beach-juhu+tara+road-juhu-mumbai-maharashtra-400049-t2b8s2@zdata=MTkuMDk2OTk2KzcyLjgyNjE3NCsxNyt0MmI4czIrKw==ed,Mumbai,Maharashtra,India,West,Mumbai,Juhu,,,,mappls.com,beach,,place tara road 400049 t2b8s2 zdata mtkumdk2otk2kzcyljgynje3ncsxnyt0mmi4czirkw ed,1
106,sector 18,550000,30,1155.0,$0.15,5,39,https://www.mappls.com/31d64e,,,,,,,,,,mappls.com,,,31d64e,1
107,shri siddhivinayak temple mumbai,450000,27,1815.0,$0.17,7,28,https://www.mappls.com/place-shree+siddhivinayak+mandir+prabhadevi-sk+bole+marg-prabhadevi-mumbai-maharashtra-400028-8W93DZ@zdata=MTkuMDE2OTY0KzcyLjgzMDM1MSsxNys4VzkzRForKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,siddhivinayak,,place shree mandir prabhadevi sk bole marg prabhadevi 400028 8w93dz zdata mtkumde2oty0kzcyljgzmdm1mssxnys4vzkzrforkw ed,1
108,dadar railway station,450000,31,1155.0,$0,11,46,https://www.mappls.com/f74ct3,,,,,,,,,,mappls.com,,,f74ct3,1
109,waltair visakhapatnam,550000,77,1155.0,$0.20,1,20,https://www.mappls.com/a54657,,,,,,,,,,mappls.com,,,a54657,1
110,pharmacy close to me,450000,10,14080.0,$0.12,7,16,https://www.mappls.com/pharmacy-near-me,,,,,,,,,,mappls.com,pharmacy me,,,1
111,sarojini nagar market,550000,23,2365.0,$0,1,43,https://www.mappls.com/aqoqfb,,,,,,,,,,mappls.com,,,aqoqfb,1
112,sarojini nagar delhi market,550000,27,1265.0,$0.19,1,39,https://www.mappls.com/aqoqfb,,,,,,,,,,mappls.com,,,aqoqfb,1
113,lokmanya tilak station mumbai,368000,19,2365.0,$0.12,11,18,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya tilak,,place terminus pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
114,hsr layout,550000,57,1155.0,$0.13,9,50,https://www.mappls.com/place-hsr+layout+metro+station-outer+ring+road-sector+6-hsr+layout-bengaluru-karnataka-560102-DJFP5M@zdata=MTIuOTE2NDUxKzc3LjYzMzMyNCsxNytESkZQNU0rK25yed,Bengaluru,Karnataka,India,South,Bengaluru,,,,,mappls.com,hsr layout,,place metro station outer ring road sector hsr layout 560102 djfp5m zdata mtiuote2nduxkzc3ljyzmzmyncsxnyteskzqnu0rk25yed,1
115,new delhi sarojini nagar market,550000,30,1265.0,$0.04,1,21,https://www.mappls.com/aqoqfb,,,,,,,,,,mappls.com,,,aqoqfb,1
116,map of india,673000,21,2365.0,$0.13,79,66,https://www.mappls.com/,,,,,,,,,,mappls.com,,,,1
117,lokmanya tilak terminus station,550000,21,2805.0,$0.10,5,26,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya tilak terminus,,place pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
118,lokmanya tilak terminus in mumbai,550000,26,1320.0,$0.09,6,20,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya tilak terminus,,place pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
119,lokmanya tilak railway station,550000,24,1320.0,$0.09,6,19,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya tilak railway,,place terminus pipeline road lokmanya tilak terminus yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
120,kalyan junction,368000,59,1155.0,$0,6,49,https://www.mappls.com/place-kalyan+junction+railway+station+east+entry-kalyan+railway+yard-vithalwadi-kalyan-maharashtra-421306-DBETT6@zdata=MTkuMjM1MDUyKzczLjEzMTE0MisxNytEQkVUVDYrK25yed,Kalyan,Maharashtra,India,West,Kalyan,,,,,mappls.com,junction,,place railway station entry railway yard vithalwadi 421306 dbett6 zdata mtkumjm1mduykzczljezmte0misxnyteqkvuvdyrk25yed,1
121,panipat haryana,550000,85,1155.0,$0.10,1,30,https://www.mappls.com/place-canara+bank-sector+12-huda+industrial+area-panipat-haryana-132103-7mxh4o@zdata=MjkuMzgxOTE4Kzc2Ljk4NTM3NSsxNys3bXhoNG8rKw==ed,,Haryana,India,North,,,,,,mappls.com,panipat,,place canara bank sector 12 huda industrial area 132103 7mxh4o zdata mjkumzgxote4kzc2ljk4ntm3nssxnys3bxhong8rkw ed,1
122,mumbai railway station lokmanya tilak terminus,550000,27,1320.0,$0.10,5,20,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,railway lokmanya tilak terminus,,place pipeline road lokmanya tilak terminus yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
123,sarojini market of delhi,550000,31,1155.0,$0.09,1,30,https://www.mappls.com/aqoqfb,,,,,,,,,,mappls.com,,,aqoqfb,1
124,rajiv chowk station,550000,20,2805.0,$0.29,6,44,https://www.mappls.com/4q0rzr,,,,,,,,,,mappls.com,,,4q0rzr,1
125,sindhi camp,550000,26,1485.0,$0.19,5,49,"https://www.mappls.com/direction-from--to-,+sindhi+camp,+jaipur,+rajasthan,+302001?@zdata=ZnJvbSsrdG8rNzUuNzk2MTYxLDI2LjkyMTE4NCxVWlJKUEQrdmlh",Jaipur,Rajasthan,India,North,Jaipur,,,,,mappls.com,sindhi camp,,direction to 302001,1
126,gurugram iffco chowk,550000,34,1155.0,$0.11,5,18,https://www.mappls.com/place-iffco+chowk+bus+stop-sector+29-gurugram-haryana-122007-746E54@zdata=MjguNDc2OTY3Kzc3LjA2ODc5OCsxNys3NDZFNTQrK25yed,Gurugram,Haryana,India,North,Gurugram,,,,,mappls.com,iffco chowk,,place bus stop sector 29 122007 746e54 zdata mjgundc2oty3kzc3lja2odc5ocsxnys3ndzfntqrk25yed,1
127,shiv mandir,450000,32,1155.0,$0.59,1,48,https://www.mappls.com/72t2al,,,,,,,,,,mappls.com,,,72t2al,1
128,mira road,550000,50,1155.0,$0.19,5,49,https://www.mappls.com/86u0vv,,,,,,,,,,mappls.com,,,86u0vv,1
129,gachibowli hyderabad,550000,45,1155.0,$0.16,11,39,"https://www.mappls.com/direction-from--to-hyderabad+gachibowli,+hyderabad,+telangana,+500032+hyderabad?@zdata=ZnJvbSsrdG8rNzguMzM5MTg3LDE3LjQ0MzY5OCxYMzBUMVordmlh",Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,gachibowli,,direction to 500032,1
130,dadar station,450000,46,1155.0,$0,11,34,https://www.mappls.com/f74ct3,,,,,,,,,,mappls.com,,,f74ct3,1
131,ltt location,550000,5,89100.0,$0.10,5,19,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,,,place lokmanya tilak terminus pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
132,mumbai ltt railway station,450000,23,2365.0,$0,4,36,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,railway,,place lokmanya tilak terminus pipeline road lokmanya tilak terminus yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
133,noida sector 18,450000,38,1155.0,$0.55,9,45,https://www.mappls.com/31d64e,,,,,,,,,,mappls.com,,,31d64e,1
134,lokmanya tilak mumbai,550000,16,3245.0,$0.10,5,19,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya tilak,,place terminus pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
135,lokmanya railway station mumbai,550000,22,2365.0,$0.10,5,25,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,lokmanya railway,,place tilak terminus pipeline road lokmanya tilak terminus yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
136,lajpat nagar delhi,550000,40,1155.0,$0.16,4,44,https://www.mappls.com/place-lajpat+nagar+central+market-near+ashram+chowk-lajpat+nagar-south+delhi-new+delhi-delhi-110024-BAF345@zdata=MjguNTY5MjYrNzcuMjQxNjQrMTcrQkFGMzQ1Kys=ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,lajpat nagar,,place market ashram chowk lajpat nagar new 110024 baf345 zdata mjgunty5mjyrnzcumjqxnjqrmtcrqkfgmzq1kys ed,1
137,ltt location,550000,5,89100.0,$0.10,5,19,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,,,place lokmanya tilak terminus pipeline road lokmanya tilak terminus railway yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
138,mumbai ltt railway station,450000,23,2365.0,$0,4,36,https://www.mappls.com/place-lokmanya+tilak+terminus-pipeline+road-lokmanya+tilak+terminus+railway+yard-kurla+east-mumbai-maharashtra-400089-3qfxrq@zdata=MTkuMDcxMTQxKzcyLjg5MTAwNisxNyszcWZ4cnErKw==ed,Mumbai,Maharashtra,India,West,Mumbai,,,,,mappls.com,railway,,place lokmanya tilak terminus pipeline road lokmanya tilak terminus yard kurla 400089 3qfxrq zdata mtkumdcxmtqxkzcyljg5mtawnisxnyszcwz4cnerkw ed,1
139,tp nagar lucknow,368000,20,1935.0,$0.07,8,45,https://www.mappls.com/10b57w,,,,,,,,,,mappls.com,,,10b57w,1
140,roorkee,450000,9,15210.0,$0,1,60,https://www.mappls.com/lwxw5w,,,,,,,,,,mappls.com,,,lwxw5w,1
141,restroom public,301000,61,945.0,$0.28,3,51,https://www.mappls.com/place-public+toilet-ground+floor-sethu+rao+road-bengaluru-karnataka-560002-788RYG@zdata=MTIuOTY2MTY2Kzc3LjU3NTg1MisxNys3ODhSWUcrK25yed,Bengaluru,Karnataka,India,South,Bengaluru,,,,,mappls.com,public,,place toilet ground floor sethu rao road 560002 788ryg zdata mtiuoty2mty2kzc3lju3ntg1misxnys3odhswucrk25yed,1
142,raj high court,450000,12,5085.0,$0.09,1,28,https://www.mappls.com/fs2dt1,,,,,,,,,,mappls.com,,,fs2dt1,1
143,jbs bus stop stand,550000,17,3375.0,$0.11,5,18,https://www.mappls.com/g7skre,,,,,,,,,,mappls.com,,,g7skre,1
144,coimbatore gandhipuram,450000,19,2655.0,$0.40,5,49,https://www.mappls.com/place-gandhipuram+central+bus+stand-ram+nagar-coimbatore-tamil+nadu-641009-733s4a@zdata=MTEuMDE0MTUrNzYuOTY3KzE3KzczM3M0YSsred,Coimbatore,,,,Coimbatore,,,,,mappls.com,gandhipuram,,place bus stand ram nagar tamil nadu 641009 733s4a zdata mteumde0mturnzyuoty3kze3kzczm3m0yssred,1
145,rj high court,450000,17,2520.0,$0.09,1,29,https://www.mappls.com/fs2dt1,,,,,,,,,,mappls.com,,,fs2dt1,1
146,raj court,450000,23,1485.0,$0.09,1,36,https://www.mappls.com/fs2dt1,,,,,,,,,,mappls.com,,,fs2dt1,1
147,public lavatories,368000,30,945.0,$0.16,1,19,https://www.mappls.com/place-public+toilet+&+bathroom-jvlr-powai-mumbai-maharashtra-400076-2F13L2@zdata=MTkuMTIzNDIyKzcyLjg5NzYzNSsxNysyRjEzTDIrK25yed,Mumbai,Maharashtra,India,West,Mumbai,Powai,,,,mappls.com,public,,place toilet bathroom jvlr 400076 2f13l2 zdata mtkumtizndiykzcyljg5nzyznssxnysyrjeztdirk25yed,1
148,delhi nehru place,450000,29,990.0,$0.13,5,24,https://www.mappls.com/place-nehru+place+market-nehru+place+market+road-nehru+place-new+delhi-delhi-110019-6FA7AB@zdata=MjguNTQ4MjUyKzc3LjI1MjE3MSsxNys2RkE3QUIrKw==ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,nehru place,,place market nehru place market road nehru place new 110019 6fa7ab zdata mjguntq4mjuykzc3lji1mje3mssxnys2rke3quirkw ed,1
149,vt railway station,390,34,945.0,$0,1,35,https://www.mappls.com/617xvu,,,,,,,,,,mappls.com,,,617xvu,1
150,transport nagar lucknow,368000,15,4095.0,$0.12,8,21,https://www.mappls.com/10b57w,,,,,,,,,,mappls.com,,,10b57w,1
151,hi tech city hyderabad,450000,33,945.0,$0.13,6,26,"https://www.mappls.com/direction-from--to-hyderabad+hi+tech+city+main+road,+near+cyber+towers,+jubilee+enclave,+hi+tech+city,+madhapur,+hyderabad,+telangana,+500081+hyderabad?@zdata=ZnJvbSsrdG8rNzguMzc5OTQ1LDE3LjQ1MjUwMSxBNDg4RDM7NzguMzc5MzE5LDE3LjQ1MTQzMixBNDg4RDMrdmlh",Hyderabad,Telangana,India,South,Hyderabad,,,,,mappls.com,hi tech city,,direction to main road cyber towers jubilee enclave hi tech city madhapur 500081,1
152,rajasthan high court,450000,12,4095.0,$0.09,1,35,https://www.mappls.com/fs2dt1,,,,,,,,,,mappls.com,,,fs2dt1,1
153,near petrol pump,450000,10,11520.0,$0.12,1,43,https://www.mappls.com/petrol-pump-near-me,,,,,,,,,,mappls.com,petrol pump,,me,1
154,bandra terminus railway station,368000,22,1935.0,$0.05,6,36,https://www.mappls.com/place-bandra+terminus+railway+station-station+road-bandra+terminus+area-naupada-bandra+east-mumbai-maharashtra-400051-94ydct@zdata=MTkuMDY0NjY2KzcyLjg0MTQxMysxNys5NHlkY3QrKw==ed,Mumbai,Maharashtra,India,West,Mumbai,Bandra,,,,mappls.com,terminus railway station,,place station road terminus area naupada 400051 94ydct zdata mtkumdy0njy2kzcyljg0mtqxmysxnys5nhlky3qrkw ed,1
155,tp nagar,450000,20,1935.0,$0.12,5,20,https://www.mappls.com/place-transport+nagar-hardwar-haridwar+district-uttarakhand-249407-22ANG9@zdata=MjkuOTExNTE1Kzc4LjEwMTU2NCsxNysyMkFORzkrKw==ed,Haridwar,Uttarakhand,India,North,Haridwar,,,,,mappls.com,nagar,,place transport hardwar district 249407 22ang9 zdata mjkuotexnte1kzc4ljewmtu2ncsxnysymkforzkrkw ed,1
156,lulu mall at ernakulam,450000,25,1080.0,$0.06,4,34,https://www.mappls.com/gqdoyj,,,,,,,,,,mappls.com,,,gqdoyj,1
157,raj high court jodhpur,450000,17,2295.0,$0.11,1,44,https://www.mappls.com/place-rajasthan+high+court-dangiyawas+bypass-jodhpur-rajasthan-342016-UKK6Q6@zdata=MjYuMjE1MjU2KzczLjA0ODUyMisxNytVS0s2UTYrK25yed,Jodhpur,Rajasthan,India,North,Jodhpur,,,,,mappls.com,high court,,place dangiyawas bypass 342016 ukk6q6 zdata mjyumje1mju2kzczlja0oduymisxnytvs0s2utyrk25yed,1
158,high court rajasthan,450000,12,5085.0,$0.09,1,32,https://www.mappls.com/fs2dt1,,,,,,,,,,mappls.com,,,fs2dt1,1
159,indian karnal,450000,48,945.0,$0.13,1,21,https://www.mappls.com/place-indian+bank+atm-sector+6-karnal-haryana-132001-AXA1I7@zdata=MjkuNjc2MzU2Kzc3LjAwODUxMSsxNytBWEExSTcrK25yed,,Haryana,India,North,,,,,,mappls.com,indian karnal,,place bank atm sector 132001 axa1i7 zdata mjkunjc2mzu2kzc3ljawoduxmssxnytbweexstcrk25yed,1
160,high court in rajasthan,450000,21,2295.0,$0.09,1,43,https://www.mappls.com/fs2dt1,,,,,,,,,,mappls.com,,,fs2dt1,1
161,toilets public,450000,38,945.0,$0.10,1,37,https://www.mappls.com/place-public+toilet-gayatri+nagar-gwalior-madhya+pradesh-474005-8L44W9@zdata=MjYuMjUxNzYxKzc4LjIxNTg2MysxNys4TDQ0VzkrK25yed,Gwalior,,,,Gwalior,,,,,mappls.com,public,,place toilet gayatri nagar madhya pradesh 474005 8l44w9 zdata mjyumjuxnzyxkzc4ljixntg2mysxnys4tdq0vzkrk25yed,1
162,t p nagar lucknow,450000,17,2520.0,$0.12,5,19,https://www.mappls.com/10b57w,,,,,,,,,,mappls.com,,,10b57w,1
163,nehru place in delhi,450000,38,945.0,$0.12,4,25,https://www.mappls.com/place-nehru+place+market-nehru+place+market+road-nehru+place-new+delhi-delhi-110019-6FA7AB@zdata=MjguNTQ4MjUyKzc3LjI1MjE3MSsxNys2RkE3QUIrKw==ed,Delhi,Delhi,India,North,Delhi,,,,,mappls.com,nehru place,,place market nehru place market road nehru place new 110019 6fa7ab zdata mjguntq4mjuykzc3lji1mje3mssxnys2rke3quirkw ed,1
164,nearest petrol pump,368000,12,6750.0,$0.15,1,42,https://www.mappls.com/petrol-pump-near-me,,,,,,,,,,mappls.com,petrol pump,,me,1
165,punjab bank atm,450000,21,1935.0,$0.02,1,19,https://www.mappls.com/search-near-Punjab%20National%20Bank%20ATM(%20PNB%20ATM%20)@zdata=ODEuMjkzMTEsMjQuNTMzODUx,,Punjab,India,North,,,,,,mappls.com,bank atm,,national pnb atm,1
166,konark sun temple location,450000,45,945.0,$0.03,5,47,https://www.mappls.com/7d8t33,,,,,,,,,,mappls.com,,,7d8t33,1
