No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,Business Category,Product Category,Source,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
90,delhi junction railway station,1000000,6,162000.0,$0,4,36,https://www.tripadvisor.in/Attraction_Review-g304551-d7299200-Reviews-Delhi_Junction_Railway_Station-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,junction railway station,,g304551 d7299200 national capital territory,1
91,indira nagar,823000,14,11300.0,$0.47,8,50,https://www.tripadvisor.in/Attractions-g297628-Activities-zfn13087477-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297628 zfn13087477 bangalore district,1
92,indian kolkata,1000000,11,46900.0,$0.25,1,46,https://www.tripadvisor.in/Tourism-g304558-Kolkata_Calcutta_Kolkata_District_West_Bengal-Vacations.html,Kolkata,West Bengal,India,East,Kolkata,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g304558 calcutta district,1
93,banaras kashi,1000000,12,33800.0,$0.34,1,40,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
94,vijayawada,1000000,6,162000.0,$0.58,1,61,https://www.tripadvisor.in/Tourism-g303876-Vijayawada_Krishna_District_Andhra_Pradesh-Vacations.html,Vijayawada,Andhra Pradesh,India,South,Vijayawada,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g303876 krishna district,1
95,veg cafe near me,1000000,7,65900.0,$0.23,10,32,https://www.tripadvisor.in/Restaurants-g304556-zfn13087587-zfz10665-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Chennai,Tamil Nadu,India,South,Chennai,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g304556 zfn13087587 zfz10665 madras district,1
96,varanasi in uttar pradesh,1000000,12,46900.0,$0.20,1,42,https://www.tripadvisor.in/Tourism-g297685-Varanasi_Varanasi_District_Uttar_Pradesh-Vacations.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297685 district,1
97,kolkata and kolkata,1000000,12,25600.0,$0.29,1,58,https://www.tripadvisor.in/Attractions-g304558-Activities-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304558 calcutta district,1
98,mcdonald's nearest to me,1000000,12,19700.0,$0.03,4,46,https://www.tripadvisor.in/Restaurant_Review-g677469-d8052188-Reviews-McDonald_s-Faridabad_Faridabad_District_Haryana.html,Faridabad,Haryana,India,North,Faridabad,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,mcdonald,,g677469 d8052188 district,1
99,mall near me,1000000,6,304000.0,$0.31,5,44,https://www.tripadvisor.in/Attractions-g297586-Activities-c26-t143-Hyderabad_Hyderabad_District_Telangana.html,Hyderabad,Telangana,India,South,Hyderabad,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297586 c26 t143 district,1
100,park close to me,823000,4,304000.0,$0.03,1,37,https://www.tripadvisor.in/Attractions-g644043-Activities-c57-t70-Noida_Gautam_Buddha_Nagar_District_Uttar_Pradesh.html,Noida,Uttar Pradesh,India,,Noida,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g644043 c57 t70 gautam buddha nagar district,1
101,ooty,823000,12,25600.0,$0.19,3,61,https://www.tripadvisor.in/Tourism-g297679-Ooty_Udhagamandalam_The_Nilgiris_District_Tamil_Nadu-Vacations.html,Ooty,Tamil Nadu,India,South,Ooty,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297679 udhagamandalam nilgiris district,1
102,rishikesh,1000000,8,65900.0,$0.28,2,61,https://www.tripadvisor.in/Tourism-g580106-Rishikesh_Dehradun_District_Uttarakhand-Vacations.html,Rishikesh,Uttarakhand,India,North,Rishikesh,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g580106 dehradun district,1
103,chennai madras,1000000,9,46900.0,$0.27,1,44,https://www.tripadvisor.in/Tourism-g304556-Chennai_Madras_Chennai_District_Tamil_Nadu-Vacations.html,Chennai,Tamil Nadu,India,South,Chennai,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,madras,,g304556 district,1
104,calcutta and kolkata,1000000,18,5900.0,$0.29,1,46,https://www.tripadvisor.in/Tourism-g304558-Kolkata_Calcutta_Kolkata_District_West_Bengal-Vacations.html,Kolkata,West Bengal,India,East,Kolkata,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,calcutta,,g304558 district,1
105,delhi junction,1000000,6,162000.0,$0,4,49,https://www.tripadvisor.in/Attraction_Review-g304551-d7299200-Reviews-Delhi_Junction_Railway_Station-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,junction,,g304551 d7299200 railway station national capital territory,1
106,and kolkata,1000000,10,46900.0,$0.20,1,53,https://www.tripadvisor.in/Attractions-g304558-Activities-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304558 calcutta district,1
107,wb kolkata,1000000,27,2400.0,$0.29,1,56,https://www.tripadvisor.in/Attractions-g304558-Activities-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304558 calcutta district,1
108,vrindavan,1000000,11,33800.0,$0.25,2,61,https://www.tripadvisor.in/Tourism-g951350-Vrindavan_Mathura_District_Uttar_Pradesh-Vacations.html,Vrindavan,Uttar Pradesh,India,,Vrindavan,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g951350 mathura district,1
109,vadodara,1000000,12,46900.0,$0.33,1,61,https://www.tripadvisor.in/Tourism-g297613-Vadodara_Vadodara_District_Gujarat-Vacations.html,Vadodara,Gujarat,India,West,Vadodara,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297613 district,1
110,taj mahal,1000000,29,2400.0,$0.70,7,50,https://www.tripadvisor.in/Attraction_Review-g297683-d25416853-Reviews-Taj_Mahal-Agra_Agra_District_Uttar_Pradesh.html,Agra,Uttar Pradesh,India,,Agra,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,taj mahal,,g297683 d25416853 district,1
111,malls near to me,1000000,6,162000.0,$0.04,8,28,https://www.tripadvisor.in/Attractions-g304553-Activities-c26-t143-Mysuru_Mysore_Mysore_District_Karnataka.html,Mysuru,Karnataka,India,South,Mysuru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304553 c26 t143 mysore mysore district,1
112,near me mcdonald,1000000,28,2200.0,$0.03,3,29,https://www.tripadvisor.in/Restaurant_Review-g304551-d4313784-Reviews-McDonald_s-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,mcdonald,,g304551 d4313784 national capital territory,1
113,park closest to me,1000000,6,97300.0,$0.02,2,19,https://www.tripadvisor.in/Attractions-g2140594-Activities-c57-Greater_Noida_Gautam_Buddha_Nagar_District_Uttar_Pradesh.html,Greater Noida,Uttar Pradesh,India,,Greater Noida,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g2140594 c57 gautam buddha nagar district,1
114,ooty in india,823000,10,97300.0,$0.27,2,53,https://www.tripadvisor.in/Attractions-g297679-Activities-Ooty_Udhagamandalam_The_Nilgiris_District_Tamil_Nadu.html,Ooty,Tamil Nadu,India,South,Ooty,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297679 udhagamandalam nilgiris district,1
115,rishikesh city,1000000,9,65900.0,$0.20,2,48,https://www.tripadvisor.in/Tourism-g580106-Rishikesh_Dehradun_District_Uttarakhand-Vacations.html,Rishikesh,Uttarakhand,India,North,Rishikesh,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g580106 dehradun district,1
116,gujarat gandhi nagar,823000,51,2100.0,$0.10,3,50,https://www.tripadvisor.in/Tourism-g297609-Gandhinagar_Gandhinagar_District_Gujarat-Vacations.html,Gandhinagar,Gujarat,India,West,Gandhinagar,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297609 district,1
117,indian varanasi,1000000,11,33800.0,$0.30,1,34,https://www.tripadvisor.in/Tourism-g297685-Varanasi_Varanasi_District_Uttar_Pradesh-Vacations.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297685 district,1
118,kashi varanasi banaras,1000000,13,15000.0,$0.34,1,34,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
119,garden city of india,1220000,22,5100.0,$0.19,1,16,https://www.tripadvisor.in/ShowUserReviews-g297628-d631367-r360330301-Lalbagh_Botanical_Garden-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,,,,tripadvisor.in,garden,,showuserreviews g297628 d631367 r360330301 lalbagh botanical bangalore district,1
120,baroda in india,1000000,11,33800.0,$0.10,1,29,https://www.tripadvisor.in/Tourism-g297613-Vadodara_Vadodara_District_Gujarat-Vacations.html,Vadodara,Gujarat,India,West,Vadodara,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297613 district,1
121,banaras uttar pradesh,1000000,10,65900.0,$0.32,1,51,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
122,uttar pradesh kashi,1000000,10,33800.0,$0.20,1,45,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
123,railway station old delhi,1000000,9,65900.0,$0.06,4,21,https://www.tripadvisor.in/Attraction_Review-g304551-d7299200-Reviews-Delhi_Junction_Railway_Station-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,railway station,,g304551 d7299200 junction national capital territory,1
124,mumbai marine drive,823000,8,65900.0,$0.28,11,46,https://www.tripadvisor.in/Attraction_Review-g304554-d321437-Reviews-Marine_Drive-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,Marine Drive,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304554 d321437,1
125,mathura,823000,10,25600.0,$0.26,1,61,https://www.tripadvisor.in/Tourism-g297688-Mathura_Mathura_District_Uttar_Pradesh-Vacations.html,Mathura,Uttar Pradesh,India,,Mathura,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297688 district,1
126,agra up india,1000000,10,46900.0,$0.23,1,45,https://www.tripadvisor.in/Tourism-g297683-Agra_Agra_District_Uttar_Pradesh-Vacations.html,Agra,Uttar Pradesh,India,,Agra,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297683 district,1
127,banaras and varanasi,1000000,14,19700.0,$0.20,1,28,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
128,chennai,1000000,11,46900.0,$0.42,2,61,https://www.tripadvisor.in/Tourism-g304556-Chennai_Madras_Chennai_District_Tamil_Nadu-Vacations.html,Chennai,Tamil Nadu,India,South,Chennai,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g304556 madras district,1
129,connaught place new delhi india,1000000,6,162000.0,$0.31,3,33,https://www.tripadvisor.in/Attraction_Review-g304551-d324103-Reviews-Connaught_Place-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,Connaught Place,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304551 d324103 national capital territory,1
130,connaught place in delhi,1000000,4,162000.0,$0.31,3,27,https://www.tripadvisor.in/Attraction_Review-g304551-d324103-Reviews-Connaught_Place-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,Connaught Place,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304551 d324103 national capital territory,1
131,mall close to me,1000000,6,162000.0,$0.05,9,68,https://www.tripadvisor.in/Attractions-g304554-Activities-c26-zfn13087985-Mumbai_Maharashtra.html,Mumbai,Maharashtra,India,West,Mumbai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304554 c26 zfn13087985,1
132,vadodara india,1000000,10,65900.0,$0.10,1,44,https://www.tripadvisor.in/Tourism-g297613-Vadodara_Vadodara_District_Gujarat-Vacations.html,Vadodara,Gujarat,India,West,Vadodara,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297613 district,1
133,old delhi railway station delhi,1000000,29,2300.0,$0.08,2,24,https://www.tripadvisor.in/Attraction_Review-g304551-d7299200-Reviews-Delhi_Junction_Railway_Station-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,railway station,,g304551 d7299200 junction national capital territory,1
134,railway station in old delhi,1220000,24,5100.0,$0.07,3,19,https://www.tripadvisor.in/Attraction_Review-g304551-d7299200-Reviews-Delhi_Junction_Railway_Station-New_Delhi_National_Capital_Territory_of_Delhi.html,New Delhi,Delhi,India,North,New Delhi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,railway station,,g304551 d7299200 junction national capital territory,1
135,india dehradun,823000,12,46900.0,$0.24,1,41,https://www.tripadvisor.in/Tourism-g297687-Dehradun_Dehradun_District_Uttarakhand-Vacations.html,Dehradun,Uttarakhand,India,North,Dehradun,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297687 district,1
136,kolkata west bengal,1000000,19,9100.0,$0.32,1,43,https://www.tripadvisor.in/Tourism-g304558-Kolkata_Calcutta_Kolkata_District_West_Bengal-Vacations.html,Kolkata,West Bengal,India,East,Kolkata,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g304558 calcutta district,1
137,kashi in varanasi,1000000,11,25600.0,$0.20,1,26,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
138,chennai chennai tamil nadu india,1000000,12,25600.0,$0.27,1,39,https://www.tripadvisor.in/Attractions-g304556-Activities-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Chennai,Tamil Nadu,India,South,Chennai,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304556 madras district,1
139,agra india,1000000,7,97300.0,$0.20,1,51,https://www.tripadvisor.in/Tourism-g297683-Agra_Agra_District_Uttar_Pradesh-Vacations.html,Agra,Uttar Pradesh,India,,Agra,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297683 district,1
140,bangalore city karnataka,1000000,11,46900.0,$0.32,1,83,https://www.tripadvisor.in/Attractions-g297628-Activities-Bengaluru_Bangalore_District_Karnataka.html,Bengaluru,Karnataka,India,South,Bengaluru,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,bangalore,,g297628 district,1
141,banaras places,1000000,4,304000.0,$0.30,1,32,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
142,west bengal in kolkata,1000000,12,25600.0,$0.29,1,49,https://www.tripadvisor.in/Attractions-g304558-Activities-Kolkata_Calcutta_Kolkata_District_West_Bengal.html,Kolkata,West Bengal,India,East,Kolkata,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g304558 calcutta district,1
143,veg restaurants near me,1000000,7,65900.0,$0.17,8,57,https://www.tripadvisor.in/Restaurants-g662323-zfz10665-Nagpur_Nagpur_District_Maharashtra.html,Nagpur,Maharashtra,India,West,Nagpur,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g662323 zfz10665 district,1
144,varanasi in up,1000000,19,5600.0,$0.34,1,51,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
145,varanasi banaras,1000000,11,46900.0,$0.30,1,37,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
146,varanasi,1000000,10,33800.0,$0.20,1,41,https://www.tripadvisor.in/Tourism-g297685-Varanasi_Varanasi_District_Uttar_Pradesh-Vacations.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297685 district,1
147,restaurants near me with vegetarian,1000000,8,65900.0,$0.04,12,23,https://www.tripadvisor.in/Restaurants-g2140594-zfz10665-Greater_Noida_Gautam_Buddha_Nagar_District_Uttar_Pradesh.html,Greater Noida,Uttar Pradesh,India,,Greater Noida,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g2140594 zfz10665 gautam buddha nagar district,1
148,t's bar and grill,1000000,28,2100.0,$0.05,1,23,https://www.tripadvisor.in/Restaurant_Review-g297586-d9460952-Reviews-T_Grill_Gachibowli_Hyderabad-Hyderabad_Hyderabad_District_Telangana.html,Hyderabad,Telangana,India,South,Hyderabad,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,grill,,g297586 d9460952 gachibowli district,1
149,india up agra,823000,43,2100.0,$0.44,1,66,https://www.tripadvisor.in/Tourism-g297683-Agra_Agra_District_Uttar_Pradesh-Vacations.html,Agra,Uttar Pradesh,India,,Agra,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297683 district,1
150,kashi banaras,1000000,11,25600.0,$0.39,1,48,https://www.tripadvisor.in/Attractions-g297685-Activities-Varanasi_Varanasi_District_Uttar_Pradesh.html,Varanasi,Uttar Pradesh,India,,Varanasi,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,,,g297685 district,1
151,coffee near me,1000000,9,46900.0,$0.32,5,44,https://www.tripadvisor.in/Restaurant_Review-g304556-d6479634-Reviews-Only_Coffee-Chennai_Madras_Chennai_District_Tamil_Nadu.html,Chennai,Tamil Nadu,India,South,Chennai,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,coffee,,g304556 d6479634 only madras district,1
152,vegetarian restaurants near me,1000000,4,304000.0,$0.20,10,38,https://www.tripadvisor.in/Restaurants-g679050-zfz10665-Bhavnagar_Bhavnagar_District_Gujarat.html,,Gujarat,India,West,,,Restaurant,Food & Dining,Food & Dining,tripadvisor.in,,,g679050 zfz10665 bhavnagar bhavnagar district,1
153,vadodara vadodara,1000000,14,19700.0,$0.10,1,36,https://www.tripadvisor.in/Tourism-g297613-Vadodara_Vadodara_District_Gujarat-Vacations.html,Vadodara,Gujarat,India,West,Vadodara,,Tourism,Travel & Tourism,Tourism,tripadvisor.in,,,g297613 district,1
154,pune junction,1000000,12,33800.0,$0.30,4,49,https://www.tripadvisor.in/Attraction_Review-g297654-d12558472-Reviews-Pune_Junction_Railway_Station-Pune_Pune_District_Maharashtra.html,Pune,Maharashtra,India,West,Pune,,Attraction,Tourism & Attractions,Attractions,tripadvisor.in,junction,,g297654 d12558472 railway station district,1
155,howrah station india,1000000,24,4300.0,$0.05,4,26,https://www.tripadvisor.in/ShowUserReviews-g1234703-d12063574-r621704877-Howrah_Junction_Railway_Station-Howrah_Howrah_District_West_Bengal.html,,West Bengal,India,East,,,,,,tripadvisor.in,howrah station,,showuserreviews g1234703 d12063574 r621704877 junction railway howrah howrah district,1
