No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
141,tamanna bhatia,673000,15,13258.0,$0,1,47,https://www.district.in/events/tamanna-bhatia/artist,,,,,,,,tamanna bhatia,,events artist,1
142,gurgaon city,550000,99,1413.0,$0.68,2,48,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-gurgaon-MV211577,Gurugram,,,,Gurugram,,,gurgaon,,movies dhurandhar revenge movie tickets mv211577,1
143,gujarat titans vs sunrisers hyderabad standings,301000,31,1413.0,$0,1,32,https://www.district.in/events/ipl-ticket-booking,,,,,,,,,,events ipl ticket booking,1
144,bookmyshow bangalore,673000,10,10095.0,$0.04,1,47,https://www.district.in/movies/,,,,,,,,,,movies,1
145,punjab kings vs mumbai indians standings,301000,53,1413.0,$0,1,22,https://www.district.in/events/ipl-ticket-booking,,,,,,,,,,events ipl ticket booking,1
146,gurugram in haryana,550000,90,1413.0,$0.25,1,47,https://www.district.in/events/music-in-gurgaon-book-tickets,Gurugram,,,,Gurugram,,,,,events music gurgaon book tickets,1
147,gurgaon,550000,28,1547.0,$0.81,2,56,https://www.district.in/events/board-games-by-playdate-unclub-gurgaon-may10-2026-buy-tickets,Gurugram,,,,Gurugram,,,gurgaon,,events board games by playdate unclub may10 2026 buy tickets,1
148,vaazha 2,550000,11,18590.0,$0.01,1,27,https://www.district.in/movies/vaazha-ii-biopic-of-a-billion-bros-movie-tickets-MV214231,,,,,,,,vaazha,,movies ii biopic billion bros movie tickets mv214231,1
149,ganesha ganesha,550000,45,1155.0,$0.08,1,47,https://www.district.in/movies/mythri-theatres-ganesh-70mm-2k-barco-digital-projection-shamshabad-in-hyderabad-CD1102120,Hyderabad,,,,Hyderabad,,,,,movies mythri theatres ganesh 70mm 2k barco digital projection shamshabad cd1102120,1
150,play,550000,24,2365.0,$0.04,2,74,https://www.district.in/play/striker-turf-by-pay-play-parks-harmada-jaipur-slots-booking,Jaipur,,,,Jaipur,,,play,,striker turf by pay play parks harmada slots booking,1
151,param sundari,550000,10,18590.0,$0,1,47,https://www.district.in/movies/param-sundari-movie-tickets-in-una-MV186420,,,,,,,,param sundari,,movies movie tickets una mv186420,1
152,tamil x play,550000,5,36245.0,$0,1,25,https://www.district.in/movies/mr-x-movie-tickets-MV162388,,,,,,,,,,movies mr movie tickets mv162388,1
153,movie roles telugu 2026,0,2,89100.0,$0,1,4,https://www.district.in/movies/upcoming-telugu-movies,,,,,,,,telugu,,movies upcoming movies,1
154,movies tamil,550000,11,8250.0,$0.13,1,58,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,movies tamil,,movies tickets,1
155,movies hub,550000,12,5005.0,$0.39,1,47,https://www.district.in/movies/movietime-hub-mall-goregaon-e-mumbai-in-thane-CD1040385,Mumbai,,,,Mumbai,,,movies hub,,movietime mall goregaon thane cd1040385,1
156,gachibowli hyd,550000,99,1155.0,$0.16,7,38,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-hyderabad-MV211577,Hyderabad,,,,Hyderabad,,,,,movies dhurandhar revenge movie tickets mv211577,1
157,disha patani,550000,19,5005.0,$0,1,47,https://www.district.in/disha-patani/artist,,,,,,,,disha patani,,artist,1
158,hindi movie in bollywood,550000,15,6215.0,$0.04,1,60,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,hindi,,movies upcoming movies,1
159,royals vs royal challengers,2240000,17,4125.0,$0,1,34,https://www.district.in/events/ipl-ticket-booking,,,,,,,,,,events ipl ticket booking,1
160,meet,550000,48,1155.0,$0.58,1,63,https://www.district.in/events/play-board-games-meet-new-people-beginner-friendly-may17-2026-buy-tickets,,,,,,,,meet,,events play board games new people beginner friendly may17 2026 buy tickets,1
161,tamil play,673000,34,1155.0,$0,1,47,https://www.district.in/events/thalapathified-tamil-singalong-jamming-bangalore-may17-2026-buy-tickets,Bengaluru,,,,Bengaluru,,,tamil,,events thalapathified singalong jamming bangalore may17 2026 buy tickets,1
162,karuppu,90500,11,25795.0,$0,1,58,https://www.district.in/movies/karuppu-movie-tickets-MV200421,,,,,,,,karuppu,,movies movie tickets mv200421,1
163,toxic,110000,11,18590.0,$0,1,60,https://www.district.in/movies/toxic-a-fairy-tale-for-grown-ups-movie-tickets-MV168613,,,,,,,,toxic,,movies fairy tale grown ups movie tickets mv168613,1
164,thamma,1300,12,14080.0,$0,1,28,https://www.district.in/movies/thamma-movie-tickets-MV181726,,,,,,,,thamma,,movies movie tickets mv181726,1
165,ramoji film city,550000,20,2805.0,$0.14,7,48,https://www.district.in/events/ramoji-studio-tour-jan23-2025-buy-tickets,,,,,,,Tourism,ramoji,,events studio jan23 2025 buy tickets,1
166,pvr,550000,15,3245.0,$0.05,14,65,https://www.district.in/movies/pvr-vr-mall-anna-nagar-chennai-in-chennai-CD1022304,Chennai,,,,Chennai,,,pvr,,movies vr mall anna nagar cd1022304,1
167,vizag and visakhapatnam,550000,53,1155.0,$0.19,1,26,https://www.district.in/events/jamming-night-vizag-may16-2026-buy-tickets,Visakhapatnam,,,,Visakhapatnam,,,vizag,,events jamming night may16 2026 buy tickets,1
168,rewari in haryana,450000,35,1155.0,$0.08,1,33,https://www.district.in/movies/bmg-cinema-bmg-mall-leo-chowk-rewari-in-rewari-CD5105,,,,,,,,rewari,,movies bmg cinema bmg mall leo chowk rewari cd5105,1
169,playing,450000,52,1155.0,$0.04,1,61,https://www.district.in/play/force-playing-fields-dahisar-eastt-force-playing-fields-dahisar-turf-mumbai-slots-booking,Mumbai,,,,Mumbai,,,playing,,play force fields dahisar eastt force playing fields dahisar turf slots booking,1
170,places to visit near me,450000,23,1935.0,$0.39,5,49,https://www.district.in/activities/,,,,,,,Attraction,,,,1
171,avengers doomsday,301000,21,2520.0,$0,1,47,https://www.district.in/movies/avengers-doomsday-movie-tickets-in-bidar-MV176735,,,,,,,,avengers doomsday,,movies movie tickets bidar mv176735,1
172,rajasthan royals vs gujarat titans timeline,74000,6,72900.0,$0,1,27,https://www.district.in/events/tata-ipl-2026-match-52-rajasthan-royals-vs-gujarat-titans-may9-2026-buy-tickets,,Rajasthan,India,North,,,,royals vs gujarat titans,,events tata ipl 2026 match 52 may9 2026 buy tickets,1
173,thug life,201000,12,11520.0,$0,1,47,https://www.district.in/movies/thug-life-movie-tickets-MV167821,,,,,,,,thug life,,movies movie tickets mv167821,1
174,konark temple,450000,11,15210.0,$0.08,4,49,https://www.district.in/events/sun-temple-konark-jan1-1970-buy-tickets,,,,,,,,konark temple,,events sun jan1 1970 buy tickets,1
175,surya temple konark,450000,12,11520.0,$0.03,5,39,https://www.district.in/events/sun-temple-konark-jan1-1970-buy-tickets,,,,,,,,temple konark,,events sun jan1 1970 buy tickets,1
176,bms chennai,450000,18,1935.0,$0.04,1,29,https://www.district.in/movies/chennai-movie-tickets,Chennai,,,,Chennai,,,,,movies movie tickets,1
177,near petrol pump,450000,64,945.0,$0.12,1,43,https://www.district.in/movies/sm2-cherish-cinema-badlapur-in-badlapur-CD1047917,,,,,,,,,,movies sm2 cherish cinema badlapur badlapur cd1047917,1
178,sultanpur,368000,22,1485.0,$8.67,1,61,https://www.district.in/dining/sultanpur/crazy-point-sultanpur-locality,,,,,,,Restaurant,sultanpur,,crazy point sultanpur locality,1
179,kurukshetra india,550000,43,945.0,$0.19,1,33,https://www.district.in/movies/divine-cineplex-kurukshetra-in-kurukshetra-CD1089013,,,,,,,,kurukshetra,,movies divine cineplex kurukshetra cd1089013,1
180,bhoot bangla,33100,15,4095.0,$0,1,27,https://www.district.in/movies/bhooth-bangla-movie-tickets-MV177766,,,,,,,,bangla,,movies bhooth movie tickets mv177766,1
181,konark sun temple,450000,11,15210.0,$0.08,4,44,https://www.district.in/events/sun-temple-konark-jan1-1970-buy-tickets,,,,,,,,konark sun temple,,events jan1 1970 buy tickets,1
182,indian karnal,450000,18,3375.0,$0.13,1,21,https://www.district.in/dining/karnal/hashtag-sector-13,,,,,,,Restaurant,karnal,,hashtag sector 13,1
183,radha krishna wallpaper,368000,78,945.0,$0.05,28,51,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-MV219513,,,,,,,,,,movies krishnavataram part heart hridayam movie tickets mv219513,1
184,drishyam 3,450000,10,21105.0,$0.04,1,47,https://www.district.in/movies/drishyam-3-movie-tickets-MV207254,,,,,,,,drishyam,,movies movie tickets mv207254,1
185,de de pyaar de 2,450000,12,8865.0,$0,1,34,https://www.district.in/movies/de-de-pyaar-de-2-movie-tickets-MV171264,,,,,,,,de de pyaar de,,movies movie tickets mv171264,1
186,open,450000,35,945.0,$0.14,1,46,https://www.district.in/events/open-mic-and-musical-jamming-may10-2026-buy-tickets,,,,,,,,open,,events mic musical jamming may10 2026 buy tickets,1
187,with love,450000,14,8865.0,$0.06,1,38,https://www.district.in/movies/with-love-movie-tickets-MV212336,,,,,,,,love,,movies movie tickets mv212336,1
188,chennai bookmyshow,450000,17,1935.0,$0.04,1,42,https://www.district.in/movies/chennai-movie-tickets,Chennai,,,,Chennai,,,,,movies movie tickets,1
189,games games,368000,36,945.0,$0.19,3,48,https://www.district.in/events/board-games-by-playdate-unclub-gurgaon-may10-2026-buy-tickets,Gurugram,,,,Gurugram,,,games,,events board by playdate unclub gurgaon may10 2026 buy tickets,1
190,date,550000,52,945.0,$0.01,28,72,https://www.district.in/events/coffee-painting-date-kolkata-may9-2026-buy-tickets,Kolkata,,,,Kolkata,,,date,,events coffee painting may9 2026 buy tickets,1
191,where to watch royal challengers bengaluru vs punjab kings,673000,4,136800.0,$0.06,1,36,https://www.district.in/events/screening-of-pbks-vs-rcb-punjab-kings-vs-royal-challengers-bengaluru-may17-2026-buy-tickets,,Punjab,India,North,,,,royal challengers bengaluru vs kings,,events screening pbks rcb vs may17 2026 buy tickets,1
192,kurukshetra kurukshetra,450000,25,1485.0,$0,1,47,https://www.district.in/movies/divine-cineplex-kurukshetra-in-kurukshetra-CD1089013,,,,,,,,kurukshetra kurukshetra,,movies divine cineplex cd1089013,1
193,konark sun temple in india,450000,11,11520.0,$0.02,2,39,https://www.district.in/events/sun-temple-konark-jan1-1970-buy-tickets,,,,,,,,konark sun temple,,events jan1 1970 buy tickets,1
194,dilsukhnagar,450000,29,990.0,$0.44,5,62,https://www.district.in/movies/asian-mukta-a2-cinemas-konark-70mm-dilsukhnagar-hyderabad-in-hyderabad-CD1041684,Hyderabad,,,,Hyderabad,,,dilsukhnagar,,movies asian mukta a2 cinemas konark 70mm cd1041684,1
195,heart,450000,88,945.0,$0.75,1,76,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-MV219513,,,,,,,,heart,,movies krishnavataram part hridayam movie tickets mv219513,1
196,kurnool,450000,23,1935.0,$0.81,1,60,https://www.district.in/movies/kurnool-movie-tickets,,,,,,,,kurnool,,movies movie tickets,1
197,bookmyshow chennai,450000,17,1935.0,$0.04,1,47,https://www.district.in/movies/chennai-movie-tickets,Chennai,,,,Chennai,,,,,movies movie tickets,1
198,kurukshetra,450000,29,945.0,$0,1,60,https://www.district.in/movies/divine-cineplex-kurukshetra-in-kurukshetra-CD1089013,,,,,,,,kurukshetra,,movies divine cineplex kurukshetra cd1089013,1
199,eid 2026,8100,85,945.0,$0,1,45,https://www.district.in/movies/upcoming-hindi-movies,,,,,,,,,,movies upcoming hindi movies,1
200,dharamshala,368000,41,945.0,$0.28,1,61,https://www.district.in/events/tata-ipl-2026-match-55-punjab-kings-vs-delhi-capitals-buy-tickets,,Punjab,India,North,,,,,,events tata ipl 2026 match 55 kings vs delhi capitals buy tickets,1
201,velachery in chennai,450000,97,945.0,$0.09,7,35,https://www.district.in/movies/tn-2026-movie-tickets-in-chennai-MV217870,Chennai,,,,Chennai,,,,,movies tn 2026 movie tickets mv217870,1
202,mahabalipuram,450000,93,945.0,$0.26,4,62,https://www.district.in/events/evening-outing-ideal-beach-resort-may8-2026-buy-tickets,,,,,,,Hotel,,,events evening outing ideal beach may8 2026 buy tickets,1
203,pkl live,450000,42,945.0,$0.04,1,47,https://www.district.in/,,,,,,,,,,,1
204,chinchwad pune,450000,58,945.0,$0.10,4,25,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-in-pune-MV219513,Pune,,,,Pune,,,,,movies krishnavataram part heart hridayam movie tickets mv219513,1
205,tata,450000,97,945.0,$0.34,6,72,https://www.district.in/events/tata-ipl-2026-match-58-punjab-kings-vs-mumbai-indians-buy-tickets,,Punjab,India,North,,,,tata,,events ipl 2026 match 58 kings vs mumbai indians buy tickets,1
206,sun temple konark,368000,10,15210.0,$0.30,2,43,https://www.district.in/events/sun-temple-konark-jan1-1970-buy-tickets,,,,,,,,sun temple konark,,events jan1 1970 buy tickets,1
207,royal challengers bengaluru vs mumbai indians timeline,246000,12,6750.0,$0,1,33,https://www.district.in/events/screening-of-rcb-vs-mi-tata-ipl-2026-may10-2026-buy-tickets,,,,,,,,vs,,events screening rcb mi tata ipl 2026 may10 2026 buy tickets,1
208,charan teja,550000,24,1485.0,$0.03,1,48,https://www.district.in/movies/peddi-movie-tickets-MV194276,,,,,,,,,,movies peddi movie tickets mv194276,1
209,tamil movies latest download,450000,20,1935.0,$0.24,1,42,https://www.district.in/movies/tamil-movies-tickets-in-chennai,Chennai,,,,Chennai,,,tamil movies,,movies tickets,1
210,velachery chennai,450000,91,945.0,$0.09,6,30,https://www.district.in/movies/power-to-the-people-movie-tickets-in-chennai-MV221241,Chennai,,,,Chennai,,,,,movies power to people movie tickets mv221241,1
211,kis kisko pyaar karoon 2,14800,12,4158.0,$0,1,26,https://www.district.in/movies/kis-kisko-pyaar-karoon-2-movie-tickets-in-ropar-MV194544,,,,,,,,kis kisko pyaar karoon,,movies movie tickets ropar mv194544,1
212,anand,368000,25,1214.0,$0,1,61,https://www.district.in/movies/anand-movie-tickets,,,,,,,,anand,,movies movie tickets,1
213,multi movie,368000,6,17259.0,$0.34,1,27,https://www.district.in/movies/multi-language-movies-tickets-in-bayad,,,,,,,,multi,,movies language movies tickets bayad,1
214,uttar,368000,12,7249.0,$0.05,1,23,https://www.district.in/movies/uttar-movie-tickets-MV209391,,,,,,,,uttar,,movies movie tickets mv209391,1
215,kalamkaval,368000,8,24251.0,$0.26,1,25,https://www.district.in/movies/kalamkaval-movie-tickets-MV190445,,,,,,,,kalamkaval,,movies movie tickets mv190445,1
216,rajasthan royals vs chennai super kings players,368000,30,772.0,$0,1,34,https://www.district.in/events/chennai-super-kings-team,Chennai,,,,Chennai,,,super kings,,events team,1
217,book tickets movie,368000,3,59616.0,$0.07,8,45,https://www.district.in/movies/,,,,,,,,,,movies,1
218,krishna and radha photo,368000,71,772.0,$0.01,89,40,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-MV219513,,,,,,,,,,movies krishnavataram part heart hridayam movie tickets mv219513,1
219,express avenue mall chennai,301000,8,17259.0,$0,12,38,https://www.district.in/movies/hdfc-millennia-pvr-escape-express-avenue-mall-chennai-in-chennai-CD1022257,Chennai,,,,Chennai,,,express avenue mall,,movies hdfc millennia pvr escape cd1022257,1
220,express avenue mall,301000,10,7249.0,$0.67,6,44,https://www.district.in/movies/hdfc-millennia-pvr-escape-express-avenue-mall-chennai-in-chennai-CD1022257,Chennai,,,,Chennai,,,express avenue mall,,movies hdfc millennia pvr escape cd1022257,1
221,badlapur film,368000,20,1876.0,$0.09,2,35,https://www.district.in/movies/sm2-cherish-cinema-badlapur-in-badlapur-CD1047917,,,,,,,,badlapur,,movies sm2 cherish cinema badlapur cd1047917,1
222,amb cinemas,246000,17,1876.0,$0,15,52,https://www.district.in/movies/,,,,,,,,,,movies,1
223,jayanagar,368000,97,772.0,$0.50,9,63,https://www.district.in/activities/bengaluru-activity-tickets/,Bengaluru,,,,Bengaluru,,Attraction,,,activity tickets,1
224,movie ramayana,301000,11,7249.0,$0,1,32,https://www.district.in/movies/ramayana-movie-tickets-MV176276,,,,,,,,movie ramayana,,movies tickets mv176276,1
225,show,368000,33,772.0,$0.30,1,37,https://www.district.in/events/meri-bandi-a-comedy-show-by-mishra-ji-may17-2026-buy-tickets,,,,,,,,show,,events meri bandi comedy by mishra ji may17 2026 buy tickets,1
226,ramayana the movie,301000,13,5520.0,$0.06,1,45,https://www.district.in/movies/ramayana-movie-tickets-MV176276,,,,,,,,ramayana movie,,movies tickets mv176276,1
227,pushpa 2,450000,10,12438.0,$0.07,1,47,https://www.district.in/movies/pushpa-2-the-rule-2024-movie-tickets-in-jamtara-MV160594,,,,,,,,pushpa,,movies rule 2024 movie tickets jamtara mv160594,1
228,mardaani 3,368000,18,2171.0,$0.04,1,47,https://www.district.in/movies/mardaani-3-movie-tickets-MV185767,,,,,,,,mardaani,,movies movie tickets mv185767,1
229,king shivaji maharaj,368000,19,2171.0,$0.36,1,34,https://www.district.in/movies/raja-shivaji-movie-tickets-MV170361,,,,,,,,shivaji,,movies raja movie tickets mv170361,1
230,book movie tickets,301000,3,59616.0,$0.03,12,46,https://www.district.in/movies/,,,,,,,,,,movies,1
231,nexus mall koramangala,301000,10,5520.0,$0.20,15,47,https://www.district.in/movies/pvr-nexus-formerly-forum-koramangala-bengaluru-in-bengaluru-CD1022297,Bengaluru,,,,Bengaluru,Koramangala,,nexus,,movies pvr formerly forum cd1022297,1
232,places of attraction near me,368000,6,24251.0,$0.35,2,35,https://www.district.in/activities/,,,,,,,Attraction,,,,1
233,film ticket booking,301000,3,59616.0,$0.05,19,48,https://www.district.in/movies/,,,,,,,,,,movies,1
234,homebound,27100,18,2171.0,$0,1,27,https://www.district.in/movies/homebound-movie-tickets-MV206138,,,,,,,,homebound,,movies movie tickets mv206138,1
235,select citywalk new delhi delhi,368000,49,772.0,$0.07,4,29,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-in-gurgaon-MV219513,Gurugram,,,,Gurugram,,,,,movies krishnavataram part heart hridayam movie tickets gurgaon mv219513,1
236,delhi capitals vs punjab kings,368000,1,111872.0,$0.07,1,21,https://www.district.in/events/tata-ipl-2026-match-35---delhi-capitals-vs-punjab-kings-buy-tickets,,Punjab,India,North,,,,delhi capitals vs kings,,events tata ipl 2026 match 35 buy tickets,1
237,ticket booking movie,301000,4,35806.0,$0.04,15,47,https://www.district.in/movies/,,,,,,,,,,movies,1
238,og,368000,16,3348.0,$0.05,1,47,https://www.district.in/movies/they-call-him-og-movie-tickets-MV171668,,,,,,,,og,,movies they call him movie tickets mv171668,1
239,aqua park near me,301000,24,993.0,$0.18,4,36,https://www.district.in/activities/water-parks-in-jaipur/,Jaipur,,,,Jaipur,,Attraction,,,water parks,1
240,csk schedule,368000,9,9420.0,$0.09,1,25,https://www.district.in/events/chennai-super-kings-team,Chennai,,,,Chennai,,,,,events super kings team,1
241,bookmyshow ahmedabad,301000,10,4158.0,$0.06,1,47,https://www.district.in/,,,,,,,,,,,1
242,booking movie tickets,301000,3,59616.0,$0.04,18,48,https://www.district.in/movies/,,,,,,,,,,movies,1
243,youth movie 2026,301000,18,3348.0,$2.67,1,27,https://www.district.in/movies/youth-movie-tickets-MV213456,,,,,,,,youth movie,,movies tickets mv213456,1
244,bms ahmedabad,368000,12,3348.0,$0.02,1,21,https://www.district.in/,,,,,,,,,,,1
245,ticket booking in cinema,368000,4,35806.0,$0.06,8,63,https://www.district.in/movies/,,,,,,,,,,movies,1
246,maa,368000,24,1582.0,$0.56,1,41,https://www.district.in/movies/maa-movie-tickets-MV192428,,,,,,,,maa,,movies movie tickets mv192428,1
247,phoenix mall of the millennium,368000,6,17259.0,$0.10,6,36,https://www.district.in/movies/inox-megaplex-phoenix-mall-of-the-millennium-wakad-pune-in-Pirangut-CD1023543,Pune,,,,Pune,,,phoenix mall millennium,,movies inox megaplex wakad pirangut cd1023543,1
248,night good night,368000,55,772.0,$0,1,32,https://www.district.in/events/pajama-karaoke-night-at-gostops-mcleodganj-temple-road-may9-2026-buy-tickets,,,,,,,,night,,events pajama karaoke at gostops mcleodganj temple road may9 2026 buy tickets,1
