No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
140,naturals salon,201000,12,8314.0,$0.27,3,48,https://magicpin.in/Hyderabad/Tolichowki/Beauty/Naturals/store/170731/,Hyderabad,,,,Hyderabad,,,naturals,,tolichowki beauty store 170731,1
141,r city,246000,30,516.0,$0.23,7,41,https://magicpin.in/Mumbai/R-City-Mall/Other/R-City/store/1894b06/,Mumbai,,,,Mumbai,,,city,,mall other city store 1894b06,1
142,mall,246000,104,516.0,$0.25,3,61,https://magicpin.in/@korum-mall-mumbai,Mumbai,,,,Mumbai,,,mall,,korum,1
143,bangalore metro map,246000,50,516.0,$0.02,1,42,https://magicpin.in/metro/map/bangalore,Bengaluru,,,,Bengaluru,,,bangalore metro map,,,1
144,smiles,246000,68,516.0,$0.73,1,60,"https://magicpin.in/Bangalore/Beml-Layout,-Brookefield/Other/Smiles-On-Invisalign-Orthodontic-Clinic/store/1802498/",Bengaluru,,,,Bengaluru,,,smiles,,bangalore beml layout brookefield other on invisalign orthodontic clinic store 1802498,1
145,world trade park mall jaipur,201000,30,422.0,$0.08,2,22,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world trade park,,,1
146,world trade park jaipur rajasthan,201000,47,422.0,$0.03,1,23,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world trade park,,,1
147,wine near me,201000,20,1025.0,$0,1,42,https://magicpin.in/india/New-Delhi/All/Liquor-Store/,New Delhi,Delhi,India,North,New Delhi,,,,,all liquor store,1
148,momo near me,165000,15,2271.0,$0.18,4,44,https://magicpin.in/india/Noida/Pari-Chowk/Restaurant/Momos/,Noida,,India,,Noida,,Restaurant,,,pari chowk momos,1
149,royal meenakshi mall,201000,18,1025.0,$0.25,6,44,https://magicpin.in/@royal-meenakshi-mall-bangalore,Bengaluru,,,,Bengaluru,,,royal meenakshi mall,,bangalore,1
150,begum bazar hyd,201000,8,13245.0,$0.11,4,19,https://magicpin.in/blog/india/hyderabad/Travel/begum-bazar-hyderabad,Hyderabad,,India,,Hyderabad,,Tourism,begum bazar,,blog,1
151,nearest wine shops,201000,7,19557.0,$0,1,12,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,,India,,Haridwar,,,,,all liquor store,1
152,near wine shop,201000,9,6793.0,$0,1,42,https://magicpin.in/india/Greater-Noida/All/Liquor-Store/,Greater Noida,,India,,Greater Noida,,,,,all liquor store,1
153,sarojini in delhi,201000,32,422.0,$0.13,4,31,https://magicpin.in/blog/india/delhi/fashion/sarojini-nagar-market-delhi-guide,Delhi,Delhi,India,North,Delhi,,,sarojini,,blog fashion nagar market guide,1
154,lajpat nagar delhi market,165000,33,422.0,$0,2,35,https://magicpin.in/blog/india/delhi/Travel/lajpat-nagar-market-guide,Delhi,Delhi,India,North,Delhi,Lajpat Nagar,Tourism,market,,blog guide,1
155,lajpat market,165000,21,864.0,$0,2,20,https://magicpin.in/blog/india/delhi/Travel/lajpat-nagar-market-guide,Delhi,Delhi,India,North,Delhi,Lajpat Nagar,Tourism,market,,blog guide,1
156,beer,201000,56,422.0,$0,1,60,https://magicpin.in/blog/category/food-and-beverage/best-beer-brands-in-india,,,India,,,,Restaurant,beer,,blog category beverage best brands,1
157,cafe niloufer,201000,26,542.0,$0.02,3,48,https://magicpin.in/Hyderabad/Himayath-Nagar/Restaurant/Cafe-Niloufer/store/67c273/delivery,Hyderabad,,,,Hyderabad,,Restaurant,niloufer,,himayath nagar store 67c273 delivery,1
158,vr mall,135000,29,422.0,$0.02,5,49,https://magicpin.in/india/Chennai/Vr-Mall/Shopping-Mall/?open_filter_dialog=1,Chennai,,India,,Chennai,,,vr mall,,shopping mall,1
159,oia bangalore,201000,29,462.0,$0.33,9,50,https://magicpin.in/Bangalore/Hennur/Restaurant/Oia/store/15589ac,Bengaluru,,,,Bengaluru,,Restaurant,oia bangalore,,hennur store 15589ac,1
160,delhi sarojini nagar,165000,32,422.0,$0,7,45,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,,Tourism,sarojini nagar,,blog market timing metro speciality,1
161,hyderabad begum bazar,201000,11,9426.0,$0,6,44,https://magicpin.in/blog/category/Travel/begum-bazar-hyderabad,Hyderabad,,,,Hyderabad,,Tourism,begum bazar,,blog category,1
162,jockey shops near me,165000,22,864.0,$0.10,9,28,https://magicpin.in/Visakhapatnam/Kurmannapalem/Fashion/Jockey-Exclusive-Store/store/1601a11/?utm_source=aroundyou,Visakhapatnam,,,,Visakhapatnam,,,jockey,,kurmannapalem fashion exclusive store store 1601a11,1
163,jaipur world trade park,201000,39,422.0,$0.02,1,25,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world trade park,,,1
164,burgers,201000,29,442.0,$0.14,1,61,https://magicpin.in/india/Bhubaneswar/All/Restaurant/Burger/,Bhubaneswar,,India,,Bhubaneswar,,Restaurant,,,all burger,1
165,sector 8,201000,29,422.0,$0,9,50,https://magicpin.in/india/Chandigarh/Sector-8/,Chandigarh,Chandigarh,India,North,Chandigarh,,,sector,,,1
166,royal meenakshi mall bangalore,201000,29,422.0,$0.12,6,27,https://magicpin.in/@royal-meenakshi-mall-bangalore,Bengaluru,,,,Bengaluru,,,royal meenakshi mall bangalore,,,1
167,world trade park jaipur,201000,26,462.0,$0,6,36,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world trade park,,,1
168,world trade park in jaipur,201000,36,422.0,$0.02,1,21,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world trade park,,,1
169,magic points,201000,1,61104.0,$0.68,1,18,https://magicpin.in/,,,,,,,,,,,1
170,liquor store near me,165000,9,6793.0,$0.05,1,34,https://magicpin.in/india/Howrah/All/Liquor-Store/,,,India,,,,,liquor store,,howrah all,1
171,lajpat nagar market,165000,28,442.0,$0,2,29,https://magicpin.in/blog/category/Travel/lajpat-nagar-market-guide,,,,,Lajpat Nagar,Lajpat Nagar,Tourism,market,,blog category guide,1
172,jio world drive,201000,45,422.0,$0.60,6,44,"https://magicpin.in/Mumbai/Jio-World-Drive,-Bandra-Kurla-Complex/Other/Artstation-Jio-World-Bkc/store/18c96b2/",Mumbai,,,,Mumbai,Bandra,,jio world drive,,kurla complex other artstation jio world bkc store 18c96b2,1
173,forum south bengaluru,165000,26,422.0,$0.16,13,23,https://magicpin.in/Bangalore/Forum-Mall/Other/Forum-South-Bengaluru/store/1986c34/,Bengaluru,,,,Bengaluru,,,forum,,bangalore mall other forum store 1986c34,1
174,wtp park,201000,41,422.0,$0.03,1,28,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,park,,world trade,1
175,world park jaipur,201000,48,422.0,$0.02,1,29,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world park,,trade,1
176,sarojini nagar in delhi,201000,28,462.0,$0.13,4,25,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,,Tourism,sarojini nagar,,blog market timing metro speciality,1
177,reliance smart,165000,18,1125.0,$0.09,8,50,https://magicpin.in/Bhopal/Gulmohar/Grocery/Reliance-Smart-Superstore/store/1893c3b/,Bhopal,,,,Bhopal,,,reliance smart,,gulmohar grocery superstore store 1893c3b,1
178,liquor stores near to me,201000,8,13245.0,$0.28,1,30,https://magicpin.in/india/Howrah/All/Liquor-Store/,,,India,,,,,liquor,,howrah all store,1
179,sector 29 gurugram,201000,39,422.0,$0.20,9,28,https://magicpin.in/india/Gurgaon/Sector-29/,Gurugram,,India,,Gurugram,,,sector 29,,gurgaon,1
180,sarojini nagar new delhi,201000,43,422.0,$0.13,4,23,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,,Tourism,sarojini nagar,,blog market timing metro speciality,1
181,jaipur w t p,201000,29,422.0,$0.03,1,24,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,,,world trade park,1
182,delhi janpath market,201000,22,864.0,$0.15,1,27,https://magicpin.in/blog/category/Travel/janpath-market-delhi,Delhi,Delhi,India,North,Delhi,,Tourism,janpath market,,blog category,1
183,trends near me,165000,22,864.0,$0.26,9,45,https://magicpin.in/Thiruvananthapuram/Mall-Of-Travancore/Fashion/Trends/store/158617c/,Thiruvananthapuram,,,,Thiruvananthapuram,,,trends,,mall travancore fashion store 158617c,1
184,sector 14 gurgaon,201000,59,422.0,$0.23,9,45,https://magicpin.in/india/Gurgaon/Sector-14/,Gurugram,,India,,Gurugram,,,sector 14 gurgaon,,,1
185,sec29 gurgaon,201000,38,422.0,$0.13,4,20,https://magicpin.in/india/Gurgaon/Sector-29/,Gurugram,,India,,Gurugram,,,gurgaon,,sector 29,1
186,jaipur wtp,201000,18,1025.0,$0.03,1,24,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,,,world trade park,1
187,bakingo,201000,32,422.0,$0.44,98,90,"https://magicpin.in/New-Delhi/Sector-6,-Dwarka,-Palam-Extn/Restaurant/Bakingo/store/407400/",New Delhi,Delhi,India,North,New Delhi,Dwarka,Restaurant,bakingo,,sector palam extn store 407400,1
188,world trade park of jaipur,201000,31,422.0,$0.02,1,25,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world trade park,,,1
189,lajpat nagar market new delhi,201000,28,422.0,$0.06,1,21,https://magicpin.in/blog/category/Travel/lajpat-nagar-market-guide,,,,,Lajpat Nagar,Lajpat Nagar,Tourism,market,,blog category guide,1
190,nearby wine shop,201000,9,6793.0,$0,1,42,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,,India,,Haridwar,,,,,all liquor store,1
191,hostels,201000,43,422.0,$0.34,5,62,https://magicpin.in/india/Navi-Mumbai/All/Hostels/,Navi Mumbai,,India,,Navi Mumbai,,,hostels,,all,1
192,world trade mall jaipur,201000,27,422.0,$0,2,35,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world trade,,park,1
193,wines near me,201000,10,5145.0,$0,1,42,https://magicpin.in/india/Guntur/All/Liquor-Store/,Guntur,,India,,Guntur,,,,,all liquor store,1
194,wtp jaipur,201000,39,422.0,$0,2,48,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,,,world trade park,1
195,wtc jaipur,201000,39,422.0,$0.03,1,20,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,,,world trade park,1
196,fabindia,246000,20,1025.0,$0.94,100,91,https://magicpin.in/Bhopal/Db-City-Mall/Fashion/Fabindia/store/18ab263/,Bhopal,,,,Bhopal,,,fabindia,,db city mall fashion store 18ab263,1
197,near wine shops,201000,7,19557.0,$0,1,15,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,,India,,Haridwar,,,,,all liquor store,1
198,market lajpat nagar,201000,28,442.0,$0.08,1,22,https://magicpin.in/blog/category/Travel/lajpat-nagar-market-guide,,,,,Lajpat Nagar,Lajpat Nagar,Tourism,market,,blog category guide,1
199,oneplus service center near me,201000,33,422.0,$0.27,2,35,https://magicpin.in/Mumbai/Bazargate/Electronics/Oneplus-Exclusive-Service-Center/store/970242/?utm_source=aroundyou,Mumbai,,,,Mumbai,,,oneplus service center,,bazargate electronics exclusive store 970242,1
200,one plus service center near me,201000,63,422.0,$0.23,1,35,https://magicpin.in/Mumbai/Bazargate/Electronics/Oneplus-Exclusive-Service-Center/store/970242/?utm_source=aroundyou,Mumbai,,,,Mumbai,,,service center,,bazargate electronics oneplus exclusive store 970242,1
201,vijay sales near me,135000,22,864.0,$0.07,15,39,https://magicpin.in/Navi-Mumbai/Electronics/brands/7615/Vijay-Sales/,Navi Mumbai,,,,Navi Mumbai,,,vijay sales,,electronics brands 7615,1
202,phoenix mall,201000,23,542.0,$0.03,5,49,https://magicpin.in/@phoenix-marketcity-bangalore,Bengaluru,,,,Bengaluru,,,phoenix,,marketcity bangalore,1
203,meenakshi mall,201000,17,1125.0,$0.23,7,50,https://magicpin.in/@royal-meenakshi-mall-bangalore,Bengaluru,,,,Bengaluru,,,meenakshi mall,,royal bangalore,1
204,burger,201000,22,1125.0,$0.17,2,61,https://magicpin.in/india/Noida/All/Restaurant/Burger/,Noida,,India,,Noida,,Restaurant,burger,,all,1
205,wine shop near me near me,201000,6,32562.0,$0,1,15,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,,India,,Haridwar,,,,,all liquor store,1
206,forum mall,165000,49,422.0,$0.04,5,49,https://magicpin.in/india/Bangalore/Forum-Mall/Store/,Bengaluru,,India,,Bengaluru,,,forum mall,,bangalore store,1
207,electronic shop near me,201000,48,422.0,$0.30,13,38,https://magicpin.in/india/Secunderabad/All/Electronics/,Secunderabad,,India,,Secunderabad,,,,,all electronics,1
208,janpath market new delhi delhi,201000,25,462.0,$0.02,1,28,https://magicpin.in/blog/category/Travel/janpath-market-delhi,Delhi,Delhi,India,North,Delhi,,Tourism,janpath market,,blog category,1
209,janpath market,201000,25,864.0,$0,1,47,https://magicpin.in/blog/category/Travel/janpath-market-delhi,Delhi,Delhi,India,North,Delhi,,Tourism,janpath market,,blog category,1
210,gurgaon sector 14,201000,54,422.0,$0.23,9,45,https://magicpin.in/india/Gurgaon/Sector-14/,Gurugram,,India,,Gurugram,,,gurgaon sector 14,,,1
211,bars and pubs near me,165000,27,442.0,$0.15,5,36,https://magicpin.in/india/Moradabad/All/Restaurant/Bar-Food/,,,India,,,,Restaurant,,,moradabad all,1
212,world trade park mall,201000,34,422.0,$0,2,35,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,,India,,Jaipur,,,world trade park,,,1
213,begum bazar,201000,14,3959.0,$0,6,49,https://magicpin.in/blog/india/hyderabad/Travel/begum-bazar-hyderabad,Hyderabad,,India,,Hyderabad,,Tourism,begum bazar,,blog,1
214,mandi near me,165000,10,3015.0,$0.26,5,44,https://magicpin.in/india/Hyderabad/All/Restaurant/Mandi/,Hyderabad,,India,,Hyderabad,,Restaurant,mandi,,all,1
215,h k kalyan,135000,24,363.0,$0,1,19,https://magicpin.in/Bhopal/Mp-Nagar/Restaurant/Hong-Kong-Chinese-Restaurant/store/1925b68/,Bhopal,,,,Bhopal,,Restaurant,,,mp nagar hong kong chinese store 1925b68,1
216,cafe niloufer hitech city,0,19,1501.0,$0,1,4,https://magicpin.in/Hyderabad/Hitech-City/Restaurant/Cafe-Niloufer/store/1758182/menu/,Hyderabad,,,,Hyderabad,,Restaurant,niloufer hitech city,,store 1758182 menu,1
217,garuda mall,165000,22,544.0,$0.02,7,50,https://magicpin.in/@garuda-mall-magrath-road-mangalore,Mangaluru,,,,Mangaluru,,,garuda mall,,magrath road mangalore,1
218,toy shop near me,165000,10,4224.0,$0.39,19,34,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Toy-Store/,Pune,,India,,Pune,,,toy,,pimpri chinchwad store,1
219,garuda mall bangalore,135000,18,924.0,$0.09,12,23,https://magicpin.in/@garuda-mall-magrath-road-mangalore,Mangaluru,,,,Mangaluru,,,garuda mall,,magrath road mangalore,1
220,sr nagar hyderabad,165000,55,346.0,$0.11,5,28,https://magicpin.in/Hyderabad/S-R-Nagar/Other/Sanjeeva-Reddy-Nagar/store/1a488a6,Hyderabad,,,,Hyderabad,,,nagar,,other sanjeeva reddy nagar store 1a488a6,1
221,shadab hyderabad,165000,27,396.0,$0.06,2,35,https://magicpin.in/Hyderabad/Madina/Restaurant/Hotel-Shadab/store/85734/menu/,Hyderabad,,,,Hyderabad,,Restaurant,shadab,,madina hotel store 85734 menu,1
222,shadab hotel restaurant,165000,17,1237.0,$0.06,2,26,https://magicpin.in/Hyderabad/Madina/Restaurant/Hotel-Shadab/store/85734/menu/,Hyderabad,,,,Hyderabad,,Restaurant,shadab hotel,,madina store 85734 menu,1
223,elements mall,135000,20,544.0,$0.02,10,51,https://magicpin.in/@elements-mall-bangalore,Bengaluru,,,,Bengaluru,,,elements mall,,bangalore,1
224,prozone mall,165000,33,346.0,$0.02,15,52,https://magicpin.in/Coimbatore/Prozone-Mall/Other/Prozone-Mall/store/196a340/,Coimbatore,,,,Coimbatore,,,prozone mall,,other prozone mall store 196a340,1
225,nail extension,165000,43,346.0,$0.34,96,76,https://magicpin.in/india/Mumbai/Navi-Mumbai/Beauty/Nail-Extension/,Navi Mumbai,,India,,Navi Mumbai,,,nail extension,,beauty,1
226,b block,165000,42,346.0,$0.15,3,23,https://magicpin.in/New-Delhi/Vivek-Vihar/Grocery/B-block-Market/store/97c71c/,New Delhi,Delhi,India,North,New Delhi,,,block,,vivek vihar grocery market store 97c71c,1
227,spencer plaza shopping mall chennai,135000,39,346.0,$0.17,6,23,https://magicpin.in/india/Chennai/Spencer-Plaza/Fashion/,Chennai,,India,,Chennai,,,spencer plaza,,fashion,1
228,taj lands end bandra,165000,60,346.0,$0.22,24,42,"https://magicpin.in/Mumbai/Bandra-West/Hotel/Taj-Lands-End,-Mumbai/store/1894697/",Mumbai,,,,Mumbai,Bandra,Hotel,taj lands end,,store 1894697,1
229,seasons mall,135000,30,346.0,$0,12,51,https://magicpin.in/Pune/Seasons-Mall/Other/Seasons-Mall/store/1896c83/,Pune,,,,Pune,,,seasons mall,,other seasons mall store 1896c83,1
230,sarojini market,165000,33,346.0,$0,1,47,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,,Tourism,sarojini market,,blog nagar timing metro speciality,1
231,hair salon near me for men,201000,13,3250.0,$0.34,11,38,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Beauty/Haircut/,Pune,,India,,Pune,,,,,pimpri chinchwad beauty haircut,1
232,m5 e city mall,165000,25,379.0,$0.15,7,17,https://magicpin.in/india/Bangalore/M5-Ecity-Mall/Fashion/,Bengaluru,,India,,Bengaluru,,,m5 mall,,bangalore ecity fashion,1
233,car wash,246000,22,709.0,$0.21,37,50,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Car-Wash/,Pune,,India,,Pune,,,car wash,,pimpri chinchwad,1
234,taj lands end mumbai,165000,68,346.0,$0.38,31,39,"https://magicpin.in/Mumbai/Bandra-West/Hotel/Taj-Lands-End,-Mumbai/store/1894697/",Mumbai,,,,Mumbai,Bandra,Hotel,taj lands end,,store 1894697,1
235,element mall bangalore,165000,24,445.0,$0.18,6,22,https://magicpin.in/@elements-mall-bangalore,Bengaluru,,,,Bengaluru,,,mall bangalore,,elements,1
236,toys shop near me,165000,8,7738.0,$0.34,21,41,https://magicpin.in/india/Gandhinagar/Sector-3/Toy-Store/,Gandhinagar,,India,,Gandhinagar,,,,,sector toy store,1
237,taj end bandra,165000,59,346.0,$0.38,31,38,"https://magicpin.in/Mumbai/Bandra-West/Hotel/Taj-Lands-End,-Mumbai/store/1894697/",Mumbai,,,,Mumbai,Bandra,Hotel,taj end,,lands store 1894697,1
238,spencer plaza mall chennai,135000,49,346.0,$0.17,6,24,https://magicpin.in/india/Chennai/Spencer-Plaza/Fashion/,Chennai,,India,,Chennai,,,spencer plaza,,fashion,1
239,metro rail delhi route,165000,75,346.0,$0.06,1,52,https://magicpin.in/metro/map/delhi,Delhi,Delhi,India,North,Delhi,,,metro,,map,1
240,alpha one mall,135000,44,346.0,$0.17,7,45,https://magicpin.in/india/Ahmedabad/Alpha-One-Mall/Store/,Ahmedabad,,India,,Ahmedabad,,,alpha one mall,,store,1
241,metro rail route delhi,165000,40,346.0,$0.03,1,55,https://magicpin.in/metro/map/delhi,Delhi,Delhi,India,North,Delhi,,,metro,,map,1
242,nearest toy shop to me,165000,11,4224.0,$0.10,24,32,https://magicpin.in/india/Madurai/Periyar/Toy-Store/,Madurai,,India,,Madurai,,,toy,,periyar store,1
243,elements mall bangalore,135000,14,1501.0,$0,12,46,https://magicpin.in/@elements-mall-bangalore,Bengaluru,,,,Bengaluru,,,elements mall bangalore,,,1
244,croma store,90500,15,1864.0,$0.04,44,59,https://magicpin.in/Hyderabad/Electronics/brands/7732/Croma/,Hyderabad,,,,Hyderabad,,,croma,,electronics brands 7732,1
245,clock tower,165000,56,346.0,$0.24,4,49,https://magicpin.in/Jaipur/Anand-Puri/Restaurant/Clock-Tower/store/155ba34/menu/,Jaipur,,,,Jaipur,,Restaurant,clock tower,,anand puri store 155ba34 menu,1
246,dlf promenade,165000,37,346.0,$0.13,4,49,https://magicpin.in/@dlf-promenade-delhi,Delhi,Delhi,India,North,Delhi,,,dlf promenade,,,1
247,metro delhi route,165000,57,346.0,$0.02,1,47,https://magicpin.in/metro/map/delhi,Delhi,Delhi,India,North,Delhi,,,metro,,map,1
248,nexus hyderabad mall,110000,14,1501.0,$0,16,47,https://magicpin.in/Hyderabad/Nexus-Hyderabad-Mall/Fashion/Centro/store/728687/,Hyderabad,,,,Hyderabad,,,nexus mall,,fashion centro store 728687,1
249,metro map delhi,165000,52,346.0,$0.01,1,42,https://magicpin.in/metro/map/delhi,Delhi,Delhi,India,North,Delhi,,,metro map,,,1
250,sarojini market at delhi,165000,30,346.0,$0.07,1,29,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,,Tourism,sarojini market,,blog nagar timing metro speciality,1
251,spencer plaza shopping mall,165000,32,346.0,$0.17,6,20,https://magicpin.in/india/Chennai/Spencer-Plaza/,Chennai,,India,,Chennai,,,spencer plaza,,,1
252,spa centre near me,135000,28,363.0,$0.24,28,43,https://magicpin.in/india/Haridwar/All/Spa/,Haridwar,,India,,Haridwar,,,spa,,all,1
253,hotel shadab,110000,29,363.0,$0,8,50,https://magicpin.in/Hyderabad/Madina/Restaurant/Hotel-Shadab/store/85734/menu,Hyderabad,,,,Hyderabad,,Restaurant,hotel shadab,,madina store 85734 menu,1
254,benne heritage bangalore dosa,90500,22,709.0,$0.16,6,24,https://magicpin.in/New-Delhi/Greater-Kailash-2/Restaurant/Benne-Heritage-Bangalore-Dosa/store/1b454a0,New Delhi,Delhi,India,North,New Delhi,Greater Kailash,Restaurant,benne heritage bangalore dosa,,store 1b454a0,1
255,the grand venice mall,165000,17,973.0,$0,8,37,https://magicpin.in/@grand-venice-mall-greater-noida,Greater Noida,,,,Greater Noida,,,grand venice mall,,,1
256,s mall,165000,27,346.0,$0.45,1,48,https://magicpin.in/Tumkur/Tumkur/Fashion/S-Mall/store/b25aa3,,,,,,,,mall,,tumkur tumkur fashion store b25aa3,1
257,vidyarthi bhavan,165000,62,346.0,$6.95,4,49,https://magicpin.in/Bangalore/Basavanagudi/Restaurant/Vidyarthi-Bhavan/store/5691/,Bengaluru,,,,Bengaluru,,Restaurant,vidyarthi bhavan,,bangalore basavanagudi store 5691,1
