No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Category,Unknown,Remaining_data,Url_Keywords,Priority Rank
147,wine near me,201000,20,1025,$0,1,42,https://magicpin.in/india/New-Delhi/All/Liquor-Store/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
148,momo near me,165000,15,2271,$0.18,4,44,https://magicpin.in/india/Noida/Pari-Chowk/Restaurant/Momos/,Noida,Unknown,Unknown,Unknown,Noida,Restaurant,,,,1
149,royal meenakshi mall,201000,18,1025,$0.25,6,44,https://magicpin.in/@royal-meenakshi-mall-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
150,begum bazar hyd,201000,8,13245,$0.11,4,19,https://magicpin.in/blog/india/hyderabad/Travel/begum-bazar-hyderabad,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Tourism,,,,1
151,nearest wine shops,201000,7,19557,$0,1,12,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,Unknown,Unknown,Unknown,Haridwar,Unknown,,,,1
152,near wine shop,201000,9,6793,$0,1,42,https://magicpin.in/india/Greater-Noida/All/Liquor-Store/,Greater Noida,Unknown,Unknown,Unknown,Greater Noida,Unknown,,,,1
153,sarojini in delhi,201000,32,422,$0.13,4,31,https://magicpin.in/blog/india/delhi/fashion/sarojini-nagar-market-delhi-guide,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
154,lajpat nagar delhi market,165000,33,422,$0,2,35,https://magicpin.in/blog/india/delhi/Travel/lajpat-nagar-market-guide,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
155,lajpat market,165000,21,864,$0,2,20,https://magicpin.in/blog/india/delhi/Travel/lajpat-nagar-market-guide,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
156,beer,201000,56,422,$0,1,60,https://magicpin.in/blog/category/food-and-beverage/best-beer-brands-in-india,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
157,cafe niloufer,201000,26,542,$0.02,3,48,https://magicpin.in/Hyderabad/Himayath-Nagar/Restaurant/Cafe-Niloufer/store/67c273/delivery,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
158,vr mall,135000,29,422,$0.02,5,49,https://magicpin.in/india/Chennai/Vr-Mall/Shopping-Mall/?open_filter_dialog=1,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
159,oia bangalore,201000,29,462,$0.33,9,50,https://magicpin.in/Bangalore/Hennur/Restaurant/Oia/store/15589ac,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
160,delhi sarojini nagar,165000,32,422,$0,7,45,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
161,hyderabad begum bazar,201000,11,9426,$0,6,44,https://magicpin.in/blog/category/Travel/begum-bazar-hyderabad,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Tourism,,,,1
162,jockey shops near me,165000,22,864,$0.10,9,28,https://magicpin.in/Visakhapatnam/Kurmannapalem/Fashion/Jockey-Exclusive-Store/store/1601a11/?utm_source=aroundyou,Visakhapatnam,Unknown,Unknown,Unknown,Visakhapatnam,Unknown,,,,1
163,jaipur world trade park,201000,39,422,$0.02,1,25,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
164,burgers,201000,29,442,$0.14,1,61,https://magicpin.in/india/Bhubaneswar/All/Restaurant/Burger/,Bhubaneswar,Unknown,Unknown,Unknown,Bhubaneswar,Restaurant,,,,1
165,sector 8,201000,29,422,$0,9,50,https://magicpin.in/india/Chandigarh/Sector-8/,Unknown,Chandigarh,India,North,Unknown,Unknown,,,,1
166,royal meenakshi mall bangalore,201000,29,422,$0.12,6,27,https://magicpin.in/@royal-meenakshi-mall-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
167,world trade park jaipur,201000,26,462,$0,6,36,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
168,world trade park in jaipur,201000,36,422,$0.02,1,21,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
169,magic points,201000,1,61104,$0.68,1,18,https://magicpin.in/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
170,liquor store near me,165000,9,6793,$0.05,1,34,https://magicpin.in/india/Howrah/All/Liquor-Store/,Howrah,Unknown,Unknown,Unknown,Howrah,Unknown,,,,1
171,lajpat nagar market,165000,28,442,$0,2,29,https://magicpin.in/blog/category/Travel/lajpat-nagar-market-guide,Unknown,Unknown,Unknown,Unknown,Unknown,Tourism,,,,1
172,jio world drive,201000,45,422,$0.60,6,44,https://magicpin.in/Mumbai/Jio-World-Drive,,,,,,,,,,1
173,forum south bengaluru,165000,26,422,$0.16,13,23,https://magicpin.in/Bangalore/Forum-Mall/Other/Forum-South-Bengaluru/store/1986c34/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
174,wtp park,201000,41,422,$0.03,1,28,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
175,world park jaipur,201000,48,422,$0.02,1,29,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
176,sarojini nagar in delhi,201000,28,462,$0.13,4,25,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
177,reliance smart,165000,18,1125,$0.09,8,50,https://magicpin.in/Bhopal/Gulmohar/Grocery/Reliance-Smart-Superstore/store/1893c3b/,Bhopal,Unknown,Unknown,Unknown,Bhopal,Unknown,,,,1
178,liquor stores near to me,201000,8,13245,$0.28,1,30,https://magicpin.in/india/Howrah/All/Liquor-Store/,Howrah,Unknown,Unknown,Unknown,Howrah,Unknown,,,,1
179,sector 29 gurugram,201000,39,422,$0.20,9,28,https://magicpin.in/india/Gurgaon/Sector-29/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
180,sarojini nagar new delhi,201000,43,422,$0.13,4,23,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
181,jaipur w t p,201000,29,422,$0.03,1,24,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
182,delhi janpath market,201000,22,864,$0.15,1,27,https://magicpin.in/blog/category/Travel/janpath-market-delhi,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
183,trends near me,165000,22,864,$0.26,9,45,https://magicpin.in/Thiruvananthapuram/Mall-Of-Travancore/Fashion/Trends/store/158617c/,Thiruvananthapuram,Unknown,Unknown,Unknown,Thiruvananthapuram,Unknown,,,,1
184,sector 14 gurgaon,201000,59,422,$0.23,9,45,https://magicpin.in/india/Gurgaon/Sector-14/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
185,sec29 gurgaon,201000,38,422,$0.13,4,20,https://magicpin.in/india/Gurgaon/Sector-29/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
186,jaipur wtp,201000,18,1025,$0.03,1,24,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
187,bakingo,201000,32,422,$0.44,98,90,https://magicpin.in/New-Delhi/Sector-6,,,,,,,,,,1
188,world trade park of jaipur,201000,31,422,$0.02,1,25,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
189,lajpat nagar market new delhi,201000,28,422,$0.06,1,21,https://magicpin.in/blog/category/Travel/lajpat-nagar-market-guide,Unknown,Unknown,Unknown,Unknown,Unknown,Tourism,,,,1
190,nearby wine shop,201000,9,6793,$0,1,42,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,Unknown,Unknown,Unknown,Haridwar,Unknown,,,,1
191,hostels,201000,43,422,$0.34,5,62,https://magicpin.in/india/Navi-Mumbai/All/Hostels/,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Unknown,,,,1
192,world trade mall jaipur,201000,27,422,$0,2,35,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
193,wines near me,201000,10,5145,$0,1,42,https://magicpin.in/india/Guntur/All/Liquor-Store/,Guntur,Unknown,Unknown,Unknown,Guntur,Unknown,,,,1
194,wtp jaipur,201000,39,422,$0,2,48,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
195,wtc jaipur,201000,39,422,$0.03,1,20,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
196,fabindia,246000,20,1025,$0.94,100,91,https://magicpin.in/Bhopal/Db-City-Mall/Fashion/Fabindia/store/18ab263/,Bhopal,Unknown,Unknown,Unknown,Bhopal,Unknown,,,,1
197,near wine shops,201000,7,19557,$0,1,15,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,Unknown,Unknown,Unknown,Haridwar,Unknown,,,,1
198,market lajpat nagar,201000,28,442,$0.08,1,22,https://magicpin.in/blog/category/Travel/lajpat-nagar-market-guide,Unknown,Unknown,Unknown,Unknown,Unknown,Tourism,,,,1
199,oneplus service center near me,201000,33,422,$0.27,2,35,https://magicpin.in/Mumbai/Bazargate/Electronics/Oneplus-Exclusive-Service-Center/store/970242/?utm_source=aroundyou,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
200,one plus service center near me,201000,63,422,$0.23,1,35,https://magicpin.in/Mumbai/Bazargate/Electronics/Oneplus-Exclusive-Service-Center/store/970242/?utm_source=aroundyou,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
201,vijay sales near me,135000,22,864,$0.07,15,39,https://magicpin.in/Navi-Mumbai/Electronics/brands/7615/Vijay-Sales/,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Unknown,,,,1
202,phoenix mall,201000,23,542,$0.03,5,49,https://magicpin.in/@phoenix-marketcity-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
203,meenakshi mall,201000,17,1125,$0.23,7,50,https://magicpin.in/@royal-meenakshi-mall-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
204,burger,201000,22,1125,$0.17,2,61,https://magicpin.in/india/Noida/All/Restaurant/Burger/,Noida,Unknown,Unknown,Unknown,Noida,Restaurant,,,,1
205,wine shop near me near me,201000,6,32562,$0,1,15,https://magicpin.in/india/Haridwar/All/Liquor-Store/,Haridwar,Unknown,Unknown,Unknown,Haridwar,Unknown,,,,1
206,forum mall,165000,49,422,$0.04,5,49,https://magicpin.in/india/Bangalore/Forum-Mall/Store/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
207,electronic shop near me,201000,48,422,$0.30,13,38,https://magicpin.in/india/Secunderabad/All/Electronics/,Secunderabad,Unknown,Unknown,Unknown,Secunderabad,Unknown,,,,1
208,janpath market new delhi delhi,201000,25,462,$0.02,1,28,https://magicpin.in/blog/category/Travel/janpath-market-delhi,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
209,janpath market,201000,25,864,$0,1,47,https://magicpin.in/blog/category/Travel/janpath-market-delhi,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
210,gurgaon sector 14,201000,54,422,$0.23,9,45,https://magicpin.in/india/Gurgaon/Sector-14/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
211,bars and pubs near me,165000,27,442,$0.15,5,36,https://magicpin.in/india/Moradabad/All/Restaurant/Bar-Food/,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
212,world trade park mall,201000,34,422,$0,2,35,https://magicpin.in/india/Jaipur/World-Trade-Park/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Unknown,,,,1
213,begum bazar,201000,14,3959,$0,6,49,https://magicpin.in/blog/india/hyderabad/Travel/begum-bazar-hyderabad,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Tourism,,,,1
214,mandi near me,165000,10,3015,$0.26,5,44,https://magicpin.in/india/Hyderabad/All/Restaurant/Mandi/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
215,h k kalyan,135000,24,363,$0,1,19,https://magicpin.in/Bhopal/Mp-Nagar/Restaurant/Hong-Kong-Chinese-Restaurant/store/1925b68/,Bhopal,Unknown,Unknown,Unknown,Bhopal,Restaurant,,,,1
216,cafe niloufer hitech city,0,19,1501,$0,1,4,https://magicpin.in/Hyderabad/Hitech-City/Restaurant/Cafe-Niloufer/store/1758182/menu/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
217,garuda mall,165000,22,544,$0.02,7,50,https://magicpin.in/@garuda-mall-magrath-road-mangalore,Mangaluru,Unknown,Unknown,Unknown,Mangaluru,Unknown,,,,1
218,toy shop near me,165000,10,4224,$0.39,19,34,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Toy-Store/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
219,garuda mall bangalore,135000,18,924,$0.09,12,23,https://magicpin.in/@garuda-mall-magrath-road-mangalore,Mangaluru,Unknown,Unknown,Unknown,Mangaluru,Unknown,,,,1
220,sr nagar hyderabad,165000,55,346,$0.11,5,28,https://magicpin.in/Hyderabad/S-R-Nagar/Other/Sanjeeva-Reddy-Nagar/store/1a488a6,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
221,shadab hyderabad,165000,27,396,$0.06,2,35,https://magicpin.in/Hyderabad/Madina/Restaurant/Hotel-Shadab/store/85734/menu/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
222,shadab hotel restaurant,165000,17,1237,$0.06,2,26,https://magicpin.in/Hyderabad/Madina/Restaurant/Hotel-Shadab/store/85734/menu/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
223,elements mall,135000,20,544,$0.02,10,51,https://magicpin.in/@elements-mall-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
224,prozone mall,165000,33,346,$0.02,15,52,https://magicpin.in/Coimbatore/Prozone-Mall/Other/Prozone-Mall/store/196a340/,Coimbatore,Unknown,Unknown,Unknown,Coimbatore,Unknown,,,,1
225,nail extension,165000,43,346,$0.34,96,76,https://magicpin.in/india/Mumbai/Navi-Mumbai/Beauty/Nail-Extension/,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Unknown,,,,1
226,b block,165000,42,346,$0.15,3,23,https://magicpin.in/New-Delhi/Vivek-Vihar/Grocery/B-block-Market/store/97c71c/,New Delhi,Delhi,India,North,New Delhi,Unknown,,,,1
227,spencer plaza shopping mall chennai,135000,39,346,$0.17,6,23,https://magicpin.in/india/Chennai/Spencer-Plaza/Fashion/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
228,taj lands end bandra,165000,60,346,$0.22,24,42,https://magicpin.in/Mumbai/Bandra-West/Hotel/Taj-Lands-End,,,,,,,,,,1
229,seasons mall,135000,30,346,$0,12,51,https://magicpin.in/Pune/Seasons-Mall/Other/Seasons-Mall/store/1896c83/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
230,sarojini market,165000,33,346,$0,1,47,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
231,hair salon near me for men,201000,13,3250,$0.34,11,38,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Beauty/Haircut/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
232,m5 e city mall,165000,25,379,$0.15,7,17,https://magicpin.in/india/Bangalore/M5-Ecity-Mall/Fashion/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
233,car wash,246000,22,709,$0.21,37,50,https://magicpin.in/india/Pune/Pimpri-Chinchwad/Car-Wash/,Pune,Unknown,Unknown,Unknown,Pune,Unknown,,,,1
234,taj lands end mumbai,165000,68,346,$0.38,31,39,https://magicpin.in/Mumbai/Bandra-West/Hotel/Taj-Lands-End,,,,,,,,,,1
235,element mall bangalore,165000,24,445,$0.18,6,22,https://magicpin.in/@elements-mall-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
236,toys shop near me,165000,8,7738,$0.34,21,41,https://magicpin.in/india/Gandhinagar/Sector-3/Toy-Store/,Gandhinagar,Unknown,Unknown,Unknown,Gandhinagar,Unknown,,,,1
237,taj end bandra,165000,59,346,$0.38,31,38,https://magicpin.in/Mumbai/Bandra-West/Hotel/Taj-Lands-End,,,,,,,,,,1
238,spencer plaza mall chennai,135000,49,346,$0.17,6,24,https://magicpin.in/india/Chennai/Spencer-Plaza/Fashion/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
239,metro rail delhi route,165000,75,346,$0.06,1,52,https://magicpin.in/metro/map/delhi,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
240,alpha one mall,135000,44,346,$0.17,7,45,https://magicpin.in/india/Ahmedabad/Alpha-One-Mall/Store/,Ahmedabad,Unknown,Unknown,Unknown,Ahmedabad,Unknown,,,,1
241,metro rail route delhi,165000,40,346,$0.03,1,55,https://magicpin.in/metro/map/delhi,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
242,nearest toy shop to me,165000,11,4224,$0.10,24,32,https://magicpin.in/india/Madurai/Periyar/Toy-Store/,Madurai,Unknown,Unknown,Unknown,Madurai,Unknown,,,,1
243,elements mall bangalore,135000,14,1501,$0,12,46,https://magicpin.in/@elements-mall-bangalore,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Unknown,,,,1
244,croma store,90500,15,1864,$0.04,44,59,https://magicpin.in/Hyderabad/Electronics/brands/7732/Croma/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
245,clock tower,165000,56,346,$0.24,4,49,https://magicpin.in/Jaipur/Anand-Puri/Restaurant/Clock-Tower/store/155ba34/menu/,Jaipur,Unknown,Unknown,Unknown,Jaipur,Restaurant,,,,1
246,dlf promenade,165000,37,346,$0.13,4,49,https://magicpin.in/@dlf-promenade-delhi,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
247,metro delhi route,165000,57,346,$0.02,1,47,https://magicpin.in/metro/map/delhi,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
248,nexus hyderabad mall,110000,14,1501,$0,16,47,https://magicpin.in/Hyderabad/Nexus-Hyderabad-Mall/Fashion/Centro/store/728687/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
249,metro map delhi,165000,52,346,$0.01,1,42,https://magicpin.in/metro/map/delhi,Delhi,Delhi,India,North,Delhi,Unknown,,,,1
250,sarojini market at delhi,165000,30,346,$0.07,1,29,https://magicpin.in/blog/india/delhi/Travel/sarojini-nagar-market-timing-metro-speciality,Delhi,Delhi,India,North,Delhi,Tourism,,,,1
251,spencer plaza shopping mall,165000,32,346,$0.17,6,20,https://magicpin.in/india/Chennai/Spencer-Plaza/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
252,spa centre near me,135000,28,363,$0.24,28,43,https://magicpin.in/india/Haridwar/All/Spa/,Haridwar,Unknown,Unknown,Unknown,Haridwar,Unknown,,,,1
253,hotel shadab,110000,29,363,$0,8,50,https://magicpin.in/Hyderabad/Madina/Restaurant/Hotel-Shadab/store/85734/menu,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
254,benne heritage bangalore dosa,90500,22,709,$0.16,6,24,https://magicpin.in/New-Delhi/Greater-Kailash-2/Restaurant/Benne-Heritage-Bangalore-Dosa/store/1b454a0,New Delhi,Delhi,India,North,New Delhi,Restaurant,,,,1
255,the grand venice mall,165000,17,973,$0,8,37,https://magicpin.in/@grand-venice-mall-greater-noida,Greater Noida,Unknown,Unknown,Unknown,Greater Noida,Unknown,,,,1
256,s mall,165000,27,346,$0.45,1,48,https://magicpin.in/Tumkur/Tumkur/Fashion/S-Mall/store/b25aa3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
257,vidyarthi bhavan,165000,62,346,$6.95,4,49,https://magicpin.in/Bangalore/Basavanagudi/Restaurant/Vidyarthi-Bhavan/store/5691/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
258,mandi house,135000,21,924,$0,3,48,https://magicpin.in/Bangalore/Mg-Road/Restaurant/The-Mandi-House/store/1585507,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
259,hotel sahara star vile parle,165000,37,346,$0.32,23,22,https://magicpin.in/Mumbai/Vile-Parle-East/Hotel/Hotel-Sahara-Star/store/3825c3/,Mumbai,Unknown,Unknown,Unknown,Mumbai,Hotel,,,,1
260,empire restaurant,201000,12,4224,$0.52,4,49,https://magicpin.in/Bangalore/Church-Street/Restaurant/Empire-Restaurant/store/1c684/menu/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
261,tailor store near me,165000,15,1864,$0.54,11,38,https://magicpin.in/india/Hyderabad/Serena-Shopping-Mall/Tailor/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
262,places to eat near me,165000,33,346,$0.32,14,39,https://magicpin.in/india/Karur/All/Restaurant/,Unknown,Unknown,Unknown,Unknown,Unknown,Restaurant,,,,1
263,desi masala,135000,19,973,$0.02,1,30,https://magicpin.in/Bangalore/Banaswadi/Restaurant/Desi-Masala/store/362169/menu/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
264,city center,165000,35,346,$0.14,5,38,https://magicpin.in/india/Gurgaon/City-Centre/,Gurugram,Unknown,Unknown,Unknown,Gurugram,Unknown,,,,1
265,hotel shadab in hyderabad,165000,23,841,$0.06,2,24,https://magicpin.in/Hyderabad/Madina/Restaurant/Hotel-Shadab/store/85734/menu/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Restaurant,,,,1
266,g t b nagar delhi,165000,65,346,$0.09,4,24,https://magicpin.in/New-Delhi/Gtb-Nagar,,,,,,,,,,1
267,taj bandra mumbai,165000,58,346,$0.38,31,38,https://magicpin.in/Mumbai/Bandra-West/Hotel/Taj-Lands-End,,,,,,,,,,1
268,spencer plaza shopping,165000,14,1501,$0.17,6,22,https://magicpin.in/india/Chennai/Spencer-Plaza/Fashion/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
269,raj dhaba,110000,17,1228,$0.28,1,48,https://magicpin.in/Pune/Lonavala/Restaurant/Raj-Family-Dhaba/store/55c536/,Lonavala,Unknown,Unknown,Unknown,Lonavala,Restaurant,,,,1
270,punjab dhaba,135000,15,2659,$0.15,1,48,https://magicpin.in/Dehradun/Prince-Chowk/Restaurant/Punjabi-Dhaba/store/30609c,Dehradun,Unknown,Unknown,Unknown,Dehradun,Restaurant,,,,1
271,ananda adyar bhavan,135000,24,580,$0.05,2,30,https://magicpin.in/Chennai/Gerugambakkam/Restaurant/A2b---Adyar-Ananda-Bhavan/store/890c2/menu,Chennai,Unknown,Unknown,Unknown,Chennai,Restaurant,,,,1
272,domino's pizza promo codes,135000,44,283,$0.01,28,48,https://magicpin.in/DominoS-Online-offers/161643/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
273,infiniti mall andheri mumbai,135000,39,283,$0.71,6,24,https://magicpin.in/@infiniti-mall-andheri-mumbai,Mumbai,Unknown,Unknown,Unknown,Mumbai,Unknown,,,,1
274,lucky's,135000,26,364,$0.30,1,61,https://magicpin.in/Chennai/Vepery/Other/Lucky-Stores/store/a95301/,Chennai,Unknown,Unknown,Unknown,Chennai,Unknown,,,,1
275,electronics retailer near me,135000,10,3456,$0.09,20,19,https://magicpin.in/india/Hyderabad/All/Electronics/,Hyderabad,Unknown,Unknown,Unknown,Hyderabad,Unknown,,,,1
276,sushi,135000,68,283,$0.50,3,70,https://magicpin.in/india/Navi-Mumbai/All/Restaurant/Sushi/,Navi Mumbai,Unknown,Unknown,Unknown,Navi Mumbai,Restaurant,,,,1
277,tropika brewing co,135000,23,580,$0.09,6,25,https://magicpin.in/Bangalore/Marathahalli/Restaurant/Tropika-Brewing-Co/store/179592b/,Bengaluru,Unknown,Unknown,Unknown,Bengaluru,Restaurant,,,,1
278,mrp near me,135000,10,3456,$0.33,2,43,https://magicpin.in/india/Murdeshwar/All/Liquor-Store/,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,1
