No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL,City,State,Country,Region,URL_Location,Area,Category,URL_Keyword,Unknown,Remaining_Url_Keywords,Priority Rank
117,vedanta limited share price,1220000,85,3150.0,$0.48,1,34,https://www.justdial.com/verticals/stocks/price-quote/vedanta-limited/vedl-ns,,,,,,,,vedanta limited price,,verticals stocks quote vedl ns,1
118,india gate,1500000,25,4050.0,$0.09,3,33,https://www.justdial.com/Delhi/India-Gate-India-Gate/011PXX11-XX11-111111120826-T8F9_BZDET,Delhi,Delhi,India,North,Delhi,India Gate,,,,011pxx11 xx11 111111120826 t8f9 bzdet,1
119,ksrtc,1500000,22,3600.0,$0.14,2,61,https://www.justdial.com/Bangalore/Ksrtc-Bannerghatta-Road/080PXX80-XX80-171130121548-Y3D5_BZDET,Bengaluru,,,,Bengaluru,,,ksrtc,,bangalore bannerghatta road 080pxx80 xx80 171130121548 y3d5 bzdet,1
120,coffee shops near me,823000,5,243000.0,$0.33,2,22,https://www.justdial.com/Greater-Noida/Coffee-Shops-in-Greater-Noida/nct-10104727,Greater Noida,,,,Greater Noida,,,coffee shops,,nct 10104727,1
121,apdcl,1500000,19,6450.0,$0.14,1,60,https://www.justdial.com/Guwahati/Apdcl-Bill-Payment-Office-Six-Mile/9999PX361-X361-251014230647-F4J2_BZDET,Guwahati,,,,Guwahati,,,apdcl,,bill payment office six mile 9999px361 x361 251014230647 f4j2 bzdet,1
122,vedanta share price,1500000,53,3150.0,$0.39,1,42,https://www.justdial.com/verticals/stocks/price-quote/vedanta-limited/vedl-ns/corporate,,,,,,,,vedanta price,,verticals stocks quote limited vedl ns corporate,1
123,dmart,1500000,14,16950.0,$0.20,5,62,https://www.justdial.com/Vadodara/Dmart-Ready-Near-Pandya-Bridge-Chhani/0265PX265-X265-161102133027-Y1U8_BZDET,Vadodara,,,,Vadodara,,,dmart,,ready pandya bridge chhani 0265px265 x265 161102133027 y1u8 bzdet,1
124,rajiv gandhi airport,110000,15,7198.0,$0.67,1,43,https://www.justdial.com/Rangareddy/Rajiv-Gandhi-International-Airport-Beside-Atc-Near-Novotel-Shamshabad/040PXX40-XX40-111101182837-S7N3_BZDET,,,,,,,,rajiv gandhi airport,,rangareddy international beside atc novotel shamshabad 040pxx40 xx40 111101182837 s7n3 bzdet,1
125,anand vihar railway station,550000,10,41236.0,$0,8,37,https://www.justdial.com/Delhi/Anand-Vihar-Terminal-Railway-Station-Near-Anand-Vihar-Isbt-Anand-Vihar/011PXX11-XX11-121003151100-I8D7_BZDET,Delhi,Delhi,India,North,Delhi,,,anand vihar railway station,,terminal anand vihar isbt anand vihar 011pxx11 xx11 121003151100 i8d7 bzdet,1
126,dow jones industrial average,1500000,55,2562.0,$0.33,1,34,https://www.justdial.com/verticals/stocks/price-quote/dow-jones-industrial-average/%5EDJI,,,,,,,,dow jones industrial average,,verticals stocks price quote dji,1
127,punjab educare,1000000,15,7198.0,$0.51,1,47,https://www.justdial.com/Jalandhar/Punjab-educare/0181PX181-X181-250404192045-K1D9_BZDET,,Punjab,India,North,,,,educare,,jalandhar 0181px181 x181 250404192045 k1d9 bzdet,1
128,phoenix market city,1220000,18,9150.0,$0.04,9,45,https://www.justdial.com/Bangalore/Phoenix-Marketcity-Mall-Near-Devasandra-Industrial-Estate-Mahadevapura/080PXX80-XX80-200924235314-U1K2_BZDET/stores,Bengaluru,,,,Bengaluru,,,phoenix,,bangalore marketcity mall devasandra industrial estate mahadevapura 080pxx80 xx80 200924235314 u1k2 bzdet stores,1
129,policybazaar,1220000,14,11102.0,$0.30,44,74,https://www.justdial.com/Bangalore/Policybazaar-Insurance-Brokers-Pvt-Ltd-Malleswaram/080PXX80-XX80-210831093906-A3F6_BZDET,Bengaluru,,,,Bengaluru,,,policybazaar,,bangalore insurance brokers pvt ltd malleswaram 080pxx80 xx80 210831093906 a3f6 bzdet,1
130,confirm ticket,1220000,21,3294.0,$0.04,4,49,https://www.justdial.com/Bangalore/Confirm-Tkt-Confirm-Ticket-Online-Solutions-Pvt-Ltd-Above-Airtel-Showroom-Hsr-Layout-Sector-2/080PXX80-XX80-180323175720-R8I4_BZDET,Bengaluru,,,,Bengaluru,,,confirm ticket,,bangalore tkt confirm online solutions pvt ltd above airtel showroom hsr layout sector 080pxx80 xx80 180323175720 r8i4 bzdet,1
131,anand vihar terminal,1000000,10,24034.0,$0.03,5,44,https://www.justdial.com/Delhi/Anand-Vihar-Terminal-Railway-Station-Near-Anand-Vihar-Isbt-Anand-Vihar/011PXX11-XX11-121003151100-I8D7_BZDET,Delhi,Delhi,India,North,Delhi,,,anand vihar terminal,,railway station anand vihar isbt anand vihar 011pxx11 xx11 121003151100 i8d7 bzdet,1
132,bar near me,1000000,7,118706.0,$0.20,6,44,https://www.justdial.com/Bhatinda/Restaurants-Bars/nct-10408938,,,,,,,Restaurant,,,bhatinda nct 10408938,1
133,axis bank branch,1000000,8,80398.0,$0.54,1,42,https://www.justdial.com/Dehradun/Axis-Bank/nct-11982029,Dehradun,,,,Dehradun,,,axis bank,,nct 11982029,1
134,hindustan copper limited share price,368000,72,2562.0,$0.29,1,36,https://www.justdial.com/verticals/stocks/price-quote/hindustan-copper-ltd/hindcopper-ns/forum,,,,,,,,hindustan copper price,,verticals stocks quote ltd hindcopper ns forum,1
135,instamart,1220000,12,11102.0,$0.08,14,65,https://www.justdial.com/Hyderabad/Swiggi-Instamart-Kothapet/040PXX40-XX40-250305211936-Q3T1_BZDET,Hyderabad,,,,Hyderabad,,,instamart,,swiggi kothapet 040pxx40 xx40 250305211936 q3t1 bzdet,1
136,airtel store,1500000,8,57218.0,$0.30,3,48,https://www.justdial.com/Bhubaneshwar/Airtel-Galleries/nct-11983013,,,,,,,,airtel,,bhubaneshwar galleries nct 11983013,1
137,airbnb,1000000,17,6832.0,$0.02,14,65,https://www.justdial.com/Ghaziabad/Airbnb-Nehru-Nagar-Ghaziabad/011PXX11-XX11-250325232537-F9Y9_BZDET,Ghaziabad,,,,Ghaziabad,,,airbnb,,nehru nagar 011pxx11 xx11 250325232537 f9y9 bzdet,1
138,flipkart call centre number,1220000,6,57218.0,$0.67,1,25,https://www.justdial.com/Mumbai/Flipkartcom-Customer-Care/022PXX22-XX22-170725114443-V8X3_BZDET,Mumbai,,,,Mumbai,,,,,flipkartcom customer care 022pxx22 xx22 170725114443 v8x3 bzdet,1
139,sbi customer care number,1220000,17,6222.0,$0,1,59,https://www.justdial.com/Delhi/SBI-Yono-New-Delhi/011P64821_BZDET,New Delhi,Delhi,India,North,New Delhi,,,sbi,,yono 011p64821 bzdet,1
140,makemytrip,1500000,12,11102.0,$0.14,1,75,https://www.justdial.com/Chennai/Makemytrip-India-Pvt-Ltd-Nandanam/044PXX44-XX44-221119072024-Z1M7_BZDET,Chennai,,India,,Chennai,,,makemytrip,,pvt ltd nandanam 044pxx44 xx44 221119072024 z1m7 bzdet,1
141,result bharat,1220000,7,31232.0,$0,1,23,https://www.justdial.com/Patna/Result-Bharat-Rampur/0612PX612-X612-240907001411-R4V9_BZDET,Patna,,,,Patna,,,result bharat,,rampur 0612px612 x612 240907001411 r4v9 bzdet,1
142,cng pump,1220000,12,18300.0,$0.21,2,48,https://www.justdial.com/Jaipur/CNG-Filling-Stations/nct-11023015,Jaipur,,,,Jaipur,,,cng,,filling stations nct 11023015,1
143,customer care number flipkart,1000000,4,118706.0,$0.02,1,34,https://www.justdial.com/Mumbai/Flipkartcom-Customer-Care/022PXX22-XX22-170725114443-V8X3_BZDET,Mumbai,,,,Mumbai,,,customer care,,flipkartcom 022pxx22 xx22 170725114443 v8x3 bzdet,1
144,flipkart helpline number,1220000,4,118706.0,$0,1,42,https://www.justdial.com/Mumbai/Flipkartcom-Customer-Care/022PXX22-XX22-170725114443-V8X3_BZDET,Mumbai,,,,Mumbai,,,,,flipkartcom customer care 022pxx22 xx22 170725114443 v8x3 bzdet,1
145,apsrtc,1220000,13,9150.0,$0.10,15,65,https://www.justdial.com/Nalgonda/Apsrtc-Bus-Enquiry-Rtc-Bus-Stand-Patha-Suryapet/9999P8682-8682-140122200422-T2J6_BZDET,,,,,,,,apsrtc,,nalgonda bus enquiry rtc bus stand patha suryapet 9999p8682 8682 140122200422 t2j6 bzdet,1
146,flipkart customer care number,1000000,3,197640.0,$0.28,1,34,https://www.justdial.com/Mumbai/Flipkartcom-Customer-Care/022PXX22-XX22-170725114443-V8X3_BZDET,Mumbai,,,,Mumbai,,,customer care,,flipkartcom 022pxx22 xx22 170725114443 v8x3 bzdet,1
147,cars,1220000,57,2562.0,$0.11,5,88,https://www.justdial.com/Delhi/Cars-India-in-New-Delhi/nct-16126663,New Delhi,Delhi,India,North,New Delhi,,,cars,,nct 16126663,1
148,hindustan copper share price,550000,85,2562.0,$0.24,1,36,https://www.justdial.com/verticals/stocks/price-quote/hindustan-copper-ltd/hindcopper-ns/forum,,,,,,,,hindustan copper price,,verticals stocks quote ltd hindcopper ns forum,1
149,single super phosphate,1220000,13,18300.0,$0.02,1,42,https://www.justdial.com/india/Single-Super-Phosphate,,,India,,,,,single super phosphate,,,1
150,burger king,1000000,18,7198.0,$0.25,2,48,https://www.justdial.com/Gurgaon/Burger-King/nct-11979653,Gurugram,,,,Gurugram,,,burger king,,gurgaon nct 11979653,1
151,anand vihar terminal railway station,550000,10,31232.0,$0,8,37,https://www.justdial.com/Delhi/Anand-Vihar-Terminal-Railway-Station-Near-Anand-Vihar-Isbt-Anand-Vihar/011PXX11-XX11-121003151100-I8D7_BZDET,Delhi,Delhi,India,North,Delhi,,,anand vihar terminal railway station,,anand vihar isbt anand vihar 011pxx11 xx11 121003151100 i8d7 bzdet,1
152,bars near me,1000000,6,118706.0,$0.16,6,44,https://www.justdial.com/Ranchi/Restaurants-Bars/nct-10408938,Ranchi,,,,Ranchi,,Restaurant,,,nct 10408938,1
153,patna junction railway station,823000,6,57218.0,$0,9,37,https://www.justdial.com/Patna/Patna-Railway-Station-Frazer-Road/0612PX612-X612-170922154345-X3X6_BZDET,Patna,,,,Patna,,,railway station,,frazer road 0612px612 x612 170922154345 x3x6 bzdet,1
154,wipro share price,1500000,83,2562.0,$0.33,1,42,https://www.justdial.com/verticals/stocks/price-quote/wipro-ltd/wipro-ns/forum,,,,,,,,wipro price,,verticals stocks quote ltd wipro ns forum,1
155,sex pose,1220000,32,2562.0,$0.09,1,78,https://www.justdial.com/list/sex-positions-explore-intimacy-doggy-style-cowgirl-69-butterfly,,,,,,,,sex,,list positions explore intimacy doggy style cowgirl 69 butterfly,1
156,westside,1220000,15,9150.0,$0.03,54,77,https://www.justdial.com/Warangal/Westside-Opposite-D-Martpostal-Colony-Subedari/9999PX870-X870-171003111742-K2R2_BZDET,,,,,,,,westside,,warangal opposite martpostal colony subedari 9999px870 x870 171003111742 k2r2 bzdet,1
157,post office,1220000,50,2562.0,$0.14,1,46,https://www.justdial.com/Pune/Post-Office-Near-Hindustan-Antibiotics-Colony-Pimpri/020PXX20-XX20-000831511050-Y8M7_BZDET,Pune,,,,Pune,,,post office,,hindustan antibiotics colony pimpri 020pxx20 xx20 000831511050 y8m7 bzdet,1
158,raksha bandhan 2025,1220000,81,2562.0,$0,1,42,https://www.justdial.com/guides/holidays/raksha-bandhan-rakhi?wkwebview=1,,,,,,,,raksha bandhan,,guides holidays rakhi,1
159,share price of wipro,1500000,83,2562.0,$0.32,1,34,https://www.justdial.com/verticals/stocks/price-quote/wipro-ltd/wipro-ns/forum,,,,,,,,price wipro,,verticals stocks quote ltd wipro ns forum,1
160,share price of wipro,1500000,83,2562.0,$0.32,1,34,https://www.justdial.com/verticals/stocks/price-quote/wipro-ltd/wipro-ns/forum,,,,,,,,price wipro,,verticals stocks quote ltd wipro ns forum,1
161,noida sector 62,823000,23,5246.0,$0.49,8,45,https://www.justdial.com/Noida/Tourist-Attraction-in-Noida-Sector-62/nct-10596038,Noida,,,,Noida,Sector 62,,,,tourist attraction nct 10596038,1
162,rajiv gandhi international airport,1000000,28,2562.0,$0.58,2,35,https://www.justdial.com/Hyderabad/International-Airport/nct-10272676,Hyderabad,,,,Hyderabad,,,international airport,,nct 10272676,1
163,flipkart support number,1220000,3,118706.0,$0.15,1,23,https://www.justdial.com/Mumbai/Flipkartcom-Customer-Care/022PXX22-XX22-170725114443-V8X3_BZDET,Mumbai,,,,Mumbai,,,,,flipkartcom customer care 022pxx22 xx22 170725114443 v8x3 bzdet,1
164,hindustan copper ltd share price,368000,89,2562.0,$0.25,1,34,https://www.justdial.com/verticals/stocks/price-quote/hindustan-copper-ltd/hindcopper-ns/forum,,,,,,,,hindustan copper ltd price,,verticals stocks quote hindcopper ns forum,1
165,train ticket booking,1000000,24,2300.0,$0.03,59,60,https://www.justdial.com/Ahmedabad/Online-Websites-For-Railway-Ticketing/nct-11111484,Ahmedabad,,,,Ahmedabad,,,,,online websites railway ticketing nct 11111484,1
166,yes bank,1000000,14,7500.0,$0.28,1,42,https://www.justdial.com/Bangalore/Yes-Banks/nct-11981960,Bengaluru,,,,Bengaluru,,,yes,,bangalore banks nct 11981960,1
167,idea share price,1000000,89,2100.0,$0.31,1,42,https://www.justdial.com/verticals/stocks/price-quote/vodafone-idea-limited/idea-ns,,,,,,,,idea price,,verticals stocks quote vodafone limited idea ns,1
168,lic merchant,1000000,53,2100.0,$1.40,1,47,https://www.justdial.com/Pune/Lic-Merchant-Portal-Opposite-Orchid-Hospital-Lohegaon/020PXX20-XX20-231201174528-X9E5_BZDET,Pune,,,,Pune,,,lic merchant,,portal opposite orchid hospital lohegaon 020pxx20 xx20 231201174528 x9e5 bzdet,1
169,nearby me hospital,1000000,5,304000.0,$0.17,21,24,https://www.justdial.com/Kurukshetra/Hospitals/nct-10253670,,,,,,,,,,kurukshetra hospitals nct 10253670,1
170,old delhi station,1000000,10,33800.0,$0.08,2,36,https://www.justdial.com/Delhi/Old-Delhi-Railway-Station-Near-Mori-Gate-Minerva-Lane/011PXX11-XX11-110902132507-R7D8_BZDET,Delhi,Delhi,India,North,Delhi,Old Delhi,,station,,railway mori gate minerva lane 011pxx11 xx11 110902132507 r7d8 bzdet,1
171,pune junction railway station,246000,12,19700.0,$0.21,6,36,https://www.justdial.com/Pune/Pune-Railway-Station-Near-Sasoon-Hospital-Agarkar-Nagar/020P5087066_BZDET,Pune,,,,Pune,,,railway station,,sasoon hospital agarkar nagar 020p5087066 bzdet,1
172,gold rates today mumbai,1000000,49,2100.0,$0.04,1,50,https://www.justdial.com/guides/commodity/gold-rates-in-mumbai?wkwebview=1,Mumbai,,,,Mumbai,,,gold rates,,guides commodity,1
173,hdfc bank atm,1000000,6,97300.0,$0.35,1,42,https://www.justdial.com/Salem/HDFC-Bank-ATMS/nct-11982288,Salem,,,,Salem,,,hdfc bank,,atms nct 11982288,1
174,bangalore south india,1000000,23,4300.0,$0.32,1,50,https://www.justdial.com/Bangalore/South-India-Shopping-Mall-Opposite-Anand-Sagar-Restaurant-Basavanagudi/080PXX80-XX80-171017122349-J7K5_BZDET,Bengaluru,,India,,Bengaluru,,Restaurant,bangalore,,shopping mall opposite anand sagar basavanagudi 080pxx80 xx80 171017122349 j7k5 bzdet,1
175,bharat heavy electricals share price,1000000,56,2100.0,$0.53,1,39,https://www.justdial.com/verticals/stocks/price-quote/bharat-heavy-electricals-ltd/bhel-bo,,,,,,,,bharat heavy electricals price,,verticals stocks quote ltd bhel bo,1
176,bom terminal 2,1000000,17,5600.0,$0.09,6,29,https://www.justdial.com/Mumbai/Chhatrapati-Shivaji-Maharaj-International-Airport-T2-Near-Hotel-Hyatt-Andheri-East/022P603966_BZDET,Mumbai,,,,Mumbai,Andheri,Hotel,,,chhatrapati shivaji maharaj international airport t2 hyatt 022p603966 bzdet,1
177,chennai south india,1000000,87,2100.0,$0.27,1,25,https://www.justdial.com/Chennai/South-India-Corporation-Ltd-Adyar/044PXX44-XX44-121121163640-R6K4_BZDET,Chennai,,India,,Chennai,,,,,corporation ltd adyar 044pxx44 xx44 121121163640 r6k4 bzdet,1
178,delhi kanat place,823000,28,2400.0,$0.28,4,25,https://www.justdial.com/Delhi/Tourist-Attraction-in-Connaught-Place/nct-10596038,Delhi,Delhi,India,North,Delhi,Connaught Place,,,,tourist attraction nct 10596038,1
179,terminal 2 bom,823000,12,11300.0,$0.09,6,32,https://www.justdial.com/Mumbai/Chhatrapati-Shivaji-Maharaj-International-Airport-T2-Near-Hotel-Hyatt-Andheri-East/022P603966_BZDET,Mumbai,,,,Mumbai,Andheri,Hotel,,,chhatrapati shivaji maharaj international airport t2 hyatt 022p603966 bzdet,1
180,time bazar,1000000,8,19700.0,$0,1,47,https://www.justdial.com/Thiruvananthapuram/Jabal-Time-Bazar-Near-Kollam-Supreme-Chalai/0471PX471-X471-100713125606-I6W4_BZDET,Thiruvananthapuram,,,,Thiruvananthapuram,,,time bazar,,jabal kollam supreme chalai 0471px471 x471 100713125606 i6w4 bzdet,1
181,udhagamandalam,1000000,79,2100.0,$0.14,1,61,https://www.justdial.com/Ooty/Tourist-Attraction-in-Udagamandalam/nct-10596038,Ooty,,,,Ooty,,,,,tourist attraction udagamandalam nct 10596038,1
182,nearest grocery stores to me,1000000,8,65900.0,$0.27,1,33,https://www.justdial.com/Bhubaneshwar/Supermarkets/nct-10463784,,,,,,,,,,bhubaneshwar supermarkets nct 10463784,1
183,old delhi junction,1220000,83,2100.0,$0,3,43,https://www.justdial.com/photos/railway-enquiry-office-chandni-chowk-delhi-railway-enquiry-services-t9oqso-pc-54445511-sco-232pbpsi,Delhi,Delhi,India,North,Delhi,Chandni Chowk,,,,photos railway enquiry office railway enquiry services t9oqso pc 54445511 sco 232pbpsi,1
184,park near me,823000,7,97300.0,$0.98,1,35,https://www.justdial.com/Visakhapatnam/Parks/nct-10355258,Visakhapatnam,,,,Visakhapatnam,,,,,parks nct 10355258,1
185,punjab national bank stock price,1000000,64,2100.0,$0.70,1,35,https://www.justdial.com/verticals/stocks/price-quote/punjab-national-bank/pnb-ns,,Punjab,India,North,,,,national bank price,,verticals stocks quote pnb ns,1
186,hyderabad secunderabad railway station,1000000,14,11300.0,$0.08,4,39,https://www.justdial.com/Secunderabad/Secunderabad-Railway-Station-Near-Alpha-Hotel-Regimental-Bazaar-Shivaji-Nagar-Secunderabad/040PXX40-XX40-000758808184-W6M5_BZDET,Secunderabad,,,,Secunderabad,,Hotel,railway station,,alpha regimental bazaar shivaji nagar 040pxx40 xx40 000758808184 w6m5 bzdet,1
187,howrah station,1000000,18,7500.0,$0.21,5,49,https://www.justdial.com/Howrah/Railway-Station/nct-10400172,,,,,,,,howrah station,,railway nct 10400172,1
188,howrah rail,1000000,23,5100.0,$0.05,4,23,https://www.justdial.com/Howrah/Railway-Enquiry-Services/nct-10974665,,,,,,,,howrah,,railway enquiry services nct 10974665,1
189,indira nagar in bangalore,823000,43,2100.0,$0.31,7,37,https://www.justdial.com/Bangalore/Tourist-Attraction-in-Indiranagar/nct-10596038,Bengaluru,,,,Bengaluru,Indiranagar,,bangalore,,tourist attraction nct 10596038,1
190,krishna vijayawada,1000000,11,25600.0,$0.16,2,19,https://www.justdial.com/Vijayawada/Krishna-Gastro-Liver-Center-Near-Pushpa-Hotel-Centre-Opposite-Vasan-Eye-Care-Hospital-Suryarao-Pet/0866PX866-X866-090529111243-E3S9_BZDET,Vijayawada,,,,Vijayawada,,Hotel,krishna,,gastro liver center pushpa centre opposite vasan eye care hospital suryarao pet 0866px866 x866 090529111243 e3s9 bzdet,1
191,drive movie,823000,47,2100.0,$0.65,1,72,https://www.justdial.com/streaming/watch-movies-online/Drive/1532731902337,,,,,,,,drive,,streaming watch movies online 1532731902337,1
192,bhel share price,1000000,62,2100.0,$0.67,1,42,https://www.justdial.com/verticals/stocks/price-quote/bharat-heavy-electricals-ltd/bhel-bo,,,,,,,,bhel price,,verticals stocks quote bharat heavy electricals ltd bo,1
193,gold rate mumbai today,1000000,40,2100.0,$0.03,1,34,https://www.justdial.com/guides/commodity/gold-rates-in-mumbai?wkwebview=1,Mumbai,,,,Mumbai,,,gold,,guides commodity rates,1
194,high court patna,1000000,9,33800.0,$0.09,1,23,https://www.justdial.com/Patna/PATNA-HIGH-COURT-Patna-High-Court/0612PX612-X612-240212125603-W6L4_BZDET,Patna,,,,Patna,,,high court,,high court 0612px612 x612 240212125603 w6l4 bzdet,1
195,vijay sales,823000,10,33800.0,$7.45,42,60,https://www.justdial.com/Mumbai/Vijay-Sales-Opposite-Fire-Brigade-Station-Andheri-West/022PGE00953_BZDET,Mumbai,,,,Mumbai,Andheri,,vijay sales,,opposite fire brigade station 022pge00953 bzdet,1
196,wine shopee,1000000,3,162000.0,$0.08,1,21,https://www.justdial.com/Pune/Kings-Beer-Wines-Shopee-Near-State-Bank-Of-India-Lane-Opposite-Ganeesham-Society-Pimple-Saudagar/020PXX20-XX20-180308114500-V9T6_BZDET,Pune,,India,,Pune,,,shopee,,kings beer wines state bank lane opposite ganeesham society pimple saudagar 020pxx20 xx20 180308114500 v9t6 bzdet,1
197,multi channel analyzer,1220000,49,2100.0,$0.35,1,43,https://www.justdial.com/india/Multichannel-Analyser,,,India,,,,,,,multichannel analyser,1
198,pune railway station,1000000,18,7500.0,$0.04,9,45,https://www.justdial.com/Pune/Pune-Railway-Station-Near-Sasoon-Hospital-Agarkar-Nagar/020P5087066_BZDET,Pune,,,,Pune,,,railway station,,sasoon hospital agarkar nagar 020p5087066 bzdet,1
199,sec railway station,1000000,9,33800.0,$0.10,4,32,https://www.justdial.com/Secunderabad/Secunderabad-Railway-Station-Near-Alpha-Hotel-Regimental-Bazaar-Shivaji-Nagar-Secunderabad/040PXX40-XX40-000758808184-W6M5_BZDET,Secunderabad,,,,Secunderabad,,Hotel,railway station,,alpha regimental bazaar shivaji nagar 040pxx40 xx40 000758808184 w6m5 bzdet,1
200,ireda share price,1000000,74,2100.0,$0,1,42,https://www.justdial.com/verticals/stocks/price-quote/indian-renewable-energy/ireda-ns,,,,,,,,ireda price,,verticals stocks quote indian renewable energy ns,1
201,connaught place,823000,38,2100.0,$0.93,5,49,https://www.justdial.com/Delhi/Connaught-Circle-Connaught-Place/011PXX11-XX11-251015014728-T5E5_BZDET,Delhi,Delhi,India,North,Delhi,Connaught Place,,,,circle 011pxx11 xx11 251015014728 t5e5 bzdet,1
