No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
255,lajpat nagar market,165000,31,422,$0,2,29,https://lbb.in/delhi/things-to-do-in-lajpat-nagar-in-delhi/
256,jio world drive,201000,11,3015,$0.60,6,44,https://lbb.in/mumbai/jio-world-drive-fun-activities-apart-from-shopping-and-eating/
257,forum south bengaluru,165000,40,422,$0.16,13,23,https://lbb.in/places/Forum-South-Bengaluru-a5136e/
258,dulquer salmaan film,201000,36,422,$0,1,48,https://lbb.in/hyderabad/best-dulquer-salmaan-movies/
259,sarojini nagar in delhi,201000,14,3015,$0.13,4,25,https://lbb.in/delhi/sarojini-nagar-shopping-guide/
260,nilambur city,201000,30,422,$0.07,1,19,https://lbb.in/chennai/places-to-visit-in-nilambur-kerala-chennai/
261,lip gloss,135000,38,422,$0.07,97,77,https://lbb.in/all/best-lip-gloss/
262,cleaners for clothes near me,201000,12,3959,$0.25,26,19,https://lbb.in/mumbai/laundry-services-in-mumbai/
263,wine near me,201000,21,864,$0,1,42,https://lbb.in/delhi/wine-beer-shops-delhi/
264,royal meenakshi mall,201000,15,1507,$0.25,6,44,https://lbb.in/bangalore/royal-meenakshi-mall-12bfb6/
265,candolim beach goa,3600,29,442,$0.23,10,20,https://lbb.in/goa/candolim-beach-8b2dcf/
266,ashok vihar in delhi,201000,55,422,$0.10,3,23,https://lbb.in/delhi/locality/ashok-vihar-phase-1-delhi/
267,mother's day gift,49500,43,422,$0.15,31,37,https://lbb.in/all/mothers-day-gifts/
268,sector 29 gurugram,201000,60,422,$0.20,9,28,https://lbb.in/delhi/locality/sector-29-gurgaon/
269,sarojini nagar new delhi,201000,76,422,$0.13,4,23,https://lbb.in/delhi/locality/sarojini-nagar-delhi/
270,lajpat nagar market delhi,165000,22,663,$0,2,35,https://lbb.in/delhi/ethnic-wear-lajpat-nagar/
271,delhi janpath market,201000,30,442,$0.15,1,27,https://lbb.in/delhi/tibetan-market-delhi/
272,gloss on lips,165000,91,422,$0.03,98,30,https://lbb.in/all/best-lip-gloss/
273,sector 14 gurgaon,201000,57,422,$0.23,9,45,https://lbb.in/delhi/locality/sector-14-gurgaon/
274,sec29 gurgaon,201000,49,422,$0.13,4,20,https://lbb.in/delhi/locality/sector-29-gurgaon/
275,lipgloss,135000,38,422,$0.08,98,90,https://lbb.in/all/best-lip-gloss/
276,kalyan nagar,201000,15,1507,$0.39,7,50,https://lbb.in/bangalore/locality/kalyan-nagar-bangalore/
277,sector 29,201000,72,422,$0.23,4,49,https://lbb.in/delhi/restaurants-sector-29-gurgaon/
278,laundry near me,201000,11,3959,$0.26,27,51,https://lbb.in/mumbai/laundry-services-in-mumbai/
279,lajpat nagar market new delhi,201000,27,422,$0.06,1,21,https://lbb.in/delhi/things-to-do-in-lajpat-nagar-in-delhi/
280,tiffin service near me,201000,11,5145,$0.07,9,37,https://lbb.in/delhi/affordable-tiffin-services-delhi/
281,pubs close to me,201000,11,5145,$0.09,11,38,https://lbb.in/delhi/best-bars-pubs-noida/
282,market lajpat nagar,201000,31,422,$0.08,1,22,https://lbb.in/delhi/ethnic-wear-lajpat-nagar/
283,candolim beach goa india,201000,33,422,$0.17,7,25,https://lbb.in/goa/candolim-beach-8b2dcf/
284,bookstore close to me,201000,7,19557,$0.03,4,36,https://lbb.in/delhi/book-stores-gurgaon/
285,cleaner for clothes near me,201000,12,3959,$0.28,30,24,https://lbb.in/mumbai/laundry-services-in-mumbai/
286,rr nagar bangalore,246000,59,422,$0.10,5,26,https://lbb.in/bangalore/locality/rajarajeshwari-nagar-bangalore/
287,shiva temple bangalore,201000,16,1507,$0.03,5,44,https://lbb.in/bangalore/citys-400-years-old-beautiful-7b2c20/
288,meenakshi mall,201000,21,663,$0.23,7,50,https://lbb.in/bangalore/mall/royal-meenakshi-mall-bangalore/
289,lip gloss lips,201000,41,422,$0.02,97,29,https://lbb.in/all/best-lip-gloss/
290,ramamurthy nagar bangalore,201000,65,422,$0.13,6,28,https://lbb.in/bangalore/locality/ramamurthy-nagar-bangalore/
291,gurgaon 29 sector,201000,53,422,$0.13,4,20,https://lbb.in/delhi/locality/sector-29-gurgaon/
292,candolim beach in goa,201000,64,422,$0.18,6,23,https://lbb.in/goa/candolim-beach-8b2dcf/
293,cloth washing price,201000,29,462,$0.05,98,25,https://lbb.in/delhi/laundromats-in-the-city-wash-dry-clean-clothes-fold/
294,lajpat nagar market in delhi,165000,18,1125,$0,2,35,https://lbb.in/delhi/ethnic-wear-lajpat-nagar/
295,delhi kamla nagar,165000,9,5577,$0.13,4,21,https://lbb.in/delhi/kohlapur-road-kamla-nagar/
296,preet vihar delhi,135000,40,346,$0,9,45,https://lbb.in/delhi/locality/preet-vihar-delhi/
297,best perfume scent for men,165000,18,973,$0.08,99,36,https://lbb.in/all/perfumes-for-men-buy-online/
298,tailor shop near me,135000,45,346,$0.61,7,37,https://lbb.in/delhi/broken-zips-open-hems-3-markets-gurgaon-tailors-every-kind-alteration/
299,play arena,135000,15,1501,$0.12,14,52,https://lbb.in/bangalore/play-arena-sarjapur/
300,ear piercings on ear,165000,9,5577,$0.08,18,19,https://lbb.in/all/types-of-ear-piercings/
301,garuda mall bangalore,135000,21,709,$0.09,12,23,https://lbb.in/bangalore/garuda-mall-e232f7/
302,anime movie,165000,48,346,$0.15,1,47,https://lbb.in/all/best-anime-movies/
303,taj bandra lands end,165000,27,346,$0.36,28,40,https://lbb.in/mumbai/taj-lands-end-bandra-d18417/
304,standi,135000,20,841,$0.02,1,18,https://lbb.in/shop/product/standi-desk-standard/
305,shoes to run,165000,61,346,$0.02,100,50,https://lbb.in/all/top-running-shoes-men/
306,shadab hyderabad,165000,26,445,$0.06,2,35,https://lbb.in/hyderabad/shadab-130-6285ea/
307,shadab hotel restaurant,165000,25,445,$0.06,2,26,https://lbb.in/hyderabad/shadab-hotel/
308,okhla bird sanctuary delhi,165000,43,346,$0,4,36,https://lbb.in/delhi/okhla-bird-sanctuary-593709/
309,nungambakkam chennai,165000,66,346,$0.17,7,23,https://lbb.in/chennai/locality/nungambakkam-chennai/
310,mumbai lower parel,165000,32,346,$0.12,5,20,https://lbb.in/mumbai/mills-in-lower-parel/
311,mehrauli,165000,22,709,$0.25,7,63,https://lbb.in/delhi/locality/mehrauli-delhi/
312,anime movies,165000,54,346,$0.05,1,47,https://lbb.in/all/best-anime-movies/
313,best male fragrances,165000,39,346,$0.08,99,34,https://lbb.in/all/perfumes-for-men-buy-online/
314,acropolis mall,165000,12,2475,$0.39,4,49,https://lbb.in/kolkata/here-are-things-to-do-acropolis-mall-kolkata/
315,cabo de rama beach in goa,165000,20,973,$0.16,1,28,https://lbb.in/goa/cabo-de-rama-beach-7bef48/
316,nail extension,165000,28,544,$0.34,96,76,https://lbb.in/delhi/best-nail-salons-delhi-ncr/
317,okhla bird sanctuary,165000,34,346,$0,4,44,https://lbb.in/delhi/okhla-bird-sanctuary-593709/
318,spencer plaza shopping mall chennai,135000,9,3250,$0.17,6,23,https://lbb.in/chennai/spencer-plaza-chennai/
319,best scent for men,165000,29,346,$0.05,100,65,https://lbb.in/all/perfumes-for-men-buy-online/
320,taj lands end bandra,165000,16,973,$0.22,24,42,https://lbb.in/mumbai/taj-lands-end-bandra-62fdd0/
321,spencer mall chennai,165000,27,346,$0.16,6,27,https://lbb.in/chennai/spencer-plaza-73c290/
322,salons for men near me,165000,11,4224,$0.27,14,39,https://lbb.in/hyderabad/mens-salon-hyderabad/
323,cabo de rama beach,110000,23,709,$0.12,2,35,https://lbb.in/goa/cabo-de-rama-beach-7bef48/
324,lower parel,165000,23,709,$0.18,10,51,https://lbb.in/mumbai/mills-in-lower-parel/
325,toy shop near me,165000,11,3250,$0.39,19,34,https://lbb.in/hyderabad/top-toy-stores/
326,garuda mall,165000,17,973,$0.02,7,50,https://lbb.in/bangalore/garuda-mall-e232f7/
327,rt nagar bangalore,165000,56,346,$0.15,6,24,https://lbb.in/bangalore/locality/rt-nagar-bangalore/
328,sarojini market in delhi,135000,22,709,$0.04,1,22,https://lbb.in/delhi/sarojini-nagar-shopping-guide/
329,salon,246000,25,396,$0.39,3,83,https://lbb.in/mumbai/best-salons-women-mumbai/
330,kp pune,165000,8,5577,$0.23,12,51,https://lbb.in/pune/koregaon-park-pune-hood-guide/
331,earring piercing,165000,28,396,$0.22,5,25,https://lbb.in/all/types-of-ear-piercings/
332,best perfume for men,165000,34,346,$0.08,100,32,https://lbb.in/all/perfumes-for-men-buy-online/
333,toys shop near me,165000,10,4224,$0.34,21,41,https://lbb.in/chennai/best-toy-stores-in-chennai/
334,taj end bandra,165000,18,841,$0.38,31,38,https://lbb.in/mumbai/taj-lands-end-bandra-d18417/
335,spencer plaza mall chennai,135000,9,3250,$0.17,6,24,https://lbb.in/chennai/spencer-plaza-chennai/
336,good perfumes for men,165000,24,544,$0.10,100,24,https://lbb.in/all/perfumes-for-men-buy-online/
337,koregaon park,165000,10,5577,$0.25,7,50,https://lbb.in/pune/koregaon-park-pune-hood-guide/
338,best fragrance perfume for men,165000,36,346,$0.07,99,64,https://lbb.in/all/perfumes-for-men-buy-online/
339,okhla sanctuary,135000,26,445,$0,8,50,https://lbb.in/delhi/okhla-bird-sanctuary-c82b26/
340,bangkok,201000,58,346,$0.48,2,61,https://lbb.in/all/things-to-see-in-bangkok/
341,veg non veg,165000,23,709,$0.05,99,31,https://lbb.in/bangalore/vegnonveg-multi-sneaker-store/
342,nearest toy shop to me,165000,22,709,$0.10,24,32,https://lbb.in/bangalore/toy-stores-in-bangalore/
343,kp in pune,165000,7,7738,$0.17,5,23,https://lbb.in/pune/koregaon-park-pune-hood-guide/
344,esplanade,135000,41,346,$0.29,5,62,https://lbb.in/kolkata/esplanade-in-kolkata/
345,dlf promenade,165000,15,1237,$0.13,4,49,https://lbb.in/delhi/mall/dlf-promenade-delhi/
346,vegan eatery near me,135000,31,346,$0.05,5,27,https://lbb.in/mumbai/mumbai-restaurants-serving-vegan-food/
347,spencer plaza shopping mall,165000,28,346,$0.17,6,20,https://lbb.in/chennai/spencer-plaza-73c290/
348,sarojini market at delhi,165000,21,709,$0.07,1,29,https://lbb.in/delhi/sarojini-nagar-shopping-guide/
349,hotel shadab,110000,22,709,$0,8,50,https://lbb.in/hyderabad/shadab-130-6285ea/
350,borivali west,201000,43,346,$0.16,10,51,https://lbb.in/mumbai/locality/borivali-west-mumbai/
351,borivali east,135000,47,346,$0.10,9,50,https://lbb.in/mumbai/locality/borivali-east-mumbai/
352,benne heritage bangalore dosa,90500,20,841,$0.16,6,24,https://lbb.in/mumbai/benne-dosa-bandra/
353,vidyarthi bhavan,165000,29,363,$6.95,4,49,https://lbb.in/bangalore/vidyarthi-bhavan/
354,the grand venice mall,165000,27,363,$0,8,37,https://lbb.in/places/The-Grand-Venice-Mall-greater-noida-4cf7ff/
355,best fragrance men,165000,44,346,$0.08,99,28,https://lbb.in/all/perfumes-for-men-buy-online/
356,hotel shadab in hyderabad,165000,16,3250,$0.06,2,24,https://lbb.in/hyderabad/shadab-sr-nagar/
357,hair salon near me man,165000,11,5577,$0.13,21,19,https://lbb.in/hyderabad/mens-salon-hyderabad/
358,spencer plaza shopping,165000,11,2475,$0.17,6,22,https://lbb.in/chennai/spencer-plaza-chennai/
359,city center,165000,41,346,$0.14,5,38,https://lbb.in/chennai/mall/citi-center-mall-chennai/
360,k r market,165000,12,5577,$0.05,1,22,https://lbb.in/bangalore/kr-market-bangalore/
361,toli chowki,135000,40,346,$0.05,11,51,https://lbb.in/hyderabad/locality/toli-chowki-hyderabad/
362,india habitat centre delhi,135000,7,6331,$0.38,3,35,https://lbb.in/delhi/visit-india-habitat-centre/
363,grocery,135000,75,283,$0.30,6,62,https://lbb.in/bangalore/online-grocery-shopping-bangalore/
364,fashion street,110000,9,4563,$0.27,14,52,https://lbb.in/pune/fashion-street/
365,manish market mumbai,135000,6,8896,$0.07,1,20,https://lbb.in/mumbai/hallelujah-manish-market-will-get-brand-rip-offs-cheap/
366,manish market in mumbai,135000,7,21870,$0.07,1,25,https://lbb.in/mumbai/best-finds-manish-nagar-shopping-center-andheri/
367,32nd avenue,135000,16,1228,$0.51,11,51,https://lbb.in/delhi/things-to-do-32nd-avenue/
368,worli,110000,47,283,$0.46,10,64,https://lbb.in/mumbai/locality/worli-mumbai/
369,worli mumbai,110000,62,283,$0.46,10,51,https://lbb.in/mumbai/locality/worli-mumbai/
370,visiting spots in hyderabad,165000,63,283,$0.16,12,36,https://lbb.in/hyderabad/top-tourist-places-in-hyderabad/
371,infiniti mall andheri mumbai,135000,17,756,$0.71,6,24,https://lbb.in/mumbai/infiniti-andheri-things-to-do/
372,7 star movie,135000,16,756,$0,1,23,https://lbb.in/delhi/delhis-first-7-star-movie-experience/
373,tourist locations in hyderabad,135000,78,283,$0.10,17,35,https://go.lbb.in/797OTIPC60b
374,retinol cream,135000,42,283,$0.13,99,77,https://lbb.in/all/best-retinol-cream/
375,places in hyderabad to see,135000,74,283,$0.14,16,22,https://lbb.in/hyderabad/things-to-do-hyderabad/
376,go karting close to me,110000,12,3456,$0.05,10,20,https://lbb.in/pune/go-karting-places-in-pune/
377,creams containing retinol,135000,55,283,$0.06,100,44,https://lbb.in/delhi/best-retinol-cream/
378,stationery,165000,21,688,$0.12,16,65,https://lbb.in/mumbai/stationery-shops-mumbai/
379,habitat centre,135000,9,4563,$0.39,4,49,https://lbb.in/delhi/visit-india-habitat-centre/
380,places to see in hyderabad,135000,77,283,$0.14,16,26,https://lbb.in/hyderabad/places-to-visit-in-hyderabad/
381,new delhi gk,135000,39,283,$0.18,4,20,https://lbb.in/delhi/locality/greater-kailash-1-delhi/
382,india habitat centre,135000,7,6331,$0.22,6,44,https://lbb.in/delhi/visit-india-habitat-centre/
383,near barber shop to me,135000,34,283,$0.14,11,70,https://lbb.in/hyderabad/mens-salon-hyderabad/
384,nursery,165000,35,283,$0.05,2,61,https://lbb.in/bangalore/best-nurseries-and-garden-centres-in-bangalore/
385,sector 49 gurgaon,135000,34,283,$0.31,10,46,https://lbb.in/delhi/locality/sector-49-gurgaon/
386,gk new delhi,135000,34,283,$0.12,5,45,https://lbb.in/delhi/greater-kailash-gk-2-m-block-market-guide-restaurant-bakery-delivery/
387,cream containing retinol,135000,51,283,$0.07,100,39,https://lbb.in/all/best-retinol-cream/
388,saravana stores,135000,20,688,$0.05,3,48,https://lbb.in/chennai/saravana-stores-c706c8/
389,tourist point in hyderabad,165000,93,283,$0.11,14,36,https://go.lbb.in/797OTIPC60b
390,tourist places in hyderabad,135000,93,283,$0.17,20,41,https://go.lbb.in/797OTIPC60b
391,the man company,110000,24,364,$0.34,95,71,https://lbb.in/delhi/grooming-products-the-man-company/
392,national park national park,135000,44,283,$0.29,2,53,https://lbb.in/bangalore/national-parks-in-and-around-bangalore/
393,matka in delhi,135000,18,1012,$0.03,1,23,https://lbb.in/delhi/matka-market-clay-home-decor-items/
394,places at hyderabad,110000,83,283,$0.08,25,32,https://go.lbb.in/797OTIPC60b
395,habitat centre delhi,135000,6,6331,$0.39,4,44,https://lbb.in/delhi/visit-india-habitat-centre/
396,go karting near me,90500,13,2025,$0.15,7,35,https://lbb.in/pune/go-karting-places-in-pune/
397,infiniti mall in andheri,135000,16,1012,$0.71,6,27,https://lbb.in/mumbai/infiniti-andheri-things-to-do/
398,andheri west infiniti mall,135000,15,796,$0.71,6,24,https://lbb.in/mumbai/infiniti-andheri-things-to-do/
399,nails,135000,24,580,$0.17,92,88,https://lbb.in/mumbai/best-nail-spas/
400,mumbai manish market,135000,10,8896,$0.03,1,20,https://lbb.in/mumbai/hallelujah-manish-market-will-get-brand-rip-offs-cheap/
401,enjoyable places in hyderabad,165000,46,283,$0.16,12,31,https://lbb.in/hyderabad/things-to-do-in-2023-hyderabad/
402,chepauk stadium,60500,29,310,$0,4,38,https://lbb.in/chennai/chepauk-stadium-45a032/
403,tiger point lonavala,135000,28,310,$0.07,3,43,https://lbb.in/pune/please-pocket-heart-day-trip-tiger-point-lonavala-inr-800/
404,sector 49,135000,45,283,$0.13,6,19,https://lbb.in/delhi/locality/sector-49-gurgaon/
405,gurgaon sector 56,110000,49,283,$0.35,6,44,https://lbb.in/delhi/locality/sector-56-gurgaon/
406,gvk in hyderabad,135000,28,283,$0.11,5,21,https://lbb.in/hyderabad/gvk-one-mall-shopping/
407,tourist place in hyderabad,135000,78,283,$0.14,16,27,https://lbb.in/hyderabad/top-tourist-places-in-hyderabad/
408,infiniti mall andheri west mumbai,135000,19,580,$0.71,6,25,https://lbb.in/mumbai/infiniti-andheri-things-to-do/
409,shanti niketan,90500,28,364,$0.10,5,35,https://lbb.in/kolkata/things-to-do-shantiniketan/
410,places hyderabad,165000,61,283,$0.16,12,38,https://lbb.in/hyderabad/top-tourist-places-in-hyderabad/
411,basavanagudi,135000,32,283,$0.25,6,62,https://lbb.in/bangalore/things-to-do-in-basavanagudi/
412,stationery near me,110000,9,4563,$0.28,4,44,https://lbb.in/hyderabad/best-stationery-shops/
413,seeing places in hyderabad,165000,85,283,$0.11,14,33,https://go.lbb.in/797OTIPC60b
414,places to see in hyd,165000,85,283,$0.16,12,53,https://go.lbb.in/797OTIPC60b
415,mumbai ghatkopar east,135000,43,283,$0.11,5,19,https://lbb.in/mumbai/locality/ghatkopar-east-mumbai/
416,indian habitat centre,135000,6,8896,$0.39,4,44,https://lbb.in/delhi/visit-india-habitat-centre/
417,hyderabad enjoying places,135000,50,283,$0.14,16,38,https://lbb.in/hyderabad/things-to-do-in-2023-hyderabad/
418,places to go in hyderabad,135000,85,283,$0.14,16,30,https://lbb.in/hyderabad/places-to-visit-in-hyderabad/
419,k local,135000,12,1525,$0.61,1,20,https://lbb.in/kolkata/k-local-lounge-city-centre-salt-lake/
420,gurgaon sector 49,135000,37,283,$0.26,6,44,https://lbb.in/delhi/locality/sector-49-gurgaon/
421,badminton court,135000,16,2025,$0.24,2,48,https://lbb.in/mumbai/badminton-courts-mumbai/
422,clothing stores,201000,11,2659,$0.31,6,81,https://lbb.in/pune/best-clothing-stores-in-pune/
423,kolkata barrackpore,135000,37,283,$0.11,2,30,https://lbb.in/kolkata/places-to-visit-barrackpore/
424,kolkata bara bazar,110000,6,21870,$0,10,46,https://lbb.in/kolkata/hood-guide-burrabazaar/
425,zumba classes near me,135000,44,231,$0.39,11,38,https://lbb.in/mumbai/five-fitness-classes-in-mumbai/
426,santacruz east,110000,40,231,$0.19,5,49,https://lbb.in/mumbai/locality/santacruz-east-mumbai/
427,grand venice mall greater noida,110000,22,363,$0,1,35,https://lbb.in/places/The-Grand-Venice-Mall-greater-noida-4cf7ff/
428,goregaon west mumbai,110000,46,231,$0.20,5,21,https://lbb.in/mumbai/locality/goregaon-west-mumbai/
429,goa beach south,110000,37,231,$0.12,13,30,https://lbb.in/goa/best-beaches-in-south-goa/
430,ghatkopar west mumbai,110000,48,231,$0.15,4,21,https://lbb.in/mumbai/locality/ghatkopar-west-mumbai/
431,delhi chandni chowk market,110000,8,5159,$0,1,35,https://lbb.in/delhi/shop-sarees-silver-stationery-chandni-chowk-shopping-guide/
432,niacinamide,110000,69,231,$0.15,94,82,https://go.lbb.in/mVPNlxiAeKb
433,basketball court,90500,34,231,$0.88,1,46,https://lbb.in/mumbai/basketball-courts-to-go-to/
434,color for hair dye,110000,64,231,$0.04,98,49,https://lbb.in/hyderabad/types-of-hair-colour-styles/
435,santosh mitra square,33100,62,231,$0,7,25,https://go.lbb.in/CF33NvmuPSb
436,sanjay nagar in bangalore,90500,43,231,$0.12,4,17,https://lbb.in/bangalore/locality/sanjay-nagar-bangalore/
437,pvr anupam saket new delhi delhi,110000,18,473,$0.05,4,19,https://lbb.in/delhi/pvr-anupam/
438,oily skin sunscreen,110000,84,231,$0.11,100,73,https://lbb.in/all/best-spf-50-for-oily-skin/
439,netaji subhash place delhi,90500,29,231,$0.02,5,34,https://lbb.in/delhi/netaji-subhash-place-9f6359/
440,nail salons near to me,90500,11,2816,$0.25,30,22,https://lbb.in/mumbai/best-nail-spas/
441,mumbai colaba causeway,90500,74,231,$0.24,6,20,https://lbb.in/mumbai/colaba-causeway-6c0731/
442,mango mist,135000,13,1243,$0.26,2,48,https://lbb.in/bangalore/mango-mist-608a27/
443,c r park delhi,110000,15,1001,$0.20,4,36,https://lbb.in/delhi/CR-Park-shopping/
444,guindy park chennai,110000,14,1243,$0.07,4,29,https://lbb.in/chennai/guindy-national-park-chennai/
445,festival,110000,8,5159,$0.62,1,55,https://lbb.in/mumbai/worli-festival-sea-face-mumbai/
446,beach in chennai india,90500,53,231,$0.04,3,43,https://lbb.in/chennai/best-beaches-chennai/
447,aksa beach,110000,41,231,$0.14,5,49,https://lbb.in/mumbai/beaches-hit-instead-famed-aksa-beach/
448,sector 34,110000,55,231,$0.64,11,51,https://lbb.in/delhi/locality/sector-34-gurgaon/
449,santacruz east mumbai,110000,41,231,$0.19,5,44,https://lbb.in/mumbai/locality/santacruz-east-mumbai/
450,nail salon near me,90500,11,2816,$0.31,32,42,https://lbb.in/bangalore/nail-salons-bangalore/
451,mayur vihar,110000,56,231,$0.05,3,48,https://lbb.in/delhi/locality/mayur-vihar-phase-1-delhi/
452,kalyani nagar,110000,37,231,$0.15,7,50,https://lbb.in/pune/locality/kalyani-nagar-pune/
453,gandhi nagar market,110000,6,33440,$0.08,1,30,https://lbb.in/delhi/gandhi-nagar-market/
454,garden of five senses delhi,74000,29,242,$0.42,4,29,https://lbb.in/delhi/garden-of-five-senses/
