No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
228,mardaani 3,368000,18,2171,$0.04,1,47,https://www.district.in/movies/mardaani-3-movie-tickets-MV185767
229,king shivaji maharaj,368000,19,2171,$0.36,1,34,https://www.district.in/movies/raja-shivaji-movie-tickets-MV170361
230,book movie tickets,301000,3,59616,$0.03,12,46,https://www.district.in/movies/
231,nexus mall koramangala,301000,10,5520,$0.20,15,47,https://www.district.in/movies/pvr-nexus-formerly-forum-koramangala-bengaluru-in-bengaluru-CD1022297
232,places of attraction near me,368000,6,24251,$0.35,2,35,https://www.district.in/activities/
233,film ticket booking,301000,3,59616,$0.05,19,48,https://www.district.in/movies/
234,homebound,27100,18,2171,$0,1,27,https://www.district.in/movies/homebound-movie-tickets-MV206138
235,select citywalk new delhi delhi,368000,49,772,$0.07,4,29,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-in-gurgaon-MV219513
236,delhi capitals vs punjab kings,368000,1,111872,$0.07,1,21,https://www.district.in/events/tata-ipl-2026-match-35---delhi-capitals-vs-punjab-kings-buy-tickets
237,ticket booking movie,301000,4,35806,$0.04,15,47,https://www.district.in/movies/
238,og,368000,16,3348,$0.05,1,47,https://www.district.in/movies/they-call-him-og-movie-tickets-MV171668
239,aqua park near me,301000,24,993,$0.18,4,36,https://www.district.in/activities/water-parks-in-jaipur/
240,csk schedule,368000,9,9420,$0.09,1,25,https://www.district.in/events/chennai-super-kings-team
241,bookmyshow ahmedabad,301000,10,4158,$0.06,1,47,https://www.district.in/
242,booking movie tickets,301000,3,59616,$0.04,18,48,https://www.district.in/movies/
243,youth movie 2026,301000,18,3348,$2.67,1,27,https://www.district.in/movies/youth-movie-tickets-MV213456
244,bms ahmedabad,368000,12,3348,$0.02,1,21,https://www.district.in/
245,ticket booking in cinema,368000,4,35806,$0.06,8,63,https://www.district.in/movies/
246,maa,368000,24,1582,$0.56,1,41,https://www.district.in/movies/maa-movie-tickets-MV192428
247,phoenix mall of the millennium,368000,6,17259,$0.10,6,36,https://www.district.in/movies/inox-megaplex-phoenix-mall-of-the-millennium-wakad-pune-in-Pirangut-CD1023543
248,night good night,368000,55,772,$0,1,32,https://www.district.in/events/pajama-karaoke-night-at-gostops-mcleodganj-temple-road-may9-2026-buy-tickets
249,na,368000,46,772,$0.80,1,50,https://www.district.in/events/tum-bhi-na-a-storytelling-show-by-abhishek-may24-2026-buy-tickets
250,movie rules rules 2026 telugu,0,3,35806,$0,1,4,https://www.district.in/movies/upcoming-telugu-movies
251,chennai super kings vs sunrisers hyderabad timeline,1600,9,9420,$0,1,5,https://www.district.in/events/screening-of-csk-vs-srh-chennai-super-kings-vs-sunrisers-hyderabad-may18-2026-buy-tickets
252,bannerghatta in bangalore,368000,103,772,$0.07,5,18,https://www.district.in/movies/vaazha-ii-biopic-of-a-billion-bros-movie-tickets-in-bengaluru-MV214231
253,movies hindi movies,368000,16,3348,$0.04,1,50,https://www.district.in/movies/upcoming-hindi-movies
254,express avenue chennai,301000,59,772,$0.63,12,46,https://www.district.in/movies/power-to-the-people-movie-tickets-in-chennai-MV221241
255,devgn,368000,17,3348,$0.02,1,61,https://www.district.in/movies/devgn-cinex-formerly-ny-elan-epic-gurugram-in-gurgaon-CD1029765
256,capitals vs indians,550000,8,12438,$0,1,42,https://www.district.in/events/ipl-ticket-booking
257,royal challengers bengaluru vs chennai super kings,368000,51,772,$0.03,1,22,https://www.district.in/events/ipl-ticket-booking
258,rajasthan royals vs lucknow super giants,40500,4,59616,$0,1,18,https://www.district.in/events/tata-ipl-2026-match-64-rajasthan-royals-vs-lucknow-super-giants-may19-2026-buy-tickets
259,phoenix mall pune,368000,13,4158,$0.01,6,44,https://www.district.in/movies/pvr-phoenix-market-city-nagar-road-pune-in-pune-CD1022265
260,shaniwar wada pune,368000,11,12438,$0.07,5,19,https://www.district.in/events/shaniwarwada-buy-tickets
261,toxic release date,301000,17,2171,$0,1,42,https://www.district.in/movies/toxic-a-fairy-tale-for-grown-ups-movie-tickets-MV168613
262,movie ticket booking,301000,3,59616,$0.04,20,49,https://www.district.in/movies/
263,oberoi mall in mumbai,368000,41,772,$0.10,5,31,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-mumbai-MV211577
264,house,368000,34,772,$0.70,1,72,https://www.district.in/dining/hyderabad/house-of-dosas-banjara-hills
265,comedy,368000,65,772,$0.03,1,57,https://www.district.in/events/comedy-shows-in-gurgaon-book-tickets
266,the raja saab,135000,18,2171,$0,1,42,https://www.district.in/movies/the-raja-saab-movie-tickets-MV169449
267,the conjuring last rites,368000,11,9420,$0,1,48,https://www.district.in/movies/the-conjuring-last-rites-movie-tickets-MV175734
268,kerala story 2,368000,10,9420,$0.22,5,29,https://www.district.in/movies/the-kerala-story-2-goes-beyond-movie-tickets-MV214234
269,og's,368000,13,9420,$0.13,1,29,https://www.district.in/dining/ncr/ogs-pizza-grill-2-hajipur-noida
270,book movie ticket,368000,3,59616,$0.03,9,65,https://www.district.in/movies/
271,ankleshwar ankleshwar,368000,33,772,$0.08,1,21,https://www.district.in/movies/ankleshwar-movie-tickets
272,express avenue,301000,4,24251,$0.63,12,51,https://www.district.in/movies/hdfc-millennia-pvr-escape-express-avenue-mall-chennai-in-chennai-CD1022257
273,traces,368000,16,2060,$0,1,60,https://www.district.in/events/traces-and-texture-may23-2026-buy-tickets
274,badminton court near me,246000,5,48762,$0.14,6,36,https://www.district.in/play/
275,delhi pitampura,301000,110,632,$0.15,3,33,https://www.district.in/events/fluid-art-workshop-may9-2026-buy-tickets
276,clothes shopping stores near me,301000,26,722,$0.13,28,15,https://www.district.in/stores/apparel-stores-in-gurgaon
277,p v r cinemas,301000,9,10173,$0.01,11,30,https://www.district.in/movies/pvr-cinemas-in-mumbai
278,perfume,201000,90,632,$0.14,95,76,https://www.district.in/events/perfumers-palette-perfume-making-workshop-may9-2026-buy-tickets
279,king,301000,7,14116,$0.59,1,55,https://www.district.in/movies/king-movie-tickets-MV208857
280,csk vs gujarat titans,301000,17,1685,$0.14,1,21,https://www.district.in/events/gujarat-titans-team
281,youth,27100,10,7705,$0,1,39,https://www.district.in/movies/youth-movie-tickets-in-gurgaon-MV213456
282,krishna wallpaper,301000,53,632,$0,1,47,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-in-vijayawada-MV219513
283,nadiad gujarat,246000,43,632,$0,1,48,https://www.district.in/movies/rajhans-cinema-nadiad-in-nadiad-CD1102169
284,csk versus gujarat titans,110000,5,48762,$0,1,21,https://www.district.in/events/tata-ipl-2026-match-37--chennai-super-kings-vs-gujarat-titans-buy-tickets
285,city centre mall,246000,25,812,$0.04,7,45,https://www.district.in/movies/pvr-city-center-city-center-mall-raipur-in-raipur-CD1019933
286,bhu j,246000,42,632,$0.23,1,59,https://www.district.in/movies/bhuj-movie-tickets
287,telugu film telugu film,301000,29,632,$0.02,1,34,https://www.district.in/movies/a-film-by-giri-movie-tickets-MV221111
288,telugu cinema telugu movie,301000,21,993,$0.02,1,38,https://www.district.in/movies/upcoming-telugu-movies
289,conjuring last rites,301000,11,7705,$0,1,46,https://www.district.in/movies/the-conjuring-last-rites-movie-tickets-MV175734
290,bookmyshow mumbai,301000,8,5929,$0.06,1,48,https://www.district.in/
291,kerala blasters,823000,9,14116,$0,1,47,https://www.district.in/events/isl-2025-26-kerala-blasters-fc-vs-odisha-fc-buy-tickets
292,raja shivaji,301000,10,10173,$0,1,26,https://www.district.in/movies/raja-shivaji-movie-tickets-MV170361
293,punjab,301000,32,632,$0.23,1,49,https://www.district.in/events/tata-ipl-2026-match-58-punjab-kings-vs-mumbai-indians-buy-tickets
294,movie pvr,301000,7,10173,$0.02,10,26,https://www.district.in/movies/pvr-vr-mall-anna-nagar-chennai-in-chennai-CD1022304
295,vadapalani chennai,301000,45,632,$0.09,9,20,https://www.district.in/movies/kamala-cinemas-4k-rgb-laser-dolby-vadapalani-chennai-in-chennai-CD5059
296,elante mall,246000,19,1685,$0.04,5,49,https://www.district.in/movies/pvr-elante-mall-chandigarh-in-mohali-CD1025099
297,dev,301000,25,692,$3.47,1,58,https://www.district.in/movies/dsp-dev-2-movie-tickets-MV213235
298,people,301000,34,632,$0.11,1,77,https://www.district.in/movies/power-to-the-people-movie-tickets-in-tohana-MV221241
299,mark,246000,24,1294,$4.11,1,61,https://www.district.in/movies/mark-2025-movie-tickets-MV205462
300,andhra kadapa,301000,101,632,$0.21,1,32,https://www.district.in/movies/jetlee-movie-tickets-in-kadapa-MV213451
301,cinemall pvr,301000,3,29287,$0.02,6,20,https://www.district.in/movies/pvr-cinemall-indraprastha-industrial-area-kota-in-kota-CD1019922
302,telugu movie,368000,16,1685,$0.02,1,47,https://www.district.in/movies/jetlee-movie-tickets-MV213451
303,sambhavam adhyayam onnu,301000,29,632,$0.30,1,23,https://www.district.in/movies/sambhavam-adhyayam-onnu-movie-tickets-MV216202
304,nexus shantiniketan,246000,11,4515,$0.90,15,52,https://www.district.in/movies/cinepolis-nexus-shantiniketan-thigalarapalya-bengaluru-in-bengaluru-CD7508
305,sunrisers hyderabad vs punjab kings timeline,49500,7,19835,$0,1,22,https://www.district.in/events/tata-ipl-2026-match-49--sunrisers-hyderabad-vs-punjab-kings-buy-tickets
306,district app,301000,1,91504,$0.20,3,30,https://www.district.in/
307,srh,301000,13,7705,$0,1,60,https://www.district.in/events/sunrisers-hyderabad-team
308,nadiad india,301000,35,632,$0.12,1,24,https://www.district.in/movies/rajhans-cinema-nadiad-in-nadiad-CD1102169
309,movies in,368000,6,19835,$0.32,1,63,https://www.district.in/movies/delhi-ncr-movie-tickets
310,movie in,301000,20,993,$0.31,1,69,https://www.district.in/movies/cinema-near-me
311,rajasthan royals vs royal challengers bengaluru,301000,26,722,$0,1,21,https://www.district.in/events/ipl-ticket-booking
312,pitampura delhi district,301000,53,632,$0.24,10,17,https://www.district.in/movies/dhurandhar-the-revenge-movie-tickets-in-new-delhi-MV211577
313,love insurance kompany,301000,9,19835,$1.24,1,25,https://www.district.in/movies/lik-love-insurance-kompany-movie-tickets-MV177390
314,jaunpur in up,301000,20,1685,$0.08,1,28,https://www.district.in/movies/kewal-dd-plex-rizwikhan-jaunpur-in-jaunpur-CD7523
315,where to watch royal challengers bengaluru vs mumbai indians,135000,8,14116,$0,1,36,https://www.district.in/events/screening-of-rcb-vs-mi-royal-challengers-bengaluru-vs-mumbai-indians-may10-2026-buy-tickets
316,rcb next match,246000,72,632,$0,1,42,https://www.district.in/events/screening-of-gt-vs-rcb-tata-ipl-2026-apr30-2026-buy-tickets
317,pvr cinemas movies,301000,9,5929,$0.01,10,33,https://www.district.in/movies/pvr-cinemas-in-bengaluru
318,nadiad in gujarat,301000,32,632,$0.12,1,23,https://www.district.in/movies/rajhans-cinema-nadiad-in-nadiad-CD1102169
319,hyderabad wonderla,301000,11,10173,$0.06,2,48,https://www.district.in/events/wonderla-amusement-park-hyderabad-buy-tickets
320,rcb matches in bangalore,1600,16,1775,$0.08,1,36,https://www.district.in/events/screening-of-rcb-vs-mi-tata-ipl-2026-may10-2026-buy-tickets
321,apparel store near me,301000,13,4515,$0.44,18,40,https://www.district.in/stores/apparel-stores-in-gurgaon
322,wallpaper lord krishna,2900,58,632,$0.01,19,32,https://www.district.in/movies/krishnavataram-part-1-the-heart-hridayam-movie-tickets-MV219513
323,las vegas mall shopping,301000,56,632,$0.44,5,40,https://www.district.in/movies/pvr-vegas-dwarka-new-delhi-in-gurgaon-CD1022286
324,kolkata knight riders vs gujarat titans timeline,49500,12,3401,$0,1,23,https://www.district.in/events/screening-of-kkr-vs-gt-kolkata-knight-riders-vs-gujarat-titans-may17-2026-buy-tickets
325,off,301000,74,632,$0.97,1,61,https://www.district.in/events/pieceoff-speed-puzzling-competition-by-playful-pursuits-apr26-2026-buy-tickets
326,next rcb match in bangalore,246000,15,1775,$0,1,49,https://www.district.in/events/screening-of-rcb-vs-mi-tata-ipl-2026-may10-2026-buy-tickets
327,movies pvr,301000,9,5929,$0.01,10,35,https://www.district.in/movies/pvr-cinemas-in-navi-mumbai
328,lucknow super giants vs chennai super kings timeline,301000,6,29287,$0,1,24,https://www.district.in/events/screening-of-lsg-vs-csk-lucknow-super-giants-vs-chennai-super-kings-may15-2026-buy-tickets
329,andhra pradesh kadapa,301000,91,632,$0.10,1,29,https://www.district.in/movies/jetlee-movie-tickets-in-kadapa-MV213451
330,tamil movie 2026,201000,5,16211,$0.33,1,31,https://www.district.in/movies/upcoming-tamil-movies
331,romance movies,246000,9,8314,$0.30,1,47,https://www.district.in/movies/romance-movies-in-eral
332,where to watch mumbai indians vs royal challengers bengaluru,246000,4,23935,$0.04,1,21,https://www.district.in/events/screening-of-rcb-vs-mi-royal-challengers-bengaluru-vs-mumbai-indians-may10-2026-buy-tickets
333,waterpark,301000,41,516,$0.30,1,61,https://www.district.in/activities/water-parks-in-mumbai/
334,viviana mall thane,301000,10,3690,$0.12,6,20,https://www.district.in/movies/cinepolis-lake-shore-thane-ex-cinepolis-viviana-mall-thane-in-greater-mumbai-CD114
335,ipl cricket time table,246000,63,516,$0,1,43,https://www.district.in/events/ipl-ticket-booking
336,r city,246000,15,1451,$0.23,7,41,https://www.district.in/movies/inox-r-city-ghatkopar-w-mumbai-in-mumbai-CD1013613
337,pkl 2025 schedule,165000,10,3690,$0,1,26,https://www.district.in/events/pkl-2025-chennai-team
338,himachal cricket stadium,301000,38,516,$0.02,1,33,https://www.district.in/events/tata-ipl-2026-match-55-punjab-kings-vs-delhi-capitals-buy-tickets
339,fernandez jacqueline,246000,12,3690,$0,1,56,https://www.district.in/jacqueline-fernandez/artist
340,tamil movies 2026,246000,4,23935,$0.30,1,31,https://www.district.in/movies/upcoming-tamil-movies
341,jacqueline fernandez jacqueline fernandez,246000,19,2238,$0,1,56,https://www.district.in/jacqueline-fernandez/artist
342,movies near me,246000,2,74784,$0.04,3,43,https://www.district.in/movies/cinema-near-me
343,delhi p,246000,25,565,$0.04,1,32,https://www.district.in/events/karan-aujla-p-pop-culture-india-tour-tour-ticket-booking
344,chennai super kings vs mumbai indians timeline,201000,9,6297,$0,1,34,https://www.district.in/events/screening-of-csk-vs-mi-tata-ipl-2026-may2-2026-buy-tickets
345,rcb vs srh 2026,201000,5,23935,$0.35,1,23,https://www.district.in/events/screening-of-srh-vs-rcb-tata-ipl-2026-may22-2026-buy-tickets
346,vash level 2,1600,10,8314,$0.41,1,13,https://www.district.in/movies/vash-level-2-movie-tickets-MV188260
347,the bengal files,246000,20,1254,$0.14,1,31,https://www.district.in/movies/the-bengal-files-movie-tickets-MV178611
348,stadium of dharamshala,301000,24,1254,$0.02,1,21,https://www.district.in/events/tata-ipl-2026-match-55-punjab-kings-vs-delhi-capitals-buy-tickets
349,j l n stadium,246000,13,3690,$0.10,3,25,https://www.district.in/events/
350,chennai rohini theatre,246000,15,1845,$0.08,3,25,https://www.district.in/movies/chennai-movie-tickets
351,the girlfriend movie,246000,18,1845,$0.14,1,30,https://www.district.in/movies/the-girlfriend-movie-tickets-in-bengaluru-MV167570
352,rohini cinema,246000,14,3690,$0.09,4,21,https://www.district.in/movies/chennai-movie-tickets
353,dies irae,4400,12,4846,$0,1,28,https://www.district.in/movies/dies-irae-movie-tickets-in-chennai-MV206021
354,cricket stadium dharamshala,301000,54,516,$0,1,42,https://www.district.in/events/ipl-ticket-booking
355,5$ movie,246000,6,16211,$1.01,1,32,https://www.district.in/movies/upcoming-movies
356,diwali date 2025,246000,108,516,$0,1,34,https://www.district.in/movies/upcoming-movies
357,movies near me playing,246000,4,39852,$0.02,2,40,https://www.district.in/movies/cinema-near-me
358,movies and showtimes near me,246000,4,39852,$0.02,2,36,https://www.district.in/movies/cinema-near-me
359,agra fort in agra,246000,11,6297,$0.11,3,41,https://www.district.in/events/agra-fort-monument-buy-tickets
360,12 fail,246000,15,2779,$0,1,55,https://www.district.in/movies/12th-fail-2023-movie-tickets-in-mumbai-MV165204
361,room,246000,62,516,$0.31,4,73,https://www.district.in/events/founders-room-the-fundraising-journey-by-zocodeclub-may30-2026-buy-tickets
362,water park park,246000,9,16211,$0.07,3,18,https://www.district.in/activities/water-parks-in-gurgaon/
363,ustaad bhagat singh,40500,14,3690,$0,1,25,https://www.district.in/movies/ustaad-bhagat-singh-movie-tickets-MV161614
364,things to do,301000,4,74784,$0.75,2,43,https://www.district.in/activities/
365,rajasthan royals schedule,246000,10,4846,$0.02,1,28,https://www.district.in/events/rajasthan-royals-ipl-2026-team
366,pro kabaddi league 2025 schedule,246000,17,1254,$0,1,36,https://www.district.in/events/pkl-2025-delhi-team
367,play tamil,246000,9,4846,$0,1,47,https://www.district.in/events/hibiscus-foundation-may9-2026-buy-tickets
368,thane west,246000,22,664,$0.30,4,49,https://www.district.in/play/sorted-smash-thane-west-thane-west-thane-slots-booking
369,hindi film sholay,246000,38,516,$0.02,1,42,https://www.district.in/movies/cinema-near-me
370,delhi e district,246000,12,2238,$0,1,42,https://www.district.in/
371,5 movie,246000,6,23935,$1.01,1,31,https://www.district.in/movies/upcoming-movies
372,thane viviana mall,246000,10,3690,$0.12,5,22,https://www.district.in/movies/cinepolis-lake-shore-thane-ex-cinepolis-viviana-mall-thane-in-greater-mumbai-CD114
373,movie theater times near me,246000,4,39852,$0.02,2,30,https://www.district.in/movies/cinema-near-me
374,mom,246000,25,664,$0.42,1,52,https://www.district.in/events/mom-mud-may10-2026-buy-tickets
375,bollywood movie,246000,17,1845,$0.06,1,51,https://www.district.in/movies/upcoming-hindi-movies
376,sirsa india,246000,28,590,$0.11,1,22,https://www.district.in/movies/ohm-cine-garden-hissar-road-sirsa-in-sirsa-CD6079
377,sagar,246000,29,565,$0,1,61,https://www.district.in/play/sportvot-x-players-turf-sagar-tech-andheri-east-mumbai-slots-booking
378,krishna nagar,246000,104,516,$0.10,3,20,https://www.district.in/movies/svc-eeshwar-4k-laser-dolby-7-1-attapur-hyderabad-in-hyderabad-CD1018796
379,new movie 2025,201000,17,1451,$0.60,1,49,https://www.district.in/movies/upcoming-movies
