No,Keyword,Volume,Position,Estimated Visits,CPC,Paid Difficulty,SEO Difficulty,Ranking URL
228,activa 6g,246000,28,883,$0.01,4,49,https://www.olx.in/en-in/scooters_c1413/q-honda-activa-6g
229,bmw m5 price in india,246000,12,5520,$2.87,2,35,https://www.olx.in/cars_c84/q-bmw-m5
230,bmw bikes,368000,20,2060,$0.01,4,49,https://www.olx.in/motorcycles_c81?filter=make_eq_motorcycles-bmw
231,manyavar,368000,39,772,$0.20,72,82,https://www.olx.in/en-in/sidhauli_g4403435/other-jobs_c65
232,rolex watches price,368000,39,772,$0.19,92,70,https://www.olx.in/men_c1793/q-rolex-watch
233,hunter 350 on road price,301000,20,1876,$0.02,5,36,https://www.olx.in/en-in/mumbai_g4058997/motorcycles_c81?filter=model_eq_motorcycles-royal-enfield-hunter-350
234,b t m layout bangalore,368000,46,772,$0.11,6,21,https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-600-sq-ft-in-btm-layout-bengaluru-iid-1717752418
235,wrist watch rolex price,368000,29,772,$0.09,82,34,https://www.olx.in/men_c1793/q-rolex-watch
236,anand,368000,97,772,$0,1,61,https://www.olx.in/anand_g4058679/cars_c84
237,chhapra in bihar,368000,40,772,$0.06,1,25,https://www.olx.in/en-in/chapra_g4058623
238,car bmw m4,368000,38,772,$0.44,1,28,https://www.olx.in/cars_c84?filter=model_eq_bmw-m4-competition
239,alto k10,368000,23,1876,$0.05,13,51,https://www.olx.in/cars_c84/q-alto-k10
240,yamaha bikes,301000,52,632,$0.01,3,48,https://www.olx.in/west-bengal_g2001177/q-yamaha-bikes
241,work opportunities near me,301000,15,2739,$0.15,1,22,https://www.olx.in/en-in/visakhapatnam_g4058593/jobs_c4
242,kollam,246000,32,632,$0.14,2,61,https://www.olx.in/en-in/kollam_g4058875/properties_c3
243,r15 v4,301000,26,812,$0.01,1,48,https://www.olx.in/en-in/kochi_g4058873/motorcycles_c81?filter=model_eq_yamaha-r15-v4
244,rupees 200,301000,23,993,$0.01,2,25,https://www.olx.in/item/motorcycles-c81-used-bajaj-pulsar-rs-200-in-pune-vidyapith-pune-iid-1840336468
245,jobs career near me,301000,20,993,$0.13,1,32,https://www.olx.in/en-in/noida_g4059326/jobs_c4
246,innova high cross,246000,27,692,$0.08,3,43,https://www.olx.in/cars_c84?filter=model_eq_toyota-innova-hycross
247,macbook air laptop,301000,39,632,$0.06,90,50,https://www.olx.in/computers-laptops_c1505/q-macbook-air
248,eluru eluru,301000,28,722,$0.11,1,40,https://www.olx.in/en-in/eluru_g4058517/cars_c84
249,g wagon,368000,27,812,$0.59,3,48,https://www.olx.in/items/q-mercedes-benz-g-class
250,drone,368000,51,632,$0.02,91,88,https://www.olx.in/cameras-lenses_c1517/q-drone
251,begumpet in hyderabad,301000,67,632,$0.11,5,27,https://www.olx.in/en-in/item/other-jobs-c65-full-time-in-begumpet-hyderabad-iid-1840243831
252,aprilia rs 457,246000,18,1775,$0.11,1,43,https://www.olx.in/motorcycles_c81?filter=model_eq_aprilia-rs-457
253,seiko watch,246000,32,632,$0.05,95,76,https://www.olx.in/men_c1793/q-seiko-watch
254,rs 200,301000,5,29287,$0.03,1,28,https://www.olx.in/en-in/motorcycles_c81/q-bajaj-rs200
255,rolex,368000,43,632,$0.22,32,70,https://www.olx.in/men_c1793/q-rolex-watch
256,kasauli kasauli,301000,99,632,$0.09,3,48,https://www.olx.in/kasauli_g4394417/for-rent-shops-offices_c1731
257,jobs near me,368000,2,91504,$0.09,1,65,https://www.olx.in/en-in/jobs_c4
258,pg,301000,31,632,$0.04,3,64,https://www.olx.in/en-in/bengaluru_g4058803/pg-guest-houses_c1449
259,nike sneaker shoes mens,301000,25,722,$0.03,99,28,https://www.olx.in/men_c1793/q-nike-shoes
260,nike shoes for men,301000,19,1685,$0.02,96,63,https://www.olx.in/men_c1793/q-nike-shoes
261,n160,201000,24,993,$0.02,7,63,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_motorcycles-bajaj-pulsar-n160
262,dominar 400,301000,18,2257,$0.01,2,48,https://www.olx.in/en-in/motorcycles_c81/q-dominar-400
263,cbd belapur navi mumbai,301000,24,812,$0.12,4,24,https://www.olx.in/item/scooters-c1413-used-honda-activa-3g-in-cbd-belapur-navi-mumbai-iid-1840329778
264,bhu j,246000,50,632,$0.23,1,59,https://www.olx.in/bhuj_g4058685
265,employment opportunities near me,301000,5,29287,$0.15,1,31,https://www.olx.in/en-in/jobs_c4
266,iphone xr,368000,11,4515,$0.02,81,72,https://www.olx.in/en-in/mobiles_c1411/q-iphone-xr
267,iphone x r,301000,9,7705,$0.01,67,45,https://www.olx.in/en-in/mobiles_c1411/q-iphone-xr
268,himalayan,301000,13,3401,$0.09,12,64,https://www.olx.in/motorcycles_c81?filter=model_eq_motorcycles-royal-enfield-himalayan
269,bikes honda unicorn,301000,21,1294,$0.02,1,25,https://www.olx.in/motorcycles_c81/q-unicorn
270,ktm duke 390,301000,28,692,$0.10,1,43,https://www.olx.in/motorcycles_c81/q-duke-390
271,venue,301000,56,632,$0.04,5,62,https://www.olx.in/tamil-nadu_g2001173/q-venue
272,shirts,301000,48,632,$0.07,98,90,https://www.olx.in/secunderabad_g4058576/men_c1793/q-shirts-shirts
273,ktm duke 390 duke,301000,22,1294,$0.18,2,22,https://www.olx.in/motorcycles_c81/q-duke-390
274,jobs close to me,301000,6,19835,$0.15,1,80,https://www.olx.in/en-in/jobs_c4
275,laptop price,368000,22,1294,$0.35,98,77,https://www.olx.in/en-in/computers-laptops_c1505/q-low-price-laptop
276,mobile phones of samsung,301000,41,632,$0.07,98,81,https://www.olx.in/mobile-phones_c1453?filter=make_eq_samsung
277,places of employment near me,301000,12,10173,$0.15,1,25,https://www.olx.in/guwahati_g4058604/jobs_c4
278,air conditioner portable ac,201000,30,632,$0.02,96,37,https://www.olx.in/ac_c1619/q-portable
279,delhi cantt,246000,32,632,$0,6,49,https://www.olx.in/en-in/delhi-cantonment_g5459395/jobs_c4
280,solly allen,301000,52,632,$0.04,66,29,https://www.olx.in/nagamayakuta-azamabad_g5349001/men_c1793?page=4
281,s1000rr,301000,25,812,$0.01,1,60,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_motorcycles-bmw-s-1000-rr
282,amravati city in maharashtra,301000,21,1535,$0.11,1,39,https://www.olx.in/item/lands-plots-c1729-for-sale-2-sq-yd-in-rameswar-nagar-amravati-iid-1840332106
283,g class benz,301000,92,632,$0.35,4,53,https://www.olx.in/en-in/mercedes-benz-cars_c84/q-mercedes-g-class
284,fatehpur sikri,246000,31,632,$0.64,1,47,https://www.olx.in/en-in/fatehpur-sikri_g4402537/jobs_c4
285,bmw s1000rr,246000,26,993,$0.17,1,47,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_motorcycles-bmw-s-1000-rr
286,durgapur wb,301000,35,632,$0.12,1,18,https://www.olx.in/durgapur_g4387773
287,jaunpur in up,301000,29,662,$0.08,1,28,https://www.olx.in/en-in/jaunpur_g4059291/cars_c84
288,b m w s 1000 rr,301000,22,1535,$0.08,1,36,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_motorcycles-bmw-s-1000-rr
289,bolero,301000,31,632,$1.12,2,61,https://www.olx.in/cars_c84/q-bolero
290,r s 200,301000,8,14116,$0.01,2,37,https://www.olx.in/motorcycles_c81/q-bajaj-rs200
291,tata safari,301000,35,632,$0.06,9,50,https://www.olx.in/en-in/cars_c84/q-safari
292,men shoes nike,301000,26,722,$0.03,99,51,https://www.olx.in/men_c1793/q-nike-shoes
293,ktm duke 200,301000,22,1294,$0.10,1,43,https://www.olx.in/motorcycles_c81/q-duke-200
294,kishangarh in rajasthan,301000,111,632,$0.19,1,43,https://www.olx.in/item/for-rent-houses-apartments-c1723-1-bhk-houses-villas-900-sq-ft-in-madanganj-kishangarh-ajmer-district-iid-1807420031
295,kharagpur kharagpur,301000,29,692,$0.05,1,40,https://www.olx.in/en-in/kharagpur_g4221464
296,hero honda chowk,246000,50,632,$0.04,6,44,https://www.olx.in/item/for-rent-houses-apartments-c1723-2-bhk-apartments-750-sq-ft-in-sector-37-gurgaon-iid-1840330608
297,har ki pauri in haridwar,27100,88,632,$0.68,1,37,https://www.olx.in/en-in/bahadarabad_g5447351/lands-plots_c1729
298,hunter,246000,40,632,$0.03,2,61,https://www.olx.in/motorcycles_c81?filter=model_eq_motorcycles-royal-enfield-hunter-350
299,ertiga car,301000,16,2739,$0.10,5,49,https://www.olx.in/cars_c84/q-ertiga
300,iphone x,301000,17,1685,$0.02,52,53,https://www.olx.in/en-in/mobile-phones_c1453/q-iphone-x
301,gt,301000,44,632,$0.47,1,39,https://www.olx.in/en-in/motorcycles_c81/q-continental-gt
302,laptop and price,301000,23,812,$0.17,98,83,https://www.olx.in/en-in/computers-laptops_c1505/q-low-price-laptop
303,chandigarh sector 15,301000,42,632,$0.11,5,22,https://www.olx.in/en-in/item/office-assistant-c2201-part-time-in-sector-15b-chandigarh-iid-1840248905
304,bhuj kachchh,301000,90,632,$0.05,1,24,https://www.olx.in/kutch-yuvak-sangh_g5354077/cars_c84
305,amrik sukhdev,301000,60,632,$0.11,1,47,https://www.olx.in/en-in/sector-14_g5310860/lands-plots_c1729
306,seiko watches,246000,50,632,$0.05,95,76,https://www.olx.in/men_c1793/q-seiko-watches
307,sector 15 chandigarh,301000,55,632,$0.13,4,28,https://www.olx.in/chandigarh_g4058651/properties_c3/q-sector-15
308,sangli,301000,29,692,$0,2,61,https://www.olx.in/en-in/sangli-miraj_g4059019/motorcycles_c81
309,pitampura india,301000,64,632,$0.15,3,26,https://www.olx.in/en-in/pitampura_g5327792/furniture_c628
310,s 1000 rr,301000,27,722,$0.11,1,30,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_motorcycles-bmw-s-1000-rr
311,india nagercoil,301000,16,2257,$0.11,1,31,https://www.olx.in/nagercoil_g4059194
312,gujarat navsari,301000,18,1775,$0,1,48,https://www.olx.in/navsari_g4058717
313,kharagpur wb,301000,84,632,$0.05,1,22,https://www.olx.in/en-in/kharagpur_g4221464/bpo-telecaller_c164
314,triumph,301000,33,632,$0.04,10,64,https://www.olx.in/en-in/motorcycles_c81/q-triumph
315,positions near me,301000,7,19835,$0.16,1,31,https://www.olx.in/hyderabad_g4058526/jobs_c4
316,tata safari cars,301000,22,1294,$0.12,6,38,https://www.olx.in/en-in/andhra-pradesh_g2001145/cars_c84/q-tata-safari
317,i phone xe,246000,15,2257,$0.01,60,43,https://www.olx.in/en-in/mobiles_c1411/q-iphone-se
318,kerala quilon,246000,87,632,$0.23,1,37,https://www.olx.in/en-in/item/other-jobs-c65-full-time-in-undachal-kollam-iid-1840312638
319,chennai anna nagar,301000,65,632,$0.27,8,45,https://www.olx.in/item/other-jobs-c65-full-time-in-anna-nagar-chennai-iid-1840368045
320,laptop and prices,301000,31,632,$0.17,98,48,https://www.olx.in/en-in/computers-laptops_c1505/q-low-price-laptop
321,jobs search near me,301000,11,4515,$0.13,1,39,https://www.olx.in/en-in/jobs_c4
322,iphone 15 pro price,301000,17,1775,$0.01,59,24,https://www.olx.in/en-in/items/q-new-iphone-15-pro
323,nike men sneakers,301000,29,632,$0.03,99,41,https://www.olx.in/men_c1793/q-nike-shoes
324,mercedes-benz,301000,62,632,$0.39,9,63,https://www.olx.in/cars_c84?filter=make_eq_mercedes-benz
325,bijnor,246000,19,1775,$0,1,61,https://www.olx.in/en-in/bijnor_g4059261/motorcycles_c81
326,basket big,246000,30,632,$0.04,19,53,https://www.olx.in/item/data-entry-back-office-c1737-full-time-in-shaikpet-hyderabad-iid-1839461307
327,defender price india,301000,23,812,$0.15,6,36,https://www.olx.in/en-in/cars_c84/q-defender
328,defender price in india,165000,29,632,$0.12,8,37,https://www.olx.in/en-in/cars_c84/q-defender
329,bmw rs 1000,301000,15,3401,$0.11,1,30,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_motorcycles-bmw-s-1000-rr
330,goa anjuna beach,301000,103,632,$0.18,5,44,https://www.olx.in/en-in/goa_g2001153
331,delhi cantonment delhi,368000,34,632,$0.10,4,34,https://www.olx.in/en-in/delhi-cantonment_g5459395/jobs_c4
332,job near m e,301000,2,48762,$0.16,1,39,https://www.olx.in/jobs_c4
333,jaguar,301000,30,632,$0.36,5,62,https://www.olx.in/cars_c84/q-jaguar
334,nadiad,246000,86,632,$0,1,61,https://www.olx.in/en-in/nadiad_g4058716/scooters_c1413
335,portable air conditioner,301000,22,1294,$0.08,95,71,https://www.olx.in/en-in/acs_c1619/q-portable-ac
336,ambala cantt india,301000,22,1294,$0.17,1,25,https://www.olx.in/en-in/ambala-cantt_g5308970/jobs_c4
337,amazon mini t v,301000,48,632,$0.01,4,43,https://www.olx.in/item/tvs-video-audio-c1523-amazon-alexa-echo-input-with-free-mini-bluetooth-speaker-in-ashok-nagar-srinagar-iid-1840272248
338,drones,368000,59,632,$0.01,93,88,https://www.olx.in/cameras-lenses_c1517/q-drone
339,employment opportunity near me,301000,7,14116,$0.16,1,39,https://www.olx.in/hyderabad_g4058526/jobs_c4
340,eluru india,301000,31,632,$0.11,1,36,https://www.olx.in/en-in/eluru_g4058517
341,e cycle,301000,53,632,$0.01,96,76,https://www.olx.in/en-in/bicycles_c1415/q-electric
342,thodupuzha,246000,26,590,$0,3,61,https://www.olx.in/en-in/thodupuzha_g4387975/jobs_c4
343,yamaha f z,246000,17,1254,$0.01,2,33,https://www.olx.in/motorcycles_c81/q-fz
344,kawasaki z900,301000,23,1057,$0.01,1,41,https://www.olx.in/en-in/motorcycles_c81/q-kawasaki?filter=model_eq_motorcycles-kawasaki-z900
345,pudukkottai,201000,18,1377,$0,1,61,https://www.olx.in/en-in/pudukkottai_g4059203/office-assistant_c2201
346,hubli karnataka,18100,44,516,$0,2,24,https://www.olx.in/hubballi_g4058830/cars_c84/q-wagon-r
347,honda activa 6g,246000,29,541,$0.01,2,43,https://www.olx.in/en-in/scooters_c1413/q-honda-activa-6g
348,guitar rate,246000,21,1377,$0.03,96,18,https://www.olx.in/musical-instruments_c714/q-guitar-price
349,apache rr 310,201000,30,541,$0.16,1,43,https://www.olx.in/en-in/tvs-motorcycles_c81/q-apache-rr310
350,screen for computer monitor,246000,36,516,$0.04,92,32,https://www.olx.in/en-in/computers-laptops_c1505/q-monitor
351,refrigerator,246000,15,2238,$0.20,92,88,https://www.olx.in/fridges_c1617
352,jupiter,301000,26,565,$0.14,2,61,https://www.olx.in/scooters_c1413/q-tvs-jupiter
353,janak puri delhi,246000,61,516,$0.11,4,25,https://www.olx.in/janakpuri_g5328292/motorcycles_c81
354,mahindra car company,246000,62,516,$0.10,6,78,https://www.olx.in/en-in/cars_c84?filter=make_eq_mahindra
355,khanna khanna,201000,48,516,$0,1,47,https://www.olx.in/en-in/khanna_g4059083
356,guitar price,201000,10,8314,$0.02,96,76,https://www.olx.in/musical-instruments_c714/q-guitar-price
357,fort kochi,246000,78,516,$0.54,6,38,https://www.olx.in/fort-kochi_g5316645
358,ambattur chennai,246000,18,1451,$0.08,5,22,https://www.olx.in/ambattur_g4059150/jobs_c4
359,r15 yamaha,110000,26,664,$0.01,1,48,https://www.olx.in/motorcycles_c81/q-r15
360,xpulse 210,246000,15,2779,$0.01,1,48,https://www.olx.in/en-in/motorcycles_c81?filter=model_eq_hero-motorcycle-xpulse-210
361,kochi fort,201000,89,516,$0.28,5,49,https://www.olx.in/item/security-guards-c411-full-time-in-fort-kochi-kochi-iid-1840293197
362,hero honda motorcycle,1600,20,1057,$0.10,4,63,https://www.olx.in/item/motorcycles-c81-used-hero-honda-super-splendor-in-banswara-rural-banswara-iid-1840495480
363,hero bikes,301000,37,516,$0.01,5,49,https://www.olx.in/tamil-nadu_g2001173/q-hero-bike
364,chair for office,33100,43,516,$0.12,100,53,https://www.olx.in/sofa-dining_c1593/q-office-chair
365,cctv and security cameras,246000,61,516,$0.02,92,41,https://www.olx.in/item/cameras-lenses-c1517-cctv-camera-set-with-dvrnvr-home-shop-security-in-gandhi-nagar-jammu-iid-1840378922
366,royal enfield meteor 350,201000,85,516,$0.14,4,36,https://www.olx.in/en-in/west-bengal_g2001177/motorcycles_c81?filter=model_eq_motorcycles-royal-enfield-meteor-350
367,ring,246000,60,516,$0.21,95,89,https://www.olx.in/fashion-beauty_c87/q-ring
368,iphone 7,246000,12,3690,$0.01,34,56,https://www.olx.in/mobiles_c1411/q-iphone-7
369,honda amaze,301000,28,565,$0.16,6,49,https://www.olx.in/cars_c84/q-honda-amaze
370,bardoli gujarat,201000,53,516,$0,1,47,https://www.olx.in/bardoli_g4058682/cook_c2202
371,air conditioner with price,246000,49,516,$0.07,98,34,https://www.olx.in/acs_c1619
372,ratnagiri in maharashtra,246000,63,516,$0.17,1,22,https://www.olx.in/item/other-jobs-c65-part-time-in-maruti-mandir-ratnagiri-iid-1840376377
373,price of guitar,246000,10,8314,$0.01,95,21,https://www.olx.in/musical-instruments_c714/q-guitar-price
374,pc,246000,42,516,$0.08,82,25,https://www.olx.in/computers-laptops_c1505/q-pc
375,second hand cars,201000,4,16211,$0.07,47,57,https://www.olx.in/en-in/delhi_g4058659/cars_c84
376,haryana pkl,246000,49,516,$0.10,2,53,https://www.olx.in/item/delivery-collection-c2205-full-time-in-sector-20-panchkula-iid-1840372061
377,fzs yamaha,246000,32,516,$0.01,1,36,https://www.olx.in/motorcycles_c81/q-fz
378,bhiwani in haryana,246000,22,1057,$0.07,1,30,https://www.olx.in/en-in/bhiwani_g4058745/properties_c3
379,bardoli surat,201000,19,1377,$0,1,47,https://www.olx.in/en-in/surat_g4058727/q-bardoli
380,anjaneya pics,246000,47,516,$0,49,29,https://www.olx.in/en-in/hyderabad_g4058526/bikes_c2198
381,continental gt 650,301000,17,2238,$0.01,1,43,https://www.olx.in/en-in/bikes_c2198/q-gt-650
382,iphone 12 pro,246000,23,1057,$0.01,67,52,https://www.olx.in/en-in/mobile-phones_c1453/q-iphone-12-pro
383,yamaha rx 100,368000,5,23935,$0,1,42,https://www.olx.in/en-in/motorcycles_c81/q-rx100
384,gandhidham,201000,94,516,$0,2,61,https://www.olx.in/en-in/gandhidham_g4058697/bikes_c2198
385,delhi pahar ganj,246000,39,516,$0.26,4,25,https://www.olx.in/paharganj_g5327426
386,nexon,246000,35,516,$0.18,10,64,https://www.olx.in/en-in/cars_c84/q-tata-nexon
387,morris garages cyberster,201000,85,516,$0.32,5,41,https://www.olx.in/en-in/mumbai_g4058997/cars_c84?filter=model_eq_mg-cyberstar
388,ratlam mp,1300,16,2238,$0,1,18,https://www.olx.in/en-in/ratlam_g4058934
389,guitar and prices,246000,19,1254,$0.01,95,18,https://www.olx.in/musical-instruments_c714/q-guitar
390,arm chair office,246000,60,516,$0.10,100,32,https://www.olx.in/en-in/item/other-household-items-c293-leatherette-office-adjustable-arm-chair-in-hoshiyarpur-noida-iid-1840307713
391,vivo 5g mobile,301000,25,664,$0.05,100,73,https://www.olx.in/mobile-phones_c1453/q-vivo-5g
392,thane viviana mall,246000,103,516,$0.12,5,22,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-cadbury-junction-thane-iid-1840328672
393,office chair chairs,246000,49,516,$0.11,100,53,https://www.olx.in/sofa-dining_c1593/q-office-chair
394,gujarat valsad,201000,24,664,$0,1,48,https://www.olx.in/en-in/valsad_g4058733/furniture_c628
395,infinix gt 20 pro,673000,27,565,$0.08,99,64,https://www.olx.in/en-in/mobile-phones_c1453/q-20-pro?filter=make_eq_infinix
396,yamaha fz,301000,25,590,$0.01,1,48,https://www.olx.in/motorcycles_c81/q-fz
397,rado watches,246000,45,516,$0.13,95,76,https://www.olx.in/men_c1793/q-rado-watches
398,bat,246000,95,516,$0.07,39,72,https://www.olx.in/sports-equipment_c100/q-cricket-bat
399,air conditioner ac price,201000,26,541,$0.10,98,54,https://www.olx.in/acs_c1619
400,mg hector,246000,13,4846,$0.31,5,49,https://www.olx.in/cars_c84/q-mg-hector
401,vaishali district,165000,18,1451,$0,5,49,https://www.olx.in/vaishali_g4404389/lands-plots_c1729
402,paharganj,201000,23,664,$0.67,6,62,https://www.olx.in/en-in/paharganj_g5327426/jobs_c4
403,fz yamaha fz,246000,17,1845,$0.01,2,31,https://www.olx.in/motorcycles_c81/q-fz
404,yamaha rx100,301000,3,39852,$0,1,47,https://www.olx.in/en-in/motorcycles_c81/q-rx100
405,yamaha r15,110000,34,516,$0.01,1,48,https://www.olx.in/motorcycles_c81/q-r15
406,refrigerators,246000,19,1451,$0.20,92,88,https://www.olx.in/fridges_c1617
407,india khanna,246000,27,541,$0.11,1,28,https://www.olx.in/en-in/khanna_g4059083
408,honda activa,246000,28,541,$0.01,3,48,https://www.olx.in/en-in/tamil-nadu_g2001173/scooters_c1413/q-activa
409,loni,201000,48,516,$0,5,62,https://www.olx.in/loni_g4059305/for-sale-houses-apartments_c1725
410,bardoli city,246000,102,516,$0.07,1,24,https://www.olx.in/en-in/bardoli_g4058682/pg-guest-houses_c1449
411,design bed design,246000,84,516,$0.02,98,44,https://www.olx.in/item/beds-wardrobes-c1591-designer-double-bed-direct-from-factory-for-bedroom-guestroom-bst-rate-in-jawahar-colony-faridabad-iid-1840235935
412,coimbatore valparai,246000,75,516,$0.21,1,48,https://www.olx.in/valparai_g4059228/properties_c3
413,gt continental 650,246000,18,2238,$0.41,1,44,https://www.olx.in/motorcycles_c81?filter=model_eq_motorcycles-royal-enfield-continental-gt-650
414,ganganagar location,246000,34,516,$0.16,2,23,https://www.olx.in/en-in/sri-ganganagar_g4059119
415,jcb,246000,54,516,$0.22,14,65,https://www.olx.in/en-in/commercial-other-vehicles_c85/q-jcb
416,apache,246000,24,664,$0.02,2,73,https://www.olx.in/motorcycles_c81/q-apache
417,duke 200,246000,29,541,$0.06,2,48,https://www.olx.in/en-in/motorcycles_c81/q-duke-200
418,t v s bikes,246000,37,516,$0.02,7,28,https://www.olx.in/blog/bikes/top-tvs-bikes-in-india/
419,yamaha r x hundred,246000,5,23935,$0.35,1,26,https://www.olx.in/en-in/motorcycles_c81/q-rx100
420,r1 5 yamaha,246000,25,590,$0.03,1,41,https://www.olx.in/motorcycles_c81/q-r15
421,fz,246000,20,1057,$0.01,1,24,https://www.olx.in/motorcycles_c81/q-fz
422,z900,201000,21,1377,$0.01,4,62,https://www.olx.in/en-in/motorcycles_c81/q-kawasaki-z900
